"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Mike Adams",24,"rt",16,4,323,"6-7","Ohio St.","3/10/1990","2",3,"Pittsburgh Steelers / 2nd / 56th pick / 2012"
"2",28,"Cortez Allen",26,"lcb",11,7,196,"6-1","The Citadel","10/29/1988","3",3,"Pittsburgh Steelers / 4th / 128th pick / 2011"
"3",20,"Will Allen",32,"ss",16,4,202,"6-1","Ohio St.","6/17/1982","10",2,"Tampa Bay Buccaneers / 4th / 111th pick / 2004"
"4",13,"Dri Archer",23,"",12,0,173,"5-8","Kent St.","8/9/1991","Rook",0,"Pittsburgh Steelers / 3rd / 97th pick / 2014"
"5",68,"Kelvin Beachum",25,"LT",16,16,303,"6-2","SMU","6/8/1989","2",8,"Pittsburgh Steelers / 7th / 248th pick / 2012"
"6",26,"Le'Veon Bell*+",22,"RB",16,16,230,"6-2","Michigan St.","2/18/1992","1",17,"Pittsburgh Steelers / 2nd / 48th pick / 2013"
"7",41,"Antwon Blake",24,"lcb",16,1,198,"5-9","Texas-El Paso","8/8/1990","2",2,""
"8",27,"LeGarrette Blount",28,"",11,0,245,"6-1","Oregon","12/5/1986","4",2,""
"9",84,"Antonio Brown*+",26,"WR",16,16,180,"5-10","Central Michigan","7/10/1988","4",16,"Pittsburgh Steelers / 6th / 195th pick / 2010"
"10",15,"Justin Brown",23,"wr",8,1,207,"6-3","Oklahoma","3/10/1991","1",1,"Pittsburgh Steelers / 6th / 186th pick / 2013"
"11",10,"Martavis Bryant",23,"wr",10,3,211,"6-4","Clemson","12/20/1991","Rook",5,"Pittsburgh Steelers / 4th / 118th pick / 2014"
"12",66,"David DeCastro",24,"RG",16,16,316,"6-5","Stanford","1/11/1990","2",8,"Pittsburgh Steelers / 1st / 24th pick / 2012"
"13",73,"Ramon Foster",28,"LG",14,14,338,"6-5","Tennessee","1/7/1986","5",7,""
"14",57,"Terence Garvin",23,"",16,0,221,"6-3","West Virginia","1/1/1991","1",1,""
"15",22,"William Gay",29,"lcb",16,13,183,"5-10","Louisville","1/1/1985","7",6,"Pittsburgh Steelers / 5th / 170th pick / 2007"
"16",71,"Clifton Geathers",27,"",3,NA,281,"6-8","South Carolina","12/11/1987","4",0,"Cleveland Browns / 6th / 186th pick / 2010"
"17",77,"Marcus Gilbert",26,"RT",12,12,329,"6-6","Florida","2/15/1988","3",6,"Pittsburgh Steelers / 2nd / 63rd pick / 2011"
"18",21,"Robert Golden",24,"",16,0,202,"5-11","Arizona","9/13/1990","2",1,""
"19",5,"Bruce Gradkowski",31,"",1,0,220,"6-1","Toledo","1/27/1983","8",0,"Tampa Bay Buccaneers / 6th / 194th pick / 2006"
"20",40,"Josh Harris",23,"",5,0,200,"6-0","Wake Forest","1/22/1991","Rook",0,""
"21",92,"James Harrison",36,"rolb",11,4,242,"6-0","Kent St.","5/4/1978","12",3,""
"22",97,"Cameron Heyward",25,"DE",16,16,280,"6-5","Ohio St.","5/6/1989","3",7,"Pittsburgh Steelers / 1st / 31st pick / 2011"
"23",85,"Darrius Heyward-Bey",27,"wr",16,1,205,"6-2","Maryland","2/26/1987","5",0,"Oakland Raiders / 1st / 7th pick / 2009"
"24",74,"Chris Hubbard",23,"",1,0,286,"6-4","Ala-Birmingham","4/23/1991","1",0,""
"25",67,"Wesley Johnson",23,"",2,0,297,"6-5","Vanderbilt","1/9/1991","Rook",0,"Pittsburgh Steelers / 5th / 173rd pick / 2014"
"26",46,"Will Johnson",25,"fb",16,5,238,"6-2","West Virginia","11/14/1989","2",0,""
"27",95,"Jarvis Jones",25,"rolb",7,3,245,"6-2","Georgia","10/13/1989","1",2,"Pittsburgh Steelers / 1st / 17th pick / 2013"
"28",99,"Brett Keisel",36,"de",12,4,285,"6-5","BYU","9/19/1978","12",2,"Pittsburgh Steelers / 7th / 242nd pick / 2002"
"29",25,"Brice McCain",28,"rcb",14,9,185,"5-9","Utah","12/10/1986","5",4,"Houston Texans / 6th / 188th pick / 2009"
"30",92,"Daniel McCullers",22,"",9,1,352,"6-7","Tennessee","8/11/1992","Rook",1,"Pittsburgh Steelers / 6th / 215th pick / 2014"
"31",90,"Steve McLendon",28,"NT",12,11,280,"6-4","Troy","1/3/1986","4",4,""
"32",83,"Heath Miller",32,"TE",16,16,256,"6-5","Virginia","10/22/1982","9",7,"Pittsburgh Steelers / 1st / 30th pick / 2005"
"33",23,"Michael Mitchell",27,"FS",16,16,216,"6-1","Ohio","6/10/1987","5",5,"Oakland Raiders / 2nd / 47th pick / 2009"
"34",55,"Arthur Moats",26,"ROLB",16,9,246,"6-0","James Madison","3/14/1988","4",4,"Buffalo Bills / 6th / 178th pick / 2010"
"35",16,"Lance Moore",31,"wr",14,2,177,"5-9","Toledo","8/31/1983","8",2,""
"36",82,"Michael Palmer",26,"te",15,1,260,"6-5","Clemson","1/18/1988","4",0,""
"37",43,"Troy Polamalu",33,"SS",12,12,213,"5-10","USC","4/19/1981","11",4,"Pittsburgh Steelers / 1st / 16th pick / 2003"
"38",53,"Maurkice Pouncey*+",25,"C",16,16,304,"6-4","Florida","7/24/1989","4",15,"Pittsburgh Steelers / 1st / 18th pick / 2010"
"39",7,"Ben Roethlisberger*",32,"QB",16,16,240,"6-5","Miami (OH)","3/2/1982","10",15,"Pittsburgh Steelers / 1st / 11th pick / 2004"
"40",50,"Ryan Shazier",22,"lilb",9,5,237,"6-1","Ohio St.","9/6/1992","Rook",2,"Pittsburgh Steelers / 1st / 15th pick / 2014"
"41",89,"Matt Spaeth",31,"te",15,8,270,"6-7","Minnesota","11/24/1983","7",0,"Pittsburgh Steelers / 3rd / 77th pick / 2007"
"42",51,"Sean Spence",25,"LILB",16,9,231,"5-11","Miami (FL)","1/17/1989","2",4,"Pittsburgh Steelers / 3rd / 86th pick / 2012"
"43",6,"Shaun Suisham",33,"",16,0,199,"6-0","Bowling Green","12/29/1981","9",4,""
"44",24,"Ike Taylor",34,"rcb",5,5,191,"6-1","La-Lafayette","5/5/1980","11",2,"Pittsburgh Steelers / 4th / 125th pick / 2003"
"45",96,"Cam Thomas",28,"DE",16,9,330,"6-3","North Carolina","12/12/1986","4",4,"San Diego Chargers / 5th / 146th pick / 2010"
"46",29,"Shamarko Thomas",23,"",11,0,213,"5-9","Syracuse","2/23/1991","1",1,"Pittsburgh Steelers / 4th / 111th pick / 2013"
"47",94,"Lawrence Timmons*",28,"RILB",16,16,234,"6-1","Florida St.","5/14/1986","7",11,"Pittsburgh Steelers / 1st / 15th pick / 2007"
"48",91,"Stephon Tuitt",21,"de",16,4,304,"6-6","Notre Dame","5/23/1993","Rook",3,"Pittsburgh Steelers / 2nd / 46th pick / 2014"
"49",35,"Ross Ventrone",28,"",9,0,190,"5-8","Villanova","9/27/1986","3",0,""
"50",72,"Cody Wallace",30,"lg",15,2,290,"6-4","Texas A&M","11/26/1984","6",2,"San Francisco 49ers / 4th / 107th pick / 2008"
"51",60,"Greg Warren",33,"",16,0,252,"6-3","North Carolina","10/18/1981","9",1,""
"52",39,"B.W. Webb",24,"",11,0,184,"5-10","William & Mary","5/3/1990","1",1,"Dallas Cowboys / 4th / 114th pick / 2013"
"53",11,"Markus Wheaton",23,"WR",16,11,189,"5-11","Oregon St.","2/7/1991","1",6,"Pittsburgh Steelers / 3rd / 79th pick / 2013"
"54",98,"Vince Williams",25,"lilb",16,2,247,"6-1","Florida St.","12/27/1989","1",2,"Pittsburgh Steelers / 6th / 206th pick / 2013"
"55",9,"Brad Wing",23,"",16,0,205,"6-2","LSU","1/27/1991","Rook",2,""
"56",93,"Jason Worilds",26,"LOLB",16,16,240,"6-2","Virginia Tech","3/3/1988","4",7,"Pittsburgh Steelers / 2nd / 52nd pick / 2010"
"57",NA,"Team Total",26.7,"",16,NA,241.8,"6-1.8","","","4.0",NA,""
