"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",8,"Troy Aikman*",30,"QB",15,15,219,"6-4","Oklahoma,UCLA","11/21/1966","7",10,"Dallas Cowboys / 1st / 1st pick / 1989"
"2",73,"Larry Allen*+",25,"RG",16,16,325,"6-3","Butte JC (CA),Sonoma St.","11/27/1971","2",11,"Dallas Cowboys / 2nd / 46th pick / 1994"
"3",81,"Tyji Armstrong",26,"te",16,7,259,"6-4","Iowa Central,Mississippi","10/3/1970","4",0,"Tampa Bay Buccaneers / 3rd / 79th pick / 1992"
"4",40,"Bill Bates",35,"",14,0,204,"6-1","Tennessee","6/6/1961","13",1,""
"5",86,"Eric Bjornson",25,"TE",14,10,236,"6-4","Washington","12/15/1971","1",3,"Dallas Cowboys / 4th / 110th pick / 1995"
"6",18,"Chris Boniol",25,"K",16,0,169,"5-11","Louisiana Tech","12/9/1971","2",4,""
"7",29,"Alundis Brice",26,"db",14,1,178,"5-10","Mississippi","5/1/1970","1",1,"Dallas Cowboys / 4th / 129th pick / 1995"
"8",57,"Alan Campos",23,"",15,0,236,"6-3","Louisville","3/3/1973","Rook",1,"Dallas Cowboys / 5th / 167th pick / 1996"
"9",96,"Shante Carver",25,"RDE",10,7,250,"6-5","Arizona St.","2/12/1971","2",4,"Dallas Cowboys / 1st / 23rd pick / 1994"
"10",75,"Tony Casillas",33,"dt",16,3,278,"6-3","Oklahoma","10/26/1963","10",3,"Atlanta Falcons / 1st / 2nd pick / 1986"
"11",72,"Ray Childress",34,"",3,0,272,"6-6","Texas A&M","10/20/1962","11",0,"Houston Oilers / 1st / 3rd pick / 1985"
"12",87,"Billy Davis",24,"",13,0,205,"6-1","Pittsburgh","7/6/1972","1",0,""
"13",35,"Wendell Davis",23,"",13,0,201,"5-10","Oklahoma","6/27/1973","Rook",1,"Dallas Cowboys / 6th / 207th pick / 1996"
"14",53,"Ray Donaldson*",38,"C",16,16,311,"6-3","Georgia","5/18/1958","16",8,"Baltimore Colts / 2nd / 32nd pick / 1980"
"15",63,"John Flannery",27,"",1,0,303,"6-4","Syracuse","1/13/1969","5",0,"Houston Oilers / 2nd / 44th pick / 1991"
"16",17,"Jason Garrett",30,"",1,0,200,"6-2","Princeton,Columbia","3/28/1966","3",0,""
"17",56,"Randall Godfrey",23,"llb",16,6,245,"6-2","Georgia","4/6/1973","Rook",4,"Dallas Cowboys / 2nd / 49th pick / 1996"
"18",94,"Charles Haley",32,"rde",5,5,252,"6-5","James Madison","1/6/1964","10",2,"San Francisco 49ers / 4th / 96th pick / 1986"
"19",24,"Roger Harper",26,"",14,0,225,"6-2","Ohio St.","10/26/1970","3",1,"Atlanta Falcons / 2nd / 38th pick / 1993"
"20",69,"George Hegamin",23,"t",16,1,331,"6-7","North Carolina St.","2/14/1973","2",1,"Dallas Cowboys / 3rd / 102nd pick / 1994"
"21",70,"Dale Hellestrae",34,"",16,0,282,"6-5","SMU","7/11/1962","11",1,"Buffalo Bills / 4th / 112th pick / 1985"
"22",95,"Chad Hennings",31,"LDT",15,15,287,"6-6","Air Force","10/20/1965","4",8,"Dallas Cowboys / 11th / 290th pick / 1988"
"23",88,"Michael Irvin",30,"WR",11,11,207,"6-2","Miami (FL)","3/5/1966","8",9,"Dallas Cowboys / 1st / 11th pick / 1988"
"24",19,"John Jett",28,"P",16,0,197,"6-0","East Carolina","11/11/1968","3",2,""
"25",48,"Daryl Johnston",30,"FB",16,15,238,"6-2","Syracuse","2/10/1966","7",3,"Dallas Cowboys / 2nd / 39th pick / 1989"
"26",60,"Derek Kennard",34,"",1,0,285,"6-3","Nevada","9/9/1962","10",0,"St. Louis Cardinals / 2nd / 45th pick / 1984 Supp"
"27",78,"Leon Lett",28,"RDT",13,13,290,"6-6","Emporia St.","10/12/1968","5",7,"Dallas Cowboys / 7th / 173rd pick / 1991"
"28",31,"Brock Marion",26,"FS",10,10,200,"5-11","Nevada","6/11/1970","3",4,"Dallas Cowboys / 7th / 196th pick / 1993"
"29",83,"Kelvin Martin",31,"PR",16,1,163,"5-9","Boston Col.","5/14/1965","9",3,"Dallas Cowboys / 4th / 95th pick / 1987"
"30",99,"Hurvin McCormack",24,"dt",16,4,281,"6-5","Indiana","4/6/1972","2",3,""
"31",82,"Johnny Mitchell",25,"te",4,1,241,"6-3","Nebraska","1/20/1971","4",0,"New York Jets / 1st / 15th pick / 1992"
"32",98,"Godfrey Myles",28,"",16,0,240,"6-1","Florida","9/22/1968","5",1,"Dallas Cowboys / 3rd / 62nd pick / 1991"
"33",61,"Nate Newton*",35,"LG",16,16,318,"6-3","Florida A&M","12/20/1961","10",8,""
"34",97,"Kavika Pittman",22,"",15,0,273,"6-6","McNeese St.","10/9/1974","Rook",1,"Dallas Cowboys / 2nd / 37th pick / 1996"
"35",36,"Dominique Ross",24,"",2,0,203,"6-0","Valdosta St.","1/12/1972","1",0,""
"36",21,"Deion Sanders*+",29,"RCB",16,15,195,"6-1","Florida St.","8/9/1967","7",19,"Atlanta Falcons / 1st / 5th pick / 1989"
"37",52,"Jim Schwantz*",26,"",16,0,240,"6-2","Purdue","1/23/1970","4",4,""
"38",50,"Clay Shiver",24,"",14,0,283,"6-2","Florida St.","12/7/1972","Rook",1,"Dallas Cowboys / 3rd / 67th pick / 1996"
"39",59,"Darrin Smith",26,"RLB",16,16,236,"6-1","Miami (FL)","4/15/1970","3",8,"Dallas Cowboys / 2nd / 54th pick / 1993"
"40",22,"Emmitt Smith",27,"RB",15,15,221,"5-9","Florida","5/15/1969","6",10,"Dallas Cowboys / 1st / 17th pick / 1990"
"41",26,"Kevin Smith",26,"LCB",16,16,183,"5-11","Texas A&M","4/7/1970","4",6,"Dallas Cowboys / 1st / 17th pick / 1992"
"42",55,"Fred Strickland",30,"MLB",16,16,246,"6-2","Purdue","8/15/1966","8",9,"Los Angeles Rams / 2nd / 47th pick / 1988"
"43",30,"George Teague",25,"FS",16,8,198,"6-1","Alabama","2/18/1971","3",4,"Green Bay Packers / 1st / 29th pick / 1993"
"44",51,"Broderick Thomas",29,"LLB",16,9,250,"6-4","Nebraska","2/20/1967","7",6,"Tampa Bay Buccaneers / 1st / 6th pick / 1989"
"45",92,"Tony Tolbert*",29,"LDE",16,16,268,"6-6","Texas-El Paso","12/29/1967","7",15,"Dallas Cowboys / 4th / 85th pick / 1989"
"46",71,"Mark Tuinei",36,"LT",15,15,302,"6-5","UCLA,Hawaii","3/31/1960","13",5,""
"47",93,"Mike Ulufale",24,"",3,0,277,"6-4","BYU","2/1/1972","Rook",0,"Dallas Cowboys / 3rd / 95th pick / 1996"
"48",34,"Herschel Walker",34,"KR",16,1,225,"6-1","Georgia","3/3/1962","10",1,"Dallas Cowboys / 5th / 114th pick / 1985"
"49",89,"Derek Ware",29,"te",5,1,255,"6-2","Texas A&M,Central Oklahoma","9/17/1967","4",0,"Phoenix Cardinals / 7th / 175th pick / 1992"
"50",42,"Charlie Williams",24,"",7,0,204,"6-0","Bowling Green","2/2/1972","1",0,"Dallas Cowboys / 3rd / 92nd pick / 1995"
"51",79,"Erik Williams*+",28,"RT",16,16,324,"6-6","Central State (OH)","9/7/1968","5",11,"Dallas Cowboys / 3rd / 70th pick / 1991"
"52",85,"Kevin Williams",25,"WR",10,9,195,"5-9","Miami (FL)","1/25/1971","3",3,"Dallas Cowboys / 2nd / 46th pick / 1993"
"53",20,"Sherman Williams",23,"rb",16,1,198,"5-8","Alabama","8/13/1973","1",2,"Dallas Cowboys / 2nd / 46th pick / 1995"
"54",80,"Stepfret Williams",23,"wr",5,0,170,"6-0","La-Monroe","6/14/1973","Rook",0,"Dallas Cowboys / 3rd / 94th pick / 1996"
"55",11,"Wade Wilson",37,"qb",3,1,210,"6-3","Texas A&M-Commerce","2/1/1959","15",0,"Minnesota Vikings / 8th / 210th pick / 1981"
"56",28,"Darren Woodson*+",27,"SS",16,16,219,"6-1","Arizona St.","4/25/1969","4",13,"Dallas Cowboys / 2nd / 37th pick / 1992"
"57",NA,"Team Total",27.9,"",16,NA,241.1,"6-2.2","","","5.0",NA,""
