"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"Taje Allen",24,"db",14,1,185,"5-10","Texas","11/6/1973","Rook",1,"St. Louis Rams / 5th / 158th pick / 1997"
"2",12,"Tony Banks",24,"QB",16,16,230,"6-4","Michigan St.","4/5/1973","1",10,"St. Louis Rams / 2nd / 42nd pick / 1996"
"3",10,"Will Brice",23,"",6,0,227,"6-4","Virginia","10/24/1974","Rook",1,""
"4",61,"Bern Brostek",31,"c",1,1,300,"6-3","Washington","9/11/1966","7",0,"Los Angeles Rams / 1st / 23rd pick / 1990"
"5",80,"Isaac Bruce",25,"WR",12,12,188,"6-0","Memphis","11/10/1972","3",6,"Los Angeles Rams / 2nd / 33rd pick / 1994"
"6",93,"Kevin Carter",24,"LDE",16,16,290,"6-5","Florida","9/21/1973","2",9,"St. Louis Rams / 1st / 6th pick / 1995"
"7",56,"Charlie Clemons",25,"",5,0,250,"6-2","Georgia","7/4/1972","Rook",0,""
"8",84,"Ernie Conwell",25,"TE",16,16,255,"6-2","Washington","8/17/1972","1",3,"St. Louis Rams / 2nd / 59th pick / 1996"
"9",81,"Keith Crawford",27,"wr",15,2,188,"6-2","Howard Payne","11/21/1970","4",2,""
"10",53,"Nate Dingle",26,"",9,0,252,"6-2","Cincinnati","7/23/1971","2",1,""
"11",54,"Troy Dumas",25,"",2,0,242,"6-3","Nebraska","9/30/1972","1",0,"Kansas City Chiefs / 3rd / 97th pick / 1995"
"12",65,"Ernest Dye",26,"",13,0,330,"6-6","South Carolina","7/15/1971","4",1,"Phoenix Cardinals / 1st / 18th pick / 1993"
"13",75,"D'Marco Farr",26,"RDT",16,16,276,"6-1","Washington","6/9/1971","3",8,""
"14",82,"Malcolm Floyd",25,"",4,0,194,"6-0","Fresno St.","12/29/1972","3",0,"Houston Oilers / 3rd / 101st pick / 1994"
"15",70,"Wayne Gandy",26,"RT",16,16,308,"6-4","Auburn","2/10/1971","3",7,"Los Angeles Rams / 1st / 15th pick / 1994"
"16",66,"John Gerak",27,"LG",16,16,290,"6-3","Penn St.","1/6/1970","4",7,"Minnesota Vikings / 3rd / 57th pick / 1993"
"17",60,"Mike Gruttadauria",25,"C",14,14,280,"6-3","Central Florida","12/6/1972","1",6,""
"18",57,"Britt Hager",31,"",13,0,231,"6-1","Texas","2/20/1966","8",1,"Philadelphia Eagles / 3rd / 81st pick / 1989"
"19",34,"Craig Heyward",31,"FB",16,12,260,"5-11","Pittsburgh","9/26/1966","9",1,"New Orleans Saints / 1st / 24th pick / 1988"
"20",2,"Mike Horan",38,"P",10,0,192,"5-11","Long Beach St.","2/1/1959","13",1,"Atlanta Falcons / 9th / 235th pick / 1982"
"21",89,"Mitch Jacoby",24,"te",14,2,260,"6-4","Northern Illinois","12/8/1973","Rook",0,""
"22",22,"Billy Jenkins",23,"db",16,2,205,"5-10","Howard","7/8/1974","Rook",2,""
"23",79,"Bill Johnson",29,"LDT",16,16,305,"6-4","Michigan St.","12/9/1968","5",9,"Cleveland Browns / 3rd / 65th pick / 1992"
"24",52,"Mike Jones",28,"LLB",16,16,240,"6-1","Missouri","4/15/1969","6",8,""
"25",55,"Robert Jones",28,"MLB",16,15,244,"6-3","East Carolina","9/27/1969","5",7,"Dallas Cowboys / 1st / 24th pick / 1992"
