"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",19,"Willie Alexander",28,"LCB",14,14,194,"6-2","Alcorn St.","9/21/1949","6",7,"Houston Oilers / 6th / 134th pick / 1971"
"2",83,"Warren Anderson",22,"",8,0,195,"6-2","West Virginia St.","7/3/1955","Rook",0,"Houston Oilers / 4th / 98th pick / 1977"
"3",86,"Mike Barber",24,"TE",13,10,235,"6-3","Louisiana Tech","6/4/1953","1",1,"Houston Oilers / 2nd / 48th pick / 1976"
"4",63,"Steve Baumgartner",26,"",6,0,256,"6-7","Purdue","3/26/1951","4",3,"New Orleans Saints / 2nd / 51st pick / 1973"
"5",65,"Elvin Bethea",31,"RDE",9,9,260,"6-2","North Carolina A&T","3/1/1946","9",4,"Houston Oilers / 3rd / 77th pick / 1968"
"6",54,"Gregg Bingham",26,"RILB",14,14,227,"6-1","Purdue","3/13/1951","4",8,"Houston Oilers / 4th / 79th pick / 1973"
"7",52,"Robert Brazile*",24,"ROLB",14,14,241,"6-4","Jackson St.","2/7/1953","2",11,"Houston Oilers / 1st / 6th pick / 1975"
"8",0,"Ken Burrough*",29,"WR",14,14,215,"6-3","Texas Southern","7/14/1948","7",12,"New Orleans Saints / 1st / 10th pick / 1970"
"9",68,"Al Burton",25,"",6,0,267,"6-5","Bethune-Cookman","3/30/1952","1",4,""
"10",2,"Skip Butler",30,"",1,0,201,"6-1","Texas-Arlington","10/21/1947","6",-1,"Green Bay Packers / 4th / 96th pick / 1970"
"11",26,"Rob Carpenter",22,"FB",11,7,224,"6-1","Miami (OH)","4/20/1955","Rook",9,"Houston Oilers / 3rd / 84th pick / 1977"
"12",58,"David Carter",24,"",14,0,250,"6-2","West. Kentucky","11/27/1953","Rook",4,"Houston Oilers / 6th / 165th pick / 1977"
"13",47,"Ronnie Coleman",26,"RB",14,13,195,"5-10","Alabama A&M","7/9/1951","3",9,""
"14",78,"Curley Culp*",31,"NT",14,11,265,"6-2","Arizona St.","3/10/1946","9",8,"Denver Broncos / 2nd / 31st pick / 1968"
"15",20,"Bill Currier",22,"SS",14,11,196,"6-0","South Carolina","1/5/1955","Rook",5,"Houston Oilers / 9th / 232nd pick / 1977"
"16",23,"Tom Dempsey",30,"",5,0,255,"6-2","Palomar College","1/12/1947","8",0,""
"17",69,"Andy Dorris",26,"",5,0,238,"6-4","New Mexico St.","8/11/1951","4",3,"Cleveland Browns / 4th / 93rd pick / 1973"
"18",75,"Elbert Drungo",34,"RG",14,14,265,"6-5","Tennessee St.","4/30/1943","8",7,"Houston Oilers / 3rd / 65th pick / 1969"
"19",11,"Tom Duniven",23,"",1,0,210,"6-3","Texas Tech","5/20/1954","Rook",0,"Cincinnati Bengals / 6th / 160th pick / 1977"
"20",60,"Ed Fisher",28,"",14,1,249,"6-3","Arizona St.","5/31/1949","3",2,""
"21",89,"Eddie Foster",23,"WR",14,14,185,"5-10","Houston","6/5/1954","Rook",3,"Houston Oilers / 8th / 205th pick / 1977"
"22",16,"Toni Fritsch",32,"K",9,0,190,"5-7","none","7/10/1945","6",3,""
"23",82,"Gary Garrison",33,"",3,0,193,"6-2","San Diego St.","1/21/1944","11",0,"Philadelphia Eagles / 6th / 77th pick / 1965"
"24",88,"Jimmie Giles",23,"te",14,4,239,"6-3","Alcorn St.","11/8/1954","Rook",2,"Houston Oilers / 3rd / 70th pick / 1977"
"25",21,"John Hadl",37,"qb",14,2,214,"6-1","Kansas","2/15/1940","15",0,"Detroit Lions / 1st / 10th pick / 1962, San Diego Chargers / 3rd / 24th pick / 1962"
"26",30,"Don Hardeman",24,"",12,3,235,"6-2","Texas A&M-Kingsville","8/13/1953","2",2,"Houston Oilers / 1st / 15th pick / 1975"
"27",70,"Conway Hayman",28,"g",12,2,264,"6-3","Delaware","1/9/1949","2",2,"Washington Redskins / 6th / 141st pick / 1971"
"28",72,"Kevin Hunt",29,"RT",13,12,260,"6-5","Doane","11/29/1948","5",6,"Green Bay Packers / 10th / 246th pick / 1971"
"29",15,"Al Johnson",27,"",14,0,200,"6-0","Cincinnati","6/17/1950","5",3,""
"30",84,"Billy Johnson*+",25,"KR",14,0,170,"5-9","Widener","1/21/1952","3",10,"Houston Oilers / 15th / 365th pick / 1974"
"31",71,"Ken Kennard",23,"",11,8,248,"6-2","Angelo State (TX)","10/4/1954","Rook",4,""
"32",57,"Steve Kiner",30,"LILB",14,14,220,"6-1","Tennessee","6/12/1947","7",8,"Dallas Cowboys / 3rd / 73rd pick / 1970"
"33",79,"Ernest Kirk",25,"",14,4,265,"6-2","Howard Payne","4/14/1952","Rook",3,""
"34",25,"Kurt Knoff",23,"",3,0,191,"6-2","Kansas","4/6/1954","Rook",2,"Denver Broncos / 2nd / 43rd pick / 1976"
"35",55,"Carl Mauck",30,"C",14,14,243,"6-4","Southern Illinois","7/7/1947","8",7,"Baltimore Colts / 13th / 337th pick / 1969"
"36",22,"Zeke Moore",34,"RCB",14,10,198,"6-3","Lincoln (MO)","12/2/1943","10",6,"Houston Oilers / 5th / 127th pick / 1967"
"37",18,"Cliff Parsley",23,"P",14,0,211,"6-1","Oklahoma St.","12/26/1954","Rook",2,"New Orleans Saints / 6th / 147th pick / 1977"
"38",7,"Dan Pastorini",28,"QB",14,12,208,"6-2","Santa Clara","5/26/1949","6",10,"Houston Oilers / 1st / 3rd pick / 1971"
"39",64,"George Reihner",22,"LG",13,13,263,"6-4","Penn St.","4/27/1955","Rook",7,"Houston Oilers / 2nd / 38th pick / 1977"
"40",37,"Mike Reinfeldt",24,"FS",14,14,192,"6-2","Wisc-Milwaukee","5/6/1953","1",7,""
