"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",80,"Stephen Alexander",28,"",3,0,246,"6-4","Oklahoma","11/7/1975","5",0,"Washington Redskins / 2nd / 48th pick / 1998"
"2",60,"Jason Ball",24,"C",8,8,301,"6-2","New Hampshire","3/21/1979","1",4,""
"3",2,"Darren Bennett",38,"",16,0,235,"6-5","none","1/9/1965","8",3,""
"4",50,"David Binn",31,"",16,0,245,"6-3","California","2/6/1972","9",1,""
"5",64,"Phil Bogle",24,"RG",15,13,332,"6-2","New Haven","9/27/1979","Rook",7,""
"6",89,"David Boston",25,"WR",14,14,240,"6-2","Ohio St.","8/19/1978","4",9,"Arizona Cardinals / 1st / 8th pick / 1999"
"7",67,"Kevin Breedlove",23,"",1,0,315,"6-3","Georgia","6/25/1980","Rook",0,""
"8",9,"Drew Brees",24,"QB",11,11,209,"6-0","Purdue","1/15/1979","2",6,"San Diego Chargers / 2nd / 32nd pick / 2001"
"9",82,"Reche Caldwell",24,"wr",9,4,215,"6-0","Florida","3/28/1979","1",1,"San Diego Chargers / 2nd / 48th pick / 2002"
"10",96,"Leonardo Carson",26,"",5,0,305,"6-2","Auburn","2/11/1977","3",0,"San Diego Chargers / 4th / 113th pick / 2000"
"11",74,"Jacques Cesaire",23,"",4,0,295,"6-2","Southern Connecticut St.","8/30/1980","Rook",0,""
"12",24,"Jesse Chatman",24,"",16,0,215,"5-8","East. Washington","9/22/1979","1",1,""
"13",8,"Steve Christie",36,"",16,0,195,"6-0","William & Mary","11/13/1967","13",3,""
"14",27,"Tay Cody",26,"",1,0,180,"5-9","Florida St.","10/6/1977","2",0,"San Diego Chargers / 3rd / 67th pick / 2001"
"15",54,"Stephen Cooper",24,"",16,0,235,"6-1","Maine","6/19/1979","Rook",1,""
"16",22,"Sammy Davis",23,"RCB",16,16,190,"6-0","Texas A&M","4/8/1980","Rook",5,"San Diego Chargers / 1st / 30th pick / 2003"
"17",68,"Kris Dielman",22,"",6,0,310,"6-4","Indiana","2/3/1981","Rook",1,""
"18",90,"Adrian Dingle",26,"DE",16,16,272,"6-3","Clemson","6/25/1977","3",6,"San Diego Chargers / 5th / 139th pick / 1999"
