"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",14,"Ken Anderson*",26,"QB",13,13,212,"6-2","Augustana (IL)","2/15/1949","4",16,"Cincinnati Bengals / 3rd / 67th pick / 1971"
"2",58,"Al Beauchamp",31,"LLB",14,14,237,"6-2","Southern","6/25/1944","7",7,"Cincinnati Bengals / 5th / 138th pick / 1968"
"3",29,"Lyle Blackwood",24,"PR",14,5,190,"6-1","TCU","5/24/1951","2",0,"Denver Broncos / 9th / 217th pick / 1973"
"4",78,"Robert Brown",36,"LDT",14,14,260,"6-5","Ark-Pine Bluff","2/23/1939","9",7,"San Francisco 49ers / 13th / 169th pick / 1964"
"5",50,"Glenn Cameron",22,"",14,0,225,"6-2","Florida","2/21/1953","Rook",4,"Cincinnati Bengals / 1st / 14th pick / 1975"
"6",70,"Ron Carpenter",27,"RDT",14,14,261,"6-4","North Carolina St.","6/24/1948","5",8,"Cincinnati Bengals / 2nd / 32nd pick / 1970"
"7",37,"Tommy Casanova",25,"SS",11,9,202,"6-2","LSU","8/29/1950","3",6,"Cincinnati Bengals / 2nd / 29th pick / 1972"
"8",42,"Boobie Clark",25,"FB",14,13,245,"6-2","Bethune-Cookman","11/8/1950","2",9,"Cincinnati Bengals / 12th / 302nd pick / 1973"
"9",24,"Marvin Cobb",22,"",13,3,189,"6-0","USC","8/6/1953","Rook",5,"Cincinnati Bengals / 11th / 276th pick / 1975"
"10",88,"Bruce Coslet",29,"",14,3,227,"6-4","Pacific","8/5/1946","6",1,""
"11",52,"Brad Cousino",22,"",14,0,218,"6-0","Miami (OH)","4/5/1953","Rook",4,""
"12",85,"Isaac Curtis*",25,"WR",14,14,192,"6-1","California,San Diego St.","10/20/1950","2",11,"Cincinnati Bengals / 1st / 15th pick / 1973"
"13",27,"Ricky Davis",22,"",14,0,179,"6-1","Alabama","5/18/1953","Rook",4,"Cincinnati Bengals / 8th / 195th pick / 1975"
"14",51,"Chris Devlin",22,"",14,0,226,"6-2","Penn St.","11/22/1953","Rook",3,"Cincinnati Bengals / 7th / 170th pick / 1975"
"15",36,"Lenvil Elliott",24,"",14,5,205,"6-0","Truman St.","9/2/1951","2",5,"Cincinnati Bengals / 10th / 249th pick / 1973"
"16",72,"Howard Fest",29,"LG",14,11,262,"6-6","Texas","4/11/1946","7",9,"Cincinnati Bengals / 6th / 139th pick / 1968"
"17",33,"Stan Fritts",23,"RB",13,5,215,"6-1","Murray St.,North Carolina St.","12/18/1952","Rook",4,"Cincinnati Bengals / 4th / 97th pick / 1975"
"18",41,"Dave Green",26,"K",14,0,206,"5-11","Ohio","9/21/1949","2",2,"Cincinnati Bengals / 17th / 418th pick / 1972"
"19",53,"Bo Harris",22,"",12,0,225,"6-3","LSU","1/16/1953","Rook",3,"Cincinnati Bengals / 3rd / 77th pick / 1975"
"20",38,"Champ Henson",22,"",6,0,240,"6-3","Ohio St.","6/1/1953","Rook",0,"Minnesota Vikings / 4th / 89th pick / 1975"
"21",76,"Vern Holland",27,"RT",14,14,268,"6-5","Tennessee St.","6/27/1948","4",9,"Cincinnati Bengals / 1st / 15th pick / 1971"
"22",23,"Bernard Jackson",25,"FS",14,14,178,"6-0","Washington St.","8/24/1950","3",8,"Cincinnati Bengals / 4th / 81st pick / 1972"
"23",54,"Bob Johnson",29,"C",14,14,262,"6-5","Tennessee","8/19/1946","7",9,"Cincinnati Bengals / 1st / 2nd pick / 1968"
"24",19,"Essex Johnson",29,"",12,4,201,"5-9","Grambling St.","10/15/1946","7",4,"Cincinnati Bengals / 6th / 156th pick / 1968"
"25",80,"Ken Johnson",28,"LDE",14,14,265,"6-6","Indiana","3/12/1947","4",7,""
"26",18,"Charlie Joiner",28,"WR",14,11,188,"5-11","Grambling St.","10/14/1947","6",9,"Houston Oilers / 4th / 93rd pick / 1969"
"27",68,"Bill Kollar",23,"",14,0,255,"6-3","Montana St.","11/27/1952","1",4,"Cincinnati Bengals / 1st / 23rd pick / 1974"
"28",75,"Al Krevis",23,"",3,0,263,"6-5","Boston Col.","7/9/1952","Rook",3,"Cincinnati Bengals / 2nd / 39th pick / 1975"
"29",62,"Dave Lapham",23,"RG",13,13,259,"6-4","Syracuse","6/24/1952","1",8,"Cincinnati Bengals / 3rd / 61st pick / 1974"
"30",55,"Jim LeClair",25,"MLB",14,14,234,"6-3","North Dakota","10/30/1950","3",9,"Cincinnati Bengals / 3rd / 54th pick / 1972"
"31",71,"Rufus Mayes",28,"LT",14,14,260,"6-5","Ohio St.","12/5/1947","6",9,"Chicago Bears / 1st / 14th pick / 1969"
"32",86,"John McDaniel",24,"",14,1,193,"6-1","Lincoln (MO)","9/23/1951","1",0,"Cincinnati Bengals / 8th / 202nd pick / 1974"
"33",65,"Maulty Moore",29,"",13,0,265,"6-5","Bethune-Cookman","8/12/1946","3",3,""
"34",25,"Chip Myers",30,"wr",13,2,203,"6-4","NW Oklahoma St.","7/9/1945","8",6,"San Francisco 49ers / 10th / 248th pick / 1967"
"35",89,"Jack Novak",22,"",14,0,242,"6-4","Wisconsin","6/6/1953","Rook",0,"Cincinnati Bengals / 12th / 301st pick / 1975"
"36",20,"Lemar Parrish*",28,"LCB",11,11,185,"5-11","Lincoln (MO)","12/13/1947","5",8,"Cincinnati Bengals / 7th / 163rd pick / 1970"
"37",60,"Ron Pritchard",28,"RLB",14,14,235,"6-1","Arizona St.","4/9/1947","6",7,"Houston Oilers / 1st / 15th pick / 1969"
"38",11,"John Reaves",25,"qb",7,1,210,"6-3","Florida","3/2/1950","3",1,"Philadelphia Eagles / 1st / 14th pick / 1972"
"39",13,"Ken Riley",28,"RCB",14,14,181,"5-11","Florida A&M","8/6/1947","6",15,"Cincinnati Bengals / 6th / 135th pick / 1969"
"40",64,"John Shinners",28,"",14,4,255,"6-3","Xavier (OH)","3/1/1947","6",5,"New Orleans Saints / 1st / 17th pick / 1969"
"41",84,"Bob Trumpy",30,"TE",11,11,228,"6-6","Illinois,Utah","3/6/1945","7",3,"Cincinnati Bengals / 12th / 301st pick / 1968"
"42",83,"Sherman White",27,"RDE",14,14,250,"6-5","California","10/6/1948","3",7,"Cincinnati Bengals / 1st / 2nd pick / 1972"
"43",43,"Ed Williams",25,"",14,1,245,"6-2","Langston","6/19/1950","1",2,""
"44",NA,"Team Total",26,"",14,NA,226.5,"6-2.4","","","3.3",NA,""
