"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",64,"Charles Aiu",24,"",1,0,251,"6-2","Hawaii","5/22/1954","2",3,""
"2",76,"Steve August",24,"RT",14,14,255,"6-4","Tulsa","9/4/1954","1",8,"Seattle Seahawks / 1st / 14th pick / 1977"
"3",27,"Autry Beamon",25,"SS",16,16,190,"6-1","Texas A&M-Commerce","11/12/1953","3",5,"Minnesota Vikings / 12th / 311th pick / 1975"
"4",63,"Nick Bebout",27,"LT",16,16,261,"6-5","Wyoming","5/5/1951","5",9,"Atlanta Falcons / 6th / 142nd pick / 1973"
"5",58,"Terry Beeson",23,"MLB",16,16,240,"6-3","Kansas","9/19/1955","1",5,"Seattle Seahawks / 2nd / 41st pick / 1977"
"6",31,"Tony Benjamin",23,"rb",6,1,225,"6-3","Duke","10/27/1955","1",0,"Seattle Seahawks / 6th / 142nd pick / 1977"
"7",68,"Dennis Boyd",23,"LDT",16,16,255,"6-6","Oregon St.","11/5/1955","1",5,"Seattle Seahawks / 3rd / 58th pick / 1977"
"8",22,"Dave Brown",25,"RCB",16,16,190,"6-1","Michigan","1/16/1953","3",5,"Pittsburgh Steelers / 1st / 26th pick / 1975"
"9",72,"Louis Bullard",22,"",16,0,265,"6-6","Jackson St.","5/6/1956","Rook",5,"Seattle Seahawks / 5th / 119th pick / 1978"
"10",53,"Keith Butler",22,"RLB",16,14,230,"6-4","Memphis","5/16/1956","Rook",5,"Seattle Seahawks / 2nd / 36th pick / 1978"
"11",67,"Bill Cooke",27,"dt",4,0,249,"6-5","Connecticut,Massachusetts","2/26/1951","3",2,"Green Bay Packers / 10th / 244th pick / 1975"
"12",34,"Rufus Crawford",23,"KR",16,0,180,"5-10","Virginia St.","5/21/1955","Rook",0,""
"13",57,"Pete Cronan",23,"lb",15,1,238,"6-2","Boston Col.","1/13/1955","1",1,"Seattle Seahawks / 2nd / 51st pick / 1977"
"14",73,"Norm Evans",36,"t",13,2,250,"6-5","TCU","9/28/1942","13",2,"Houston Oilers / 14th / 106th pick / 1965"
"15",89,"Duke Fergerson",24,"",16,0,189,"6-1","Washington St.,San Diego St.","4/21/1954","1",1,"Dallas Cowboys / 3rd / 73rd pick / 1976"
"16",36,"Ken Geddes",32,"lb",12,2,235,"6-3","Nebraska","9/27/1946","7",1,"Detroit Lions / 7th / 175th pick / 1970"
"17",56,"Sammy Green",24,"LLB",16,16,228,"6-2","Florida","10/12/1954","2",5,"Seattle Seahawks / 2nd / 29th pick / 1976"
"18",77,"Bill Gregory",29,"RDE",16,14,255,"6-5","Wisconsin","12/14/1949","7",5,"Dallas Cowboys / 3rd / 77th pick / 1971"
"19",44,"John Harris",22,"FS",16,16,200,"6-2","Arizona St.","6/13/1956","Rook",5,"Seattle Seahawks / 7th / 173rd pick / 1978"
"20",1,"Efren Herrera",27,"K",16,0,185,"5-9","UCLA","7/30/1951","4",3,"Detroit Lions / 7th / 169th pick / 1974"
"21",87,"Ron Howard",27,"TE",16,11,229,"6-4","Seattle","3/3/1951","4",3,""
"22",24,"Al Hunter",23,"rb",16,5,195,"5-11","Notre Dame","2/21/1955","1",5,"Seattle Seahawks / 4th / 1st pick / 1977 Supp"
"23",26,"Kerry Justin",23,"",16,0,175,"5-11","Oregon St.","5/3/1955","Rook",2,""
"24",70,"Dave Kraayeveld",23,"",12,0,255,"6-5","Wisc-Whitewater,Milton","10/26/1955","Rook",2,""
"25",54,"Art Kuehn",25,"c",16,3,257,"6-3","San Jose St.,UCLA","2/12/1953","2",3,"Washington Redskins / 15th / 384th pick / 1975"
"26",80,"Steve Largent*",24,"WR",16,16,187,"5-11","Tulsa","9/28/1954","2",14,"Houston Oilers / 4th / 117th pick / 1976"
"27",3,"John Leypoldt",32,"",1,0,229,"6-2","Northern Virginia CC","3/31/1946","7",0,""
"28",88,"Doug Long",23,"",15,0,189,"6-0","Whitworth","5/24/1955","1",2,""
"29",61,"Tom Lynch",23,"LG",16,16,256,"6-5","Boston Col.","5/24/1955","1",9,"Seattle Seahawks / 2nd / 30th pick / 1977"
"30",84,"Sam McCullum",26,"WR",16,16,203,"6-2","Montana St.","11/30/1952","4",6,"Minnesota Vikings / 9th / 232nd pick / 1974"
"31",59,"Charles McShane",24,"",14,0,230,"6-3","California Lutheran","1/4/1954","1",2,"Dallas Cowboys / 12th / 346th pick / 1976"
"32",16,"Steve Myer",24,"",4,0,191,"6-2","New Mexico","7/17/1954","1",0,"Seattle Seahawks / 4th / 93rd pick / 1976"
"33",78,"Bob Newton",29,"RG",16,16,257,"6-4","Nebraska","8/16/1949","7",9,"Chicago Bears / 3rd / 71st pick / 1971"
"34",71,"Steve Niehaus",24,"rdt",14,6,263,"6-4","Notre Dame","9/25/1954","2",2,"Seattle Seahawks / 1st / 2nd pick / 1976"
"35",88,"Brian Peets",22,"",8,0,225,"6-4","Pacific","7/15/1956","Rook",0,""
"36",62,"Ernie Price",28,"LDE",12,11,248,"6-4","Texas A&M-Kingsville","9/20/1950","5",4,"Detroit Lions / 1st / 17th pick / 1973"
"37",83,"Steve Raible",24,"",16,0,195,"6-2","Georgia Tech","6/2/1954","2",4,"Seattle Seahawks / 2nd / 59th pick / 1976"
"38",75,"Alden Roche",33,"de",10,3,255,"6-4","Southern","4/9/1945","8",1,"Denver Broncos / 2nd / 37th pick / 1970"
"39",66,"Bill Sandifer",26,"LDE",15,13,278,"6-6","UCLA","1/5/1952","4",4,"San Francisco 49ers / 1st / 10th pick / 1974"
"40",81,"John Sawyer",25,"te",11,5,230,"6-2","Southern Miss","7/26/1953","3",1,"Houston Oilers / 11th / 271st pick / 1975"
"41",48,"Keith Simpson",22,"db",13,2,195,"6-1","Memphis","3/9/1956","Rook",2,"Seattle Seahawks / 1st / 9th pick / 1978"
"42",35,"David Sims",23,"FB",12,9,216,"6-3","Georgia Tech","10/26/1955","1",9,"Seattle Seahawks / 7th / 169th pick / 1977"
"43",47,"Sherman Smith",24,"RB",12,12,225,"6-4","Miami (OH)","11/1/1954","2",11,"Seattle Seahawks / 2nd / 58th pick / 1976"
"44",42,"Don Testerman",26,"fb",16,5,230,"6-2","Ferrum,Virginia Tech,Lenoir-Rhyne,Clemson","11/7/1952","2",3,"Miami Dolphins / 10th / 282nd pick / 1976"
"45",18,"Herman Weaver",30,"P",16,0,210,"6-4","Tennessee","11/17/1948","8",2,"Detroit Lions / 9th / 227th pick / 1970"
"46",38,"Cornell Webster",24,"LCB",15,14,180,"6-0","UCLA,Tulsa","11/2/1954","1",5,""
"47",51,"John Yarno",24,"C",13,13,251,"6-5","Idaho","12/17/1954","1",7,"Seattle Seahawks / 4th / 87th pick / 1977"
"48",10,"Jim Zorn",25,"QB",16,16,200,"6-2","Cal Poly-Pomona","5/10/1953","2",17,""
"49",NA,"Team Total",25.2,"",16,NA,225.5,"6-2.7","","","2.6",NA,""
