"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",4,"Louie Aguiar",26,"P",16,0,215,"6-2","Utah St.","6/30/1966","1",2,""
"2",98,"Kurt Barber",23,"",16,0,245,"6-4","USC","1/5/1969","Rook",1,"New York Jets / 2nd / 42nd pick / 1992"
"3",30,"Brad Baxter",25,"FB",15,15,233,"6-1","Alabama St.","5/5/1967","3",4,"Minnesota Vikings / 11th / 303rd pick / 1989"
"4",9,"Jeff Blake",22,"",3,0,223,"6-1","East Carolina","12/4/1970","Rook",0,"New York Jets / 6th / 166th pick / 1992"
"5",10,"Cary Blanchard",24,"K",11,0,227,"6-1","Oklahoma St.","11/5/1968","Rook",3,""
"6",80,"Mark Boyer",30,"TE",16,16,233,"6-4","USC","9/16/1962","7",1,"Indianapolis Colts / 9th / 229th pick / 1985"
"7",43,"Michael Brim",26,"LCB",16,16,192,"6-0","Virginia Union","1/23/1966","4",8,"Phoenix Cardinals / 4th / 95th pick / 1988"
"8",29,"A.B. Brown",27,"rb",7,1,210,"5-9","Pittsburgh,West Virginia","12/4/1965","3",0,"New York Jets / 8th / 209th pick / 1989"
"9",87,"Chris Burkett",30,"wr",16,5,205,"6-4","Jackson St.","8/21/1962","7",6,"Buffalo Bills / 2nd / 42nd pick / 1985"
"10",90,"Dennis Byrd",26,"LDE",9,8,270,"6-5","Tulsa","10/5/1966","3",4,"New York Jets / 2nd / 42nd pick / 1989"
"11",66,"Dave Cadigan",27,"LG",15,12,285,"6-4","USC","4/6/1965","4",5,"New York Jets / 1st / 8th pick / 1988"
"12",50,"Glenn Cadrez",22,"",16,0,240,"6-3","Houston","1/2/1970","Rook",1,"New York Jets / 6th / 154th pick / 1992"
"13",21,"Sheldon Canley",24,"",1,0,195,"5-9","San Jose St.","4/19/1968","Rook",0,"San Francisco 49ers / 7th / 193rd pick / 1991"
"14",82,"Rob Carpenter",24,"PR",16,0,190,"6-2","Notre Dame,Syracuse","8/1/1968","1",1,"Cincinnati Bengals / 4th / 109th pick / 1991"
"15",28,"Pat Chaffey",25,"",14,0,220,"6-1","Oregon St.","4/19/1967","1",1,"Chicago Bears / 5th / 117th pick / 1990"
"16",59,"Kyle Clifton",30,"MLB",16,16,236,"6-4","TCU","8/23/1962","8",9,"New York Jets / 3rd / 64th pick / 1984"
"17",99,"Keo Coleman",22,"",6,0,255,"6-1","Mississippi St.","5/1/1970","Rook",0,"New York Jets / 4th / 96th pick / 1992"
"18",69,"Jeff Criswell",28,"LT",14,13,291,"6-7","Graceland College (IA)","3/7/1964","5",5,""
"19",89,"Dale Dawkins",26,"",6,0,190,"6-1","Miami (FL)","10/30/1966","2",0,"New York Jets / 9th / 223rd pick / 1990"
"20",52,"Cal Dixon",23,"",11,0,302,"6-4","Florida","10/11/1969","Rook",1,"New York Jets / 5th / 127th pick / 1992"
"21",62,"Roger Duffy",25,"lg",16,6,300,"6-3","Penn St.","7/16/1967","2",3,"New York Jets / 8th / 196th pick / 1990"
"22",75,"Irv Eatman",31,"RT",12,12,293,"6-7","UCLA","1/1/1961","6",5,"Kansas City Chiefs / 8th / 204th pick / 1983"
"23",36,"Joe Fishback",25,"",5,0,205,"6-0","Carson-Newman","11/29/1967","1",0,""
"24",91,"Paul Frase",27,"RDT",16,12,272,"6-5","Syracuse","5/6/1965","4",6,"New York Jets / 6th / 146th pick / 1988"
"25",35,"Scottie Graham",23,"",2,0,217,"5-9","Ohio St.","3/28/1969","Rook",0,"Pittsburgh Steelers / 7th / 188th pick / 1992"
"26",96,"Mark Gunn",24,"LDE",16,12,288,"6-5","Pittsburgh","7/24/1968","1",6,"New York Jets / 4th / 94th pick / 1991"
"27",40,"James Hasty",27,"RCB",16,16,203,"6-0","Central Washington,Washington St.","5/23/1965","4",7,"New York Jets / 3rd / 74th pick / 1988"
"28",34,"Johnny Hector",32,"rb",5,1,204,"5-11","Texas A&M","11/26/1960","9",0,"New York Jets / 2nd / 51st pick / 1983"
"29",55,"Bobby Houston",25,"LLB",16,15,242,"6-2","North Carolina St.","10/26/1967","2",8,"Green Bay Packers / 3rd / 75th pick / 1990"
"30",78,"Mario Johnson",22,"",14,0,292,"6-3","Missouri","1/30/1970","Rook",1,"New York Jets / 10th / 266th pick / 1992"
"31",51,"Don Jones",23,"",2,0,231,"6-0","Washington","3/26/1969","Rook",0,"New Orleans Saints / 9th / 245th pick / 1992"
"32",49,"Eric Kattus",29,"",4,0,240,"6-5","Michigan","3/4/1963","6",0,"Cincinnati Bengals / 4th / 91st pick / 1986"
"33",58,"Joe Kelly",28,"",9,0,227,"6-2","Washington","12/11/1964","6",1,"Cincinnati Bengals / 1st / 11th pick / 1986"
"34",25,"R.J. Kors",26,"db",14,3,195,"6-0","USC,Long Beach St.","6/27/1966","1",2,"Seattle Seahawks / 12th / 322nd pick / 1989"
"35",56,"Jeff Lageman",25,"de",2,2,266,"6-6","Virginia","7/18/1967","3",1,"New York Jets / 1st / 14th pick / 1989"
"36",57,"Mo Lewis",23,"RLB",16,16,258,"6-3","Georgia","10/21/1969","1",9,"New York Jets / 3rd / 63rd pick / 1991"
"37",70,"Siupeli Malamala",23,"lt",9,5,310,"6-5","Washington","1/15/1969","Rook",2,"New York Jets / 3rd / 68th pick / 1992"
"38",81,"Terance Mathis",25,"KR",16,1,177,"5-10","New Mexico","6/7/1967","2",3,"New York Jets / 6th / 140th pick / 1990"
"39",22,"Erik McMillan",27,"",15,1,200,"6-2","Missouri","5/3/1965","4",2,"New York Jets / 3rd / 63rd pick / 1988"
"40",24,"Freeman McNeil",33,"rb",12,1,216,"5-11","UCLA","4/22/1959","11",2,"New York Jets / 1st / 3rd pick / 1981"
