"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",37,"Shaun Alexander",29,"RB",10,10,225,"5-11","Alabama","8/30/1977","6",5,"Seattle Seahawks / 1st / 19th pick / 2000"
"2",68,"Tom Ashworth",29,"rt",16,6,305,"6-6","Colorado","10/10/1977","4",3,""
"3",27,"Jordan Babineaux",24,"SS",15,8,200,"6-0","Southern Arkansas","8/31/1982","2",4,""
"4",57,"Kevin Bentley",27,"",14,0,245,"6-1","Northwestern","12/29/1979","4",1,"Cleveland Browns / 4th / 101st pick / 2002"
"5",99,"Rocky Bernard",27,"RDT",16,15,293,"6-3","Texas A&M","4/19/1979","4",7,"Seattle Seahawks / 5th / 146th pick / 2002"
"6",28,"Michael Boulware",25,"SS",16,8,220,"6-3","Florida St.","9/17/1981","2",5,"Seattle Seahawks / 2nd / 53rd pick / 2004"
"7",83,"Deion Branch",27,"WR",14,13,193,"5-9","Louisville","7/18/1979","4",6,"New England Patriots / 2nd / 65th pick / 2002"
"8",3,"Josh Brown",27,"",16,0,202,"6-0","Nebraska","4/29/1979","3",3,"Seattle Seahawks / 7th / 222nd pick / 2003"
"9",81,"Nate Burleson",25,"wr",16,7,192,"6-0","Nevada","8/19/1981","3",3,"Minnesota Vikings / 3rd / 71st pick / 2003"
"10",40,"Oliver Celestin",25,"",13,0,207,"6-0","Texas Southern","2/25/1981","2",1,""
"11",58,"Marquis Cooper",24,"",1,0,215,"6-3","Washington","3/11/1982","2",0,"Tampa Bay Buccaneers / 3rd / 79th pick / 2004"
"12",91,"Chartric Darby",31,"LDT",16,14,270,"6-0","South Carolina St.","10/22/1975","5",7,""
"13",52,"Jean-Phillipe Darche",31,"",1,0,246,"6-0","McGill","2/28/1975","6",0,""
"14",95,"Russell Davis",31,"",13,0,310,"6-4","North Carolina","3/28/1975","7",2,"Chicago Bears / 2nd / 48th pick / 1999"
"15",84,"Bobby Engram",33,"wr",7,6,188,"5-10","Penn St.","1/7/1973","10",3,"Chicago Bears / 2nd / 52nd pick / 1996"
"16",94,"Bryce Fisher",29,"DE",16,16,272,"6-3","Air Force","5/12/1977","5",8,"Buffalo Bills / 7th / 248th pick / 1999"
"17",25,"Rich Gardner",25,"",1,0,195,"5-10","Penn St.","2/1/1981","2",0,"Tennessee Titans / 3rd / 92nd pick / 2004"
"18",62,"Chris Gray",36,"RG",15,15,308,"6-4","Auburn","6/19/1970","13",7,"Miami Dolphins / 5th / 132nd pick / 1993"
"19",97,"Marcus Green",23,"",2,0,307,"6-1","Ohio St.","9/27/1983","Rook",0,""
"20",18,"D.J. Hackett",25,"wr",14,5,199,"6-2","Northern State Univ.,Colorado","7/3/1981","1",5,"Seattle Seahawks / 5th / 157th pick / 2004"
"21",26,"Ken Hamlin",25,"FS",16,16,209,"6-2","Arkansas","1/20/1981","3",7,"Seattle Seahawks / 2nd / 42nd pick / 2003"
"22",8,"Matt Hasselbeck",31,"QB",12,12,223,"6-4","Boston Col.","9/25/1975","7",8,"Green Bay Packers / 6th / 187th pick / 1998"
"23",85,"Will Heller",25,"",16,0,250,"6-6","Georgia Tech","2/28/1981","3",0,""
"24",31,"Kelly Herndon",30,"LCB",16,16,180,"5-10","Toledo","11/3/1976","4",7,""
"25",56,"LeRoy Hill",24,"LB",15,15,224,"6-1","Clemson","9/14/1982","1",7,"Seattle Seahawks / 3rd / 98th pick / 2005"
"26",44,"John Howell",28,"",1,0,210,"5-11","Colorado St.","4/28/1978","5",0,"Tampa Bay Buccaneers / 4th / 117th pick / 2001"
"27",29,"Pete Hunter",26,"",2,0,212,"6-2","Virginia Union","5/25/1980","4",0,"Dallas Cowboys / 5th / 168th pick / 2002"
"28",82,"Darrell Jackson",28,"WR",13,13,201,"6-0","Florida","12/6/1978","6",8,"Seattle Seahawks / 3rd / 80th pick / 2000"
"29",21,"Kelly Jennings",24,"rcb",16,2,175,"5-11","Miami (FL)","11/30/1982","Rook",2,"Seattle Seahawks / 1st / 31st pick / 2006"
"30",71,"Walter Jones*",32,"LT",16,16,315,"6-5","Florida St.","1/19/1974","9",11,"Seattle Seahawks / 1st / 6th pick / 1997"
"31",47,"Bennie Joppru",26,"",5,0,234,"6-4","Michigan","1/5/1980","Rook",0,"Houston Texans / 2nd / 41st pick / 2003"
"32",58,"Isaiah Kacyvenski",29,"",3,0,252,"6-1","Harvard","10/3/1977","6",0,"Seattle Seahawks / 4th / 119th pick / 2000"
"33",53,"Niko Koutouvides",25,"",16,0,238,"6-2","Purdue","3/25/1981","2",1,"Seattle Seahawks / 4th / 116th pick / 2004"
"34",47,"Lance Laury",24,"",8,0,233,"6-2","South Carolina","1/17/1982","Rook",1,""
"35",54,"D.D. Lewis",27,"lb",5,1,241,"6-1","Texas","1/8/1979","4",1,""
"36",75,"Sean Locklear",25,"RT",11,10,301,"6-4","North Carolina St.","5/29/1981","2",4,"Seattle Seahawks / 3rd / 84th pick / 2004"
"37",88,"Itula Mili",33,"te",10,2,260,"6-4","BYU","4/20/1973","8",1,"Seattle Seahawks / 6th / 174th pick / 1997"
"38",20,"Maurice Morris",27,"rb",16,8,202,"5-11","Oregon","12/1/1979","4",4,"Seattle Seahawks / 2nd / 54th pick / 2002"
"39",49,"Josh Parry",28,"",8,0,250,"6-2","San Jose St.","4/5/1978","2",0,""
"40",59,"Julian Peterson*",28,"LB",16,16,235,"6-3","Michigan St.","7/28/1978","6",11,"San Francisco 49ers / 1st / 16th pick / 2000"
"41",1,"Ryan Plackemeier",22,"",16,0,245,"6-3","Wake Forest","3/5/1984","Rook",3,"Seattle Seahawks / 7th / 239th pick / 2006"
"42",78,"Robert Pollard",25,"",1,0,278,"6-2","TCU","6/28/1981","2",0,""
"43",83,"Willie Ponder",26,"",6,0,205,"6-0","Tulsa,SE Missouri St.","2/14/1980","3",0,"New York Giants / 6th / 199th pick / 2003"
"44",48,"Derek Rackley",29,"",15,0,250,"6-4","Minnesota","7/18/1977","6",1,""
"45",35,"Gerard Ross",24,"",1,0,200,"6-1","Florida St.","12/27/1982","Rook",0,""
"46",33,"Josh Scobey",27,"",12,0,222,"6-0","Kansas St.","12/11/1979","3",0,"Arizona Cardinals / 6th / 185th pick / 2002"
"47",67,"Rob Sims",23,"lg",14,3,320,"6-3","Ohio St.","12/6/1983","Rook",2,"Seattle Seahawks / 4th / 128th pick / 2006"
"48",65,"Chris Spencer",24,"C",16,13,309,"6-3","Mississippi","3/28/1982","1",6,"Seattle Seahawks / 1st / 26th pick / 2005"
"49",86,"Jerramy Stevens",27,"te",11,6,260,"6-7","Washington","11/13/1979","4",2,"Seattle Seahawks / 1st / 28th pick / 2002"
"50",38,"Mack Strong*",35,"FB",16,10,245,"6-0","Georgia","9/11/1971","12",2,""
"51",69,"Joe Tafoya",28,"",13,0,278,"6-4","Arizona","9/6/1978","5",1,"Tampa Bay Buccaneers / 7th / 234th pick / 2001"
"52",55,"Darryl Tapp",22,"",16,0,255,"6-1","Virginia Tech","9/13/1984","Rook",3,"Seattle Seahawks / 2nd / 63rd pick / 2006"
