"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",32,"Walter Abercrombie",29,"",5,0,210,"6-0","Baylor","9/26/1959","6",0,"Pittsburgh Steelers / 1st / 12th pick / 1982"
"2",72,"David Alexander",24,"LG",16,12,275,"6-3","Tulsa","7/28/1964","1",6,"Philadelphia Eagles / 5th / 121st pick / 1987"
"3",21,"Eric Allen",23,"RCB",16,16,184,"5-10","Arizona St.","11/22/1965","Rook",8,"Philadelphia Eagles / 2nd / 30th pick / 1988"
"4",58,"Ty Allert",25,"",10,0,233,"6-2","Texas","7/23/1963","2",1,"San Diego Chargers / 4th / 95th pick / 1986"
"5",63,"Ron Baker",34,"rg",9,7,260,"6-4","Oklahoma St.","11/19/1954","10",3,"Baltimore Colts / 10th / 277th pick / 1977"
"6",95,"Doug Bartlett",25,"",10,0,239,"6-2","Northern Illinois","5/22/1963","Rook",1,"Los Angeles Rams / 4th / 91st pick / 1987"
"7",81,"Shawn Beals",22,"KR",13,0,178,"5-10","Idaho St.","8/16/1966","Rook",0,""
"8",52,"Todd Bell",30,"RLB",16,16,207,"6-1","Ohio St.","11/28/1958","7",8,"Chicago Bears / 4th / 95th pick / 1981"
"9",99,"Jerome Brown",23,"RDT",16,15,292,"6-2","Miami (FL)","2/4/1965","1",7,"Philadelphia Eagles / 1st / 9th pick / 1987"
"10",41,"Keith Byars",25,"RB",16,16,245,"6-1","Ohio St.","10/14/1963","2",10,"Philadelphia Eagles / 1st / 10th pick / 1986"
"11",80,"Cris Carter",23,"WR",16,16,202,"6-3","Ohio St.","11/25/1965","1",7,"Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"12",6,"Matt Cavanaugh",32,"",5,0,212,"6-2","Pittsburgh","10/27/1956","9",0,"New England Patriots / 2nd / 50th pick / 1978"
"13",12,"Randall Cunningham*",25,"QB",16,16,212,"6-4","UNLV","3/27/1963","3",17,"Philadelphia Eagles / 2nd / 37th pick / 1985"
"14",91,"Scott Curtis",24,"",16,0,230,"6-1","New Hampshire","12/26/1964","Rook",1,""
"15",78,"Matt Darwin",25,"LT",16,16,268,"6-4","Texas A&M","3/11/1963","2",7,"Philadelphia Eagles / 4th / 106th pick / 1986"
"16",4,"Dale Dawson",24,"",1,0,213,"6-0","East. Kentucky","11/2/1964","1",0,""
"17",2,"Dean Dorsey",31,"",3,0,190,"5-11","Toronto","3/13/1957","Rook",0,""
"18",93,"Jon Dumbauld",25,"",1,0,259,"6-4","Kentucky","2/14/1963","2",0,"New Orleans Saints / 10th / 253rd pick / 1986"
"19",56,"Byron Evans",24,"mlb",16,5,235,"6-2","Arizona","2/23/1964","1",4,"Philadelphia Eagles / 4th / 93rd pick / 1987"
"20",77,"Donald Evans",24,"",5,0,282,"6-2","Winston-Salem St.","3/14/1964","1",0,"Los Angeles Rams / 2nd / 47th pick / 1987"
"21",42,"Eric Everett",22,"db",16,1,165,"5-10","Texas Tech","7/13/1966","Rook",2,"Philadelphia Eagles / 5th / 122nd pick / 1988"
"22",33,"William Frizzell",26,"",16,0,203,"6-3","North Carolina Central","9/8/1962","4",2,"Detroit Lions / 10th / 259th pick / 1984"
"23",86,"Gregg Garrity",28,"wr",9,4,171,"5-10","Penn St.","11/24/1960","5",2,"Pittsburgh Steelers / 5th / 140th pick / 1983"
"24",83,"Jimmie Giles",34,"te",16,1,239,"6-3","Alcorn St.","11/8/1954","11",1,"Houston Oilers / 3rd / 70th pick / 1977"
"25",90,"Mike Golic",26,"dt",12,1,274,"6-5","Notre Dame","12/12/1962","2",1,"Houston Oilers / 10th / 255th pick / 1985"
"26",26,"Michael Haddix",27,"rb",16,3,225,"6-2","Mississippi St.","12/27/1961","5",2,"Philadelphia Eagles / 1st / 8th pick / 1983"
"27",73,"Ron Heller",26,"RT",15,15,298,"6-5","Penn St.","8/25/1962","4",7,"Tampa Bay Buccaneers / 4th / 112th pick / 1984"
"28",34,"Terry Hoage",26,"",16,0,201,"6-2","Georgia","4/11/1962","4",4,"New Orleans Saints / 3rd / 68th pick / 1984"
"29",48,"Wes Hopkins",27,"FS",16,16,213,"6-1","SMU","9/26/1961","5",8,"Philadelphia Eagles / 2nd / 35th pick / 1983"
"30",88,"Keith Jackson*+",23,"TE",16,15,250,"6-2","Oklahoma","4/19/1965","Rook",8,"Philadelphia Eagles / 1st / 13th pick / 1988"
"31",84,"Kenny Jackson",26,"",7,0,180,"6-0","Penn St.","2/15/1962","4",0,"Philadelphia Eagles / 1st / 4th pick / 1984"
"32",46,"Izel Jenkins",24,"",16,0,191,"5-10","North Carolina St.","5/27/1964","Rook",1,"Philadelphia Eagles / 11th / 288th pick / 1988"
"33",53,"Dwayne Jiles",27,"",16,0,242,"6-4","Texas Tech","11/23/1961","3",1,"Philadelphia Eagles / 5th / 121st pick / 1985"
"34",85,"Ron Johnson",30,"wr",10,4,190,"6-3","Long Beach St.","9/21/1958","3",4,"Seattle Seahawks / 7th / 170th pick / 1981"
"35",59,"Seth Joyner",24,"LLB",16,16,241,"6-2","Texas-El Paso","11/18/1964","2",9,"Philadelphia Eagles / 8th / 208th pick / 1986"
"36",97,"John Klingel",25,"",16,0,267,"6-3","East. Kentucky","12/21/1963","1",1,""
"37",35,"Mark Konecny",25,"PR",16,0,197,"5-11","Alma","4/2/1963","1",0,""
"38",89,"Dave Little",27,"",10,0,233,"6-2","Middle Tenn. St.","4/18/1961","4",0,""
"39",74,"Mike Pitts",28,"LDT",16,16,277,"6-5","Alabama","9/25/1960","5",7,"Atlanta Falcons / 1st / 16th pick / 1983"
"40",82,"Mike Quick",29,"WR",8,8,190,"6-2","North Carolina St.","5/14/1959","6",5,"Philadelphia Eagles / 1st / 20th pick / 1982"
"41",66,"Ken Reeves",27,"t",15,1,270,"6-5","Texas A&M","10/4/1961","3",2,"Philadelphia Eagles / 6th / 156th pick / 1985"
"42",55,"Mike Reichenbach",27,"MLB",16,11,235,"6-2","East Stroudsburg","9/14/1961","4",5,""
"43",50,"Dave Rimington",28,"C",16,16,288,"6-3","Nebraska","5/22/1960","5",7,"Cincinnati Bengals / 1st / 25th pick / 1983"
"44",76,"Adam Schreiber",26,"",6,0,290,"6-4","Texas","2/20/1962","4",0,"Seattle Seahawks / 9th / 243rd pick / 1984"
"45",96,"Clyde Simmons",24,"RDE",16,16,292,"6-5","West. Carolina","8/4/1964","2",9,"Philadelphia Eagles / 9th / 233rd pick / 1986"
"46",68,"Reggie Singletary",24,"RG",16,9,279,"6-3","North Carolina St.","1/17/1964","2",5,"Philadelphia Eagles / 12th / 315th pick / 1986"
"47",65,"Ron Solt",26,"",1,0,279,"6-3","Maryland","5/19/1962","4",0,"Indianapolis Colts / 1st / 19th pick / 1984"
"48",61,"Ben Tamburello",24,"g",16,4,278,"6-3","Auburn","9/9/1964","1",3,"Philadelphia Eagles / 3rd / 65th pick / 1987"
"49",37,"Junior Tautalatasi",26,"",10,0,207,"5-10","Washington St.","3/24/1962","2",1,"Philadelphia Eagles / 10th / 261st pick / 1986"
"50",10,"John Teltschik",24,"P",16,0,212,"6-2","Texas","3/8/1964","2",2,"Chicago Bears / 9th / 249th pick / 1986"
"51",25,"Anthony Toney",26,"FB",15,13,227,"6-0","Texas A&M","9/23/1962","2",6,"Philadelphia Eagles / 2nd / 37th pick / 1986"
"52",20,"Andre Waters",26,"SS",16,16,200,"5-11","Cheyney","3/10/1962","4",7,""
"53",92,"Reggie White*+",27,"LDE",16,16,291,"6-5","Tennessee","12/19/1961","3",18,"Philadelphia Eagles / 1st / 4th pick / 1984 Supp"
"54",43,"Roynell Young",31,"LCB",15,15,181,"6-1","Alcorn St.","12/1/1957","8",7,"Philadelphia Eagles / 1st / 23rd pick / 1980"
"55",8,"Luis Zendejas",27,"K",12,0,175,"5-9","Arizona St.","10/22/1961","1",3,""
"56",NA,"Team Total",26.2,"",16,NA,232.3,"6-1.8","","","3.0",NA,""
