"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",24,"Otis Armstrong",29,"rb",15,1,196,"5-10","Purdue","11/15/1950","6",4,"Denver Broncos / 1st / 9th pick / 1973"
"2",47,"George Atkinson",32,"",6,0,180,"6-0","Morris Brown","1/4/1947","11",3,"Oakland Raiders / 7th / 190th pick / 1968"
"3",55,"Ken Brown",25,"",16,0,245,"6-1","New Mexico","4/19/1954","Rook",3,""
"4",64,"Bill Bryan",24,"C",16,16,251,"6-2","Duke","6/21/1955","2",5,"Denver Broncos / 4th / 101st pick / 1977"
"5",35,"Larry Canada",25,"",16,0,233,"6-2","Wisconsin","12/16/1954","1",1,""
"6",68,"Rubin Carter",27,"NT",15,15,256,"6-0","Miami (FL)","12/12/1952","4",8,"Denver Broncos / 5th / 121st pick / 1975"
"7",79,"Barney Chavous",28,"LDE",16,16,252,"6-3","South Carolina St.","3/22/1951","6",7,"Denver Broncos / 2nd / 36th pick / 1973"
"8",73,"Kelvin Clark",23,"",15,0,260,"6-3","Nebraska","1/30/1956","Rook",3,"Denver Broncos / 1st / 22nd pick / 1979"
"9",31,"Zachary Dixon",23,"",5,0,203,"6-0","Temple","3/5/1956","Rook",0,"Denver Broncos / 11th / 297th pick / 1979"
"10",82,"Jack Dolbin",31,"",4,0,180,"5-10","Wake Forest","10/12/1948","4",1,""
"11",85,"Ron Egloff",24,"te",15,4,230,"6-5","Wisconsin","10/3/1955","2",1,""
"12",56,"Larry Evans",26,"lb",16,4,216,"6-2","Mississippi Col.","7/11/1953","3",3,"Denver Broncos / 14th / 390th pick / 1976"
"13",43,"Steve Foley",26,"RCB",16,16,189,"6-2","Tulane","11/11/1953","3",8,"Denver Broncos / 8th / 199th pick / 1975"
"14",62,"Tom Glassic",25,"LG",16,16,254,"6-3","Virginia","4/17/1954","3",5,"Denver Broncos / 1st / 15th pick / 1976"
"15",53,"Randy Gradishar*",27,"RILB",16,15,233,"6-3","Ohio St.","3/3/1952","5",11,"Denver Broncos / 1st / 14th pick / 1974"
"16",63,"John Grant",29,"",16,0,241,"6-3","USC","6/28/1950","6",4,"Denver Broncos / 7th / 166th pick / 1973"
"17",60,"Paul Howard",29,"RG",16,16,260,"6-3","BYU","9/12/1950","6",5,"Denver Broncos / 3rd / 54th pick / 1973"
"18",65,"Glenn Hyde",28,"",16,0,253,"6-3","Pittsburgh","3/14/1951","3",3,""
"19",29,"Bernard Jackson",29,"FS",12,9,178,"6-0","Washington St.","8/24/1950","7",4,"Cincinnati Bengals / 4th / 81st pick / 1972"
"20",57,"Tom Jackson*",28,"ROLB",13,13,220,"5-11","Louisville","4/4/1951","6",8,"Denver Broncos / 4th / 88th pick / 1973"
"21",30,"Jim Jensen",26,"fb",16,7,230,"6-3","Iowa","11/28/1953","3",4,"Dallas Cowboys / 2nd / 40th pick / 1976"
