"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Ray-Ray Armstrong",22,"",16,0,227,"6-3","Miami (FL)","3/5/1991","Rook",1,""
"2",11,"Tavon Austin",22,"wr",13,3,174,"5-9","West Virginia","3/15/1991","Rook",6,"St. Louis Rams / 1st / 8th pick / 2013"
"3",12,"Stedman Bailey",23,"wr",16,2,193,"5-10","West Virginia","11/11/1990","Rook",2,"St. Louis Rams / 3rd / 92nd pick / 2013"
"4",72,"Joe Barksdale",24,"RT",16,13,313,"6-5","LSU","1/4/1989","2",7,"Oakland Raiders / 3rd / 92nd pick / 2011"
"5",61,"Tim Barnes",25,"c",16,4,297,"6-4","Missouri","5/14/1988","2",3,""
"6",53,"Daren Bates",23,"",15,0,212,"5-11","Auburn","11/27/1990","Rook",1,""
"7",8,"Sam Bradford",26,"qb",7,7,236,"6-4","Oklahoma","11/8/1987","3",6,"St. Louis Rams / 1st / 1st pick / 2010"
"8",90,"Michael Brockers",23,"RDT",16,16,322,"6-5","LSU","12/21/1990","1",7,"St. Louis Rams / 1st / 14th pick / 2012"
"9",10,"Kellen Clemens",30,"QB",10,9,224,"6-2","Oregon","6/6/1983","7",6,"New York Jets / 2nd / 49th pick / 2006"
"10",71,"Matt Conrath",24,"",8,0,290,"6-7","Virginia","8/11/1989","1",1,""
"11",89,"Jared Cook",26,"TE",16,13,235,"6-4","South Carolina","4/7/1987","4",6,"Tennessee Titans / 3rd / 89th pick / 2009"
"12",93,"Jermelle Cudjo",27,"",13,0,293,"6-2","Central Oklahoma","9/28/1986","3",1,""
"13",36,"Benny Cunningham",23,"",14,0,210,"5-10","Middle Tenessee","7/7/1990","Rook",2,""
"14",NA,"Justice Cunningham",22,"",1,NA,258,"6-3","South Carolina","1/14/1991","Rook",0,"Indianapolis Colts / 7th / 254th pick / 2013"
"15",62,"Harvey Dahl",32,"RG",9,9,302,"6-5","Nevada","6/24/1981","7",4,""
"16",37,"Matt Daniels",24,"",2,0,211,"6-1","Duke","5/5/1989","1",0,""
"17",38,"Cody Davis",24,"",12,0,202,"6-2","Texas Tech","6/6/1989","Rook",1,""
"18",58,"Jo-Lonn Dunbar",28,"LB",12,10,233,"6-1","Boston Col.","3/13/1985","5",4,""
"19",31,"Cortland Finnegan",29,"lcb",7,5,177,"5-9","Samford","2/2/1984","7",2,"Tennessee Titans / 7th / 215th pick / 2006"
"20",27,"Matt Giordano",31,"ss",16,2,194,"5-11","California","10/16/1982","8",2,"Indianapolis Colts / 4th / 135th pick / 2005"
"21",13,"Chris Givens",24,"WR",16,13,198,"5-11","Wake Forest","12/6/1989","1",5,"St. Louis Rams / 4th / 96th pick / 2012"
"22",46,"Cory Harkey",23,"TE",15,10,272,"6-3","UCLA","6/17/1990","1",1,""
"23",95,"William Hayes",28,"",14,0,258,"6-2","Winston-Salem St.","5/2/1985","5",2,"Tennessee Titans / 4th / 103rd pick / 2008"
"24",6,"Johnny Hekker*+",23,"",16,0,227,"6-5","Oregon St.","2/8/1990","1",2,""
"25",21,"Janoris Jenkins",25,"RCB",16,16,191,"5-10","North Alabama,Florida","10/29/1988","1",7,"St. Louis Rams / 2nd / 39th pick / 2012"
"26",22,"Trumaine Johnson",23,"LCB",16,12,205,"6-1","Montana","1/1/1990","1",6,"St. Louis Rams / 3rd / 65th pick / 2012"
"27",67,"Barrett Jones",23,"",3,0,306,"6-4","Alabama","5/25/1990","Rook",0,"St. Louis Rams / 4th / 113th pick / 2013"
"28",88,"Lance Kendricks",25,"TE",15,13,240,"6-3","Wisconsin","1/30/1988","2",2,"St. Louis Rams / 2nd / 47th pick / 2011"
"29",98,"Kendall Langford",27,"LDT",16,16,275,"6-5","Hampton","1/27/1986","5",7,"Miami Dolphins / 3rd / 66th pick / 2008"
"30",55,"James Laurinaitis",27,"MLB",16,16,255,"6-2","Ohio St.","12/3/1986","4",8,"St. Louis Rams / 2nd / 35th pick / 2009"
"31",91,"Chris Long",28,"DE",16,16,275,"6-4","Virginia","3/28/1985","5",8,"St. Louis Rams / 1st / 2nd pick / 2008"
"32",77,"Jake Long",28,"LT",15,15,315,"6-7","Michigan","5/9/1985","5",7,"Miami Dolphins / 1st / 1st pick / 2008"
"33",25,"T.J. McDonald",22,"SS",10,10,219,"6-3","USC","1/26/1991","Rook",4,"St. Louis Rams / 3rd / 71st pick / 2013"
"34",32,"Brandon McGee",23,"",15,0,193,"5-11","Miami (FL)","12/11/1990","Rook",1,"St. Louis Rams / 5th / 149th pick / 2013"
"35",23,"Rodney McLeod",23,"FS",16,16,183,"5-11","Virginia","6/23/1990","1",7,""
"36",89,"Mike McNeill",25,"",14,0,232,"6-4","Nebraska","3/7/1988","2",0,""
"37",44,"Jake McQuaide",26,"",16,0,219,"6-2","Ohio St.","12/7/1987","2",1,""
"38",52,"Alec Ogletree",22,"LB",16,16,242,"6-3","Georgia","9/25/1991","Rook",8,"St. Louis Rams / 1st / 30th pick / 2013"
"39",24,"Isaiah Pead",24,"",10,0,197,"5-10","Cincinnati","12/14/1989","1",1,"St. Louis Rams / 2nd / 50th pick / 2012"
"40",18,"Austin Pettis",25,"wr",16,6,205,"6-2","Boise St.","5/7/1988","2",4,"St. Louis Rams / 3rd / 78th pick / 2011"
"41",33,"Quinton Pointer",25,"",2,0,195,"5-9","UNLV","4/16/1988","1",0,""
"42",83,"Brian Quick",24,"wr",16,5,209,"6-4","Appalachian St.","6/5/1989","1",3,"St. Louis Rams / 2nd / 33rd pick / 2012"
"43",94,"Robert Quinn*+",23,"DE",16,16,270,"6-4","North Carolina","5/18/1990","2",16,"St. Louis Rams / 1st / 14th pick / 2011"
"44",34,"Chase Reynolds",26,"",16,0,195,"6-0","Montana","10/22/1987","2",0,""
"45",26,"Daryl Richardson",23,"rb",8,3,192,"5-10","Abilene Christian","4/12/1990","1",3,"St. Louis Rams / 7th / 252nd pick / 2012"
"46",99,"Gerald Rivers",23,"",2,0,249,"6-5","Ole Miss","6/22/1990","Rook",0,""
"47",76,"Rodger Saffold",25,"rt",12,9,312,"6-4","Indiana","6/6/1988","3",5,"St. Louis Rams / 2nd / 33rd pick / 2010"
"48",97,"Eugene Sims",27,"",16,0,240,"6-5","West Texas A&M","3/18/1986","3",2,"St. Louis Rams / 6th / 189th pick / 2010"
"49",66,"Shelley Smith",26,"rg",14,2,203,"6-4","Colorado St.","5/21/1987","2",2,"Houston Texans / 6th / 187th pick / 2010"
"50",30,"Zac Stacy",22,"RB",14,12,216,"5-9","Vanderbilt","4/9/1991","Rook",7,"St. Louis Rams / 5th / 160th pick / 2013"
"51",79,"Max Starks",31,"",2,0,337,"6-7","Florida","1/10/1982","9",0,"Pittsburgh Steelers / 3rd / 75th pick / 2004"
"52",20,"Darian Stewart",25,"ss",13,6,216,"5-11","South Carolina","8/4/1988","3",3,""
"53",19,"Justin Veltung",22,"",3,0,182,"5-11","Idaho","3/30/1991","Rook",0,""
"54",70,"Brandon Washington",25,"",1,0,320,"6-3","Miami (FL)","8/13/1988","1",0,"Philadelphia Eagles / 6th / 200th pick / 2012"
"55",63,"Scott Wells",32,"C",12,12,300,"6-2","Tennessee","1/7/1981","9",6,"Green Bay Packers / 7th / 251st pick / 2004"
"56",65,"Chris Williams",28,"LG",16,16,320,"6-6","Vanderbilt","8/26/1985","5",8,"Chicago Bears / 1st / 14th pick / 2008"
"57",51,"Will Witherspoon",33,"lb",16,3,234,"6-1","Georgia","8/19/1980","11",2,"Carolina Panthers / 3rd / 73rd pick / 2002"
"58",4,"Greg Zuerlein",26,"",16,0,187,"6-0","Missouri Western St.","12/27/1987","1",4,"St. Louis Rams / 6th / 171st pick / 2012"
"59",NA,"Team Total",25.3,"",16,NA,239.4,"6-2.0","","","2.5",NA,""
