"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",11,"Kamar Aiken",25,"",16,0,213,"6-2","Central Florida","5/30/1989","3",3,""
"2",68,"Christo Bilukidi",25,"",4,0,290,"6-5","Eastern Arizona J.C.; Georgia State","12/13/1989","2",0,"Oakland Raiders / 6th / 189th pick / 2012"
"3",33,"Terrence Brooks",23,"",11,0,198,"5-11","Florida St.","3/2/1991","Rook",1,"Baltimore Ravens / 3rd / 79th pick / 2014"
"4",59,"Arthur Brown",24,"",4,0,241,"6-0","Kansas St.","6/17/1990","1",0,"Baltimore Ravens / 2nd / 56th pick / 2013"
"5",23,"Chykie Brown",28,"lcb",7,1,185,"6-0","Texas","12/26/1986","3",1,"Baltimore Ravens / 5th / 164th pick / 2011"
"6",14,"Marlon Brown",23,"wr",14,1,216,"6-5","Georgia","4/22/1991","1",2,""
"7",6,"Michael Campanaro",23,"",4,0,192,"5-9","Wake Forest","1/25/1991","Rook",1,"Baltimore Ravens / 7th / 218th pick / 2014"
"8",99,"Chris Canty",32,"DE",11,11,286,"6-7","Virginia","11/10/1982","9",5,"Dallas Cowboys / 4th / 132nd pick / 2005"
"9",23,"Antoine Cason",28,"",2,0,190,"6-0","Arizona","7/9/1986","6",0,"San Diego Chargers / 1st / 27th pick / 2008"
"10",62,"Terrence Cody",26,"",1,0,370,"6-4","Alabama","6/28/1988","4",0,"Baltimore Ravens / 2nd / 57th pick / 2010"
"11",46,"Morgan Cox",28,"",7,0,226,"6-4","Tennessee","4/26/1986","4",0,""
"12",81,"Owen Daniels",32,"TE",15,13,245,"6-3","Wisconsin","11/9/1982","8",5,"Houston Texans / 4th / 98th pick / 2006"
"13",58,"Elvis Dumervil*+",30,"lb",16,2,255,"6-0","Louisville","1/19/1984","8",10,"Denver Broncos / 4th / 126th pick / 2006"
"14",26,"Matt Elam",23,"SS",16,11,208,"5-10","Florida","9/21/1991","1",4,"Baltimore Ravens / 1st / 32nd pick / 2013"
"15",5,"Joe Flacco",29,"QB",16,16,232,"6-6","Pittsburgh,Delaware","1/16/1985","6",14,"Baltimore Ravens / 1st / 18th pick / 2008"
"16",29,"Justin Forsett*",29,"RB",16,14,190,"5-8","California","10/14/1985","6",12,"Seattle Seahawks / 7th / 233rd pick / 2008"
"17",42,"Dominique Franks",27,"rcb",4,1,180,"6-0","Oklahoma","10/8/1987","4",1,"Atlanta Falcons / 5th / 135th pick / 2010"
"18",80,"Crockett Gillmore",23,"te",15,1,260,"6-6","Colorado St.","11/16/1991","Rook",1,"Baltimore Ravens / 3rd / 99th pick / 2014"
"19",37,"Danny Gorrer",28,"",4,0,173,"6-0","Texas A&M","6/1/1986","5",0,""
"20",66,"Gino Gradkowski",26,"",8,0,300,"6-3","Delaware","11/5/1988","2",1,"Baltimore Ravens / 4th / 98th pick / 2012"
"21",67,"Lawrence Guy",24,"de",11,1,300,"6-5","Arizona St.","3/17/1990","3",1,"Green Bay Packers / 7th / 233rd pick / 2011"
"22",31,"Will Hill",24,"ss",10,8,205,"6-1","Florida","3/7/1990","2",4,""
"23",74,"James Hurst",23,"lt",16,5,296,"6-5","North Carolina","12/17/1991","Rook",4,""
"24",25,"Asa Jackson",25,"lcb",7,6,193,"5-10","Cal Poly","12/2/1989","2",2,"Baltimore Ravens / 5th / 169th pick / 2012"
"25",39,"Tramain Jacobs",22,"",3,0,182,"5-11","Texas A&M","5/20/1992","Rook",0,""
"26",77,"Ryan Jensen",23,"",1,0,310,"6-4","","5/27/1991","1",0,"Baltimore Ravens / 6th / 203rd pick / 2013"
"27",97,"Timmy Jernigan",22,"dt",12,3,299,"6-2","Florida St.","9/24/1992","Rook",2,"Baltimore Ravens / 2nd / 48th pick / 2014"
"28",12,"Jacoby Jones",30,"",16,0,192,"6-3","Lane","7/11/1984","7",2,"Houston Texans / 3rd / 73rd pick / 2007"
"29",44,"Kyle Juszczyk",23,"FB",16,14,248,"6-2","Harvard","4/23/1991","1",2,"Baltimore Ravens / 4th / 130th pick / 2013"
"30",4,"Sam Koch",32,"",16,0,225,"5-11","Nebraska","8/13/1982","8",3,"Baltimore Ravens / 6th / 203rd pick / 2006"
"31",41,"Anthony Levine",27,"rcb",16,3,199,"5-11","Tennessee St.","3/27/1987","3",2,""
"32",50,"Albert McClellan",28,"",16,0,255,"6-2","Marshall","6/4/1986","3",1,""
"33",47,"Kevin McDermott",24,"",7,0,234,"6-4","UCLA","1/12/1990","1",0,""
