"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",64,"Charles Aiu",22,"",12,0,251,"6-2","Hawaii","5/22/1954","Rook",3,""
"2",7,"Eddie Bell",30,"",5,0,160,"5-10","Idaho St.","9/13/1946","6",0,"New York Jets / 9th / 228th pick / 1970"
"3",88,"Chuck Bradley",26,"",7,0,243,"6-6","Oregon","10/13/1950","1",0,"Miami Dolphins / 2nd / 52nd pick / 1973"
"4",46,"Danny Colbert",26,"LCB",13,9,175,"5-11","TCU,Tulsa","12/15/1950","2",5,"San Diego Chargers / 9th / 210th pick / 1974"
"5",82,"Pat Curran",31,"TE",14,14,238,"6-4","Iowa St.,Lakeland","9/21/1945","7",4,"Los Angeles Rams / 6th / 151st pick / 1969"
"6",71,"Fred Dean",24,"RDE",14,14,230,"6-3","Louisiana Tech","2/24/1952","1",6,"San Diego Chargers / 2nd / 33rd pick / 1975"
"7",73,"Charles DeJurnett",24,"",13,0,263,"6-4","San Jose St.","6/17/1952","Rook",3,"San Diego Chargers / 17th / 418th pick / 1974"
"8",87,"Larry Dorsey",23,"wr",13,2,195,"6-1","Tennessee St.","8/15/1953","Rook",1,"San Diego Chargers / 3rd / 64th pick / 1976"
"9",54,"Ed Flanagan",32,"C",12,11,245,"6-3","Purdue","2/23/1944","11",7,"Detroit Lions / 5th / 64th pick / 1965"
"10",44,"Chris Fletcher",28,"FS",13,12,185,"5-11","Temple","12/25/1948","6",6,"San Diego Chargers / 9th / 223rd pick / 1970"
"11",14,"Dan Fouts",25,"QB",14,13,204,"6-3","Oregon","6/10/1951","3",11,"San Diego Chargers / 3rd / 64th pick / 1973"
"12",15,"Toni Fritsch",31,"K",5,0,190,"5-7","none","7/10/1945","5",1,""
"13",42,"Mike Fuller",23,"PR",14,14,188,"5-10","Auburn","4/7/1953","1",7,"San Diego Chargers / 3rd / 73rd pick / 1975"
"14",27,"Gary Garrison",32,"wr",2,2,193,"6-2","San Diego St.","1/21/1944","10",1,"Philadelphia Eagles / 6th / 77th pick / 1965"
"15",50,"Don Goode",25,"LLB",14,14,234,"6-2","Kansas","6/21/1951","2",8,"San Diego Chargers / 1st / 15th pick / 1974"
"16",58,"Tom Graham",26,"MLB",10,8,235,"6-2","Oregon","4/15/1950","4",5,"Denver Broncos / 4th / 102nd pick / 1972"
"17",22,"Tom Hayes",30,"LCB",9,8,199,"6-1","San Diego St.","4/18/1946","5",5,"Atlanta Falcons / 6th / 137th pick / 1971"
"18",10,"Mitch Hoopes",23,"P",9,0,207,"6-1","Arizona","7/8/1953","1",1,"Dallas Cowboys / 8th / 200th pick / 1975"
"19",55,"Bob Horn",22,"mlb",14,6,235,"6-3","Oregon St.","2/6/1954","Rook",3,"San Diego Chargers / 4th / 94th pick / 1976"
"20",19,"Neal Jeffrey",23,"",5,0,180,"6-1","Baylor","7/23/1953","Rook",0,"San Diego Chargers / 17th / 423rd pick / 1975"
