"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",30,"Larry Anderson",24,"",4,0,183,"5-11","Louisiana Tech","9/25/1956","2",0,"Pittsburgh Steelers / 4th / 101st pick / 1978"
"2",9,"Matt Bahr",24,"K",16,0,175,"5-10","Penn St.","7/6/1956","1",2,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"3",76,"John Banaszak",30,"RDE",12,11,242,"6-3","East. Michigan","8/24/1950","5",5,""
"4",65,"Tom Beasley",26,"de",15,4,253,"6-5","Virginia Tech","8/11/1954","2",3,"Pittsburgh Steelers / 3rd / 60th pick / 1977"
"5",83,"Theo Bell",27,"PR",14,9,185,"6-0","Arizona","12/21/1953","4",7,"Pittsburgh Steelers / 4th / 120th pick / 1976"
"6",20,"Rocky Bleier",34,"RB",16,6,210,"5-11","Notre Dame","3/5/1946","12",4,"Pittsburgh Steelers / 16th / 417th pick / 1968"
"7",47,"Mel Blount",32,"RCB",16,16,205,"6-3","Southern","4/10/1948","10",7,"Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"8",12,"Terry Bradshaw",32,"QB",15,15,215,"6-3","Louisiana Tech","9/2/1948","10",12,"Pittsburgh Steelers / 1st / 1st pick / 1970"
"9",79,"Larry Brown",31,"RT",16,16,246,"6-4","Kansas","6/16/1949","9",8,"Pittsburgh Steelers / 5th / 106th pick / 1971"
"10",25,"Marvin Cobb",27,"",6,0,189,"6-0","USC","8/6/1953","5",1,"Cincinnati Bengals / 11th / 276th pick / 1975"
"11",56,"Robin Cole",25,"RLB",14,12,220,"6-2","New Mexico","9/11/1955","3",6,"Pittsburgh Steelers / 1st / 21st pick / 1977"
"12",5,"Craig Colquitt",26,"P",16,0,182,"6-1","Tennessee","6/9/1954","2",2,"Pittsburgh Steelers / 3rd / 76th pick / 1978"
"13",77,"Steve Courson",25,"rg",8,6,274,"6-1","South Carolina","10/1/1955","2",3,"Pittsburgh Steelers / 5th / 125th pick / 1977"
"14",89,"Bennie Cunningham",26,"te",15,1,254,"6-5","Clemson","12/23/1954","4",2,"Pittsburgh Steelers / 1st / 28th pick / 1976"
"15",45,"Russell Davis",24,"rb",14,2,227,"6-0","Michigan","9/15/1956","Rook",1,"Pittsburgh Steelers / 4th / 86th pick / 1979"
"16",67,"Gary Dunn",27,"nt",16,1,258,"6-3","Miami (FL)","8/24/1953","4",2,"Pittsburgh Steelers / 6th / 159th pick / 1976"
"17",64,"Steve Furness",30,"RDT",16,16,255,"6-4","Rhode Island","12/5/1950","8",8,"Pittsburgh Steelers / 5th / 113th pick / 1972"
"18",75,"Joe Greene",34,"LDT",15,15,275,"6-4","North Texas","9/24/1946","11",7,"Pittsburgh Steelers / 1st / 4th pick / 1969"
"19",68,"L.C. Greenwood",34,"LDE",15,15,245,"6-6","Ark-Pine Bluff","9/8/1946","11",7,"Pittsburgh Steelers / 10th / 238th pick / 1969"
"20",84,"Randy Grossman",28,"TE",15,15,218,"6-1","Temple","9/20/1952","6",3,""
"21",59,"Jack Ham*",32,"LLB",16,16,225,"6-1","Penn St.","12/23/1948","9",11,"Pittsburgh Steelers / 2nd / 34th pick / 1971"
"22",32,"Franco Harris*",30,"FB",13,13,230,"6-2","Penn St.","3/7/1950","8",7,"Pittsburgh Steelers / 1st / 13th pick / 1972"
"23",27,"Greg Hawthorne",24,"rb",15,6,228,"6-2","Baylor","9/5/1956","1",3,"Pittsburgh Steelers / 1st / 28th pick / 1979"
"24",62,"Tunch Ilkin",23,"",10,0,263,"6-3","Indiana St.","9/23/1957","Rook",1,"Pittsburgh Steelers / 6th / 165th pick / 1980"
"25",29,"Ron Johnson",24,"LCB",16,16,200,"5-10","East. Michigan","6/8/1956","2",6,"Pittsburgh Steelers / 1st / 22nd pick / 1978"
"26",55,"Jon Kolb",33,"lt",7,7,262,"6-2","Oklahoma St.","8/30/1947","11",4,"Pittsburgh Steelers / 3rd / 56th pick / 1969"
"27",58,"Jack Lambert*+",28,"MLB",14,13,220,"6-4","Kent St.","7/8/1952","6",12,"Pittsburgh Steelers / 2nd / 46th pick / 1974"
"28",16,"Mark Malone",22,"",1,0,223,"6-4","Arizona St.","11/22/1958","Rook",0,"Pittsburgh Steelers / 1st / 28th pick / 1980"
"29",61,"Tyrone McGriff",22,"RG",16,10,270,"6-0","Florida A&M","1/13/1958","Rook",6,"Pittsburgh Steelers / 12th / 333rd pick / 1980"
"30",41,"Tom Moriarty",27,"",4,0,185,"6-0","Bowling Green","4/7/1953","3",0,""
"31",66,"Ted Petersen",25,"LT",16,9,244,"6-5","East. Illinois","2/7/1955","3",5,"Pittsburgh Steelers / 4th / 93rd pick / 1977"
"32",74,"Ray Pinney",26,"LG",16,16,251,"6-4","Washington","6/29/1954","4",8,"Pittsburgh Steelers / 2nd / 37th pick / 1976"
"33",44,"Frank Pollard",23,"KR",16,0,218,"5-10","Baylor","6/15/1957","Rook",0,"Pittsburgh Steelers / 11th / 305th pick / 1980"
"34",31,"Donnie Shell*+",28,"SS",16,16,190,"5-11","South Carolina St.","8/26/1952","6",13,""
"35",86,"Jim Smith",25,"WR",12,10,205,"6-2","Michigan","7/20/1955","3",7,"Pittsburgh Steelers / 3rd / 75th pick / 1977"
"36",82,"John Stallworth",28,"wr",3,2,191,"6-2","Alabama A&M","7/15/1952","6",2,"Pittsburgh Steelers / 4th / 82nd pick / 1974"
"37",18,"Cliff Stoudt",25,"qb",6,1,215,"6-4","Youngstown St.","3/27/1955","Rook",2,"Pittsburgh Steelers / 5th / 121st pick / 1977"
"38",88,"Lynn Swann",28,"WR",13,11,180,"5-11","USC","3/7/1952","6",7,"Pittsburgh Steelers / 1st / 21st pick / 1974"
"39",85,"Calvin Sweeney",25,"",15,0,190,"6-2","California-Riverside,USC","1/12/1955","Rook",3,"Pittsburgh Steelers / 4th / 110th pick / 1979"
"40",24,"J.T. Thomas",29,"db",16,3,196,"6-2","Florida St.","4/22/1951","7",2,"Pittsburgh Steelers / 1st / 24th pick / 1973"
"41",38,"Sidney Thornton",26,"rb",12,5,230,"5-11","NW State (LA)","9/2/1954","3",3,"Pittsburgh Steelers / 2nd / 48th pick / 1977"
"42",51,"Loren Toews",29,"lb",16,4,220,"6-3","California","11/3/1951","7",3,"Pittsburgh Steelers / 8th / 192nd pick / 1973"
"43",54,"Zack Valentine",23,"",16,0,220,"6-2","East Carolina","5/29/1957","1",1,"Pittsburgh Steelers / 2nd / 56th pick / 1979"
"44",23,"Mike Wagner",31,"FS",15,13,210,"6-1","West. Illinois","6/22/1949","9",6,"Pittsburgh Steelers / 11th / 268th pick / 1971"
"45",52,"Mike Webster*+",28,"C",16,16,255,"6-1","Wisconsin","3/18/1952","6",15,"Pittsburgh Steelers / 5th / 125th pick / 1974"
"46",78,"Dwight White",31,"de",7,2,255,"6-4","Texas A&M-Commerce","7/30/1949","9",1,"Pittsburgh Steelers / 4th / 104th pick / 1971"
"47",53,"Dirt Winston",25,"lb",14,3,228,"6-0","Arkansas","10/25/1955","3",3,"Pittsburgh Steelers / 5th / 132nd pick / 1977"
"48",73,"Craig Wolfley",22,"",16,0,265,"6-1","Syracuse","5/19/1958","Rook",1,"Pittsburgh Steelers / 5th / 138th pick / 1980"
"49",49,"Dwayne Woodruff",23,"",16,0,198,"5-11","Louisville","2/18/1957","1",1,"Pittsburgh Steelers / 6th / 161st pick / 1979"
"50",NA,"Team Total",27.2,"",16,NA,224,"6-1.7","","","4.6",NA,""
