"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",55,"John Abraham",36,"lb",1,1,256,"6-4","South Carolina","5/6/1978","14",0,"New York Jets / 1st / 13th pick / 2000"
"2",94,"Sam Acho",26,"lb",16,4,257,"6-1","Texas","9/6/1988","3",4,"Arizona Cardinals / 4th / 103rd pick / 2011"
"3",97,"Lorenzo Alexander",31,"",16,0,300,"6-1","California","5/31/1983","7",2,""
"4",59,"Marcus Benard",29,"",12,0,256,"6-2","Jackson St.","7/26/1985","5",1,""
"5",28,"Justin Bethel*",24,"",16,0,200,"6-0","Presbyterian","6/17/1990","2",3,"Arizona Cardinals / 6th / 177th pick / 2012"
"6",13,"Jaron Brown",24,"wr",16,2,205,"6-2","Clemson","1/8/1990","1",2,""
"7",12,"John Brown",24,"wr",16,5,179,"0-0","Pittsburg St.","4/3/1990","Rook",5,"Arizona Cardinals / 3rd / 91st pick / 2014"
"8",36,"Deone Bucannon",22,"db",16,9,220,"6-1","Washington St.","8/30/1992","Rook",4,"Arizona Cardinals / 1st / 27th pick / 2014"
"9",2,"Drew Butler",25,"",15,0,199,"6-1","Georgia","5/10/1989","2",0,""
"10",93,"Calais Campbell*",28,"DE",14,14,282,"6-8","Miami (FL)","9/1/1986","6",15,"Arizona Cardinals / 2nd / 50th pick / 2008"
"11",89,"John Carlson",30,"TE",16,12,256,"6-5","Notre Dame","5/12/1984","6",2,"Seattle Seahawks / 2nd / 38th pick / 2008"
"12",56,"Glenn Carson",24,"",5,0,235,"6-3","Penn St.","12/5/1990","Rook",1,""
"13",7,"Chandler Catanzaro",23,"",16,0,200,"6-3","Clemson","2/26/1991","Rook",4,""
"14",29,"Chris Clemons",29,"",1,0,210,"6-1","Clemson","9/15/1985","5",0,"Miami Dolphins / 5th / 165th pick / 2009"
"15",61,"Jonathan Cooper",24,"lg",10,2,311,"6-2","North Carolina","1/19/1990","1",1,"Arizona Cardinals / 1st / 7th pick / 2013"
"16",31,"Antonio Cromartie*",30,"RCB",16,16,210,"6-2","Florida St.","4/15/1984","8",9,"San Diego Chargers / 1st / 19th pick / 2006"
"17",54,"Kenny Demens",24,"",14,0,242,"6-1","Michigan","2/4/1990","1",1,""
"18",20,"Jonathan Dwyer",25,"",2,0,235,"5-11","Georgia Tech","7/26/1989","4",0,"Pittsburgh Steelers / 6th / 188th pick / 2010"
"19",38,"Andre Ellington",25,"RB",12,12,199,"5-10","Clemson","2/3/1989","1",5,"Arizona Cardinals / 6th / 187th pick / 2013"
"20",74,"Paul Fanaika",28,"RG",14,14,333,"6-6","Arizona St.","4/9/1986","5",6,"Philadelphia Eagles / 7th / 213th pick / 2009"
"21",85,"Darren Fells",28,"te",10,5,281,"6-7","UC Irvine","4/22/1986","1",0,""
"22",11,"Larry Fitzgerald",31,"WR",14,13,225,"6-3","Pittsburgh","8/31/1983","10",5,"Arizona Cardinals / 1st / 3rd pick / 2004"
"23",15,"Michael Floyd",25,"WR",16,14,220,"6-3","Notre Dame","11/27/1989","2",6,"Arizona Cardinals / 1st / 13th pick / 2012"
"24",50,"Larry Foote",34,"LB",15,15,234,"6-0","Michigan","6/12/1980","12",9,"Pittsburgh Steelers / 4th / 128th pick / 2002"
"25",19,"Ted Ginn",29,"",16,0,178,"5-11","Ohio St.","4/12/1985","7",2,"Miami Dolphins / 1st / 9th pick / 2007"
"26",23,"Marion Grice",23,"",10,0,208,"6-0","Arizona St.","4/10/1991","Rook",0,"San Diego Chargers / 6th / 201st pick / 2014"
"27",84,"Rob Housler",26,"te",15,7,238,"6-5","Florida Atlantic","3/17/1988","3",1,"Arizona Cardinals / 3rd / 69th pick / 2011"
"28",39,"Robert Hughes",25,"rb",16,4,235,"5-11","Notre Dame","6/21/1989","3",1,""
"29",22,"Tony Jefferson",22,"SS",16,8,213,"5-11","Oklahoma","1/27/1992","1",3,""
"30",26,"Rashad Johnson",28,"FS",16,16,195,"6-0","Alabama","1/2/1986","5",7,"Arizona Cardinals / 3rd / 95th pick / 2009"
"31",53,"Thomas Keiser",25,"lb",3,1,244,"6-4","Stanford","3/28/1989","3",1,""
"32",95,"Tommy Kelly",34,"DT",16,13,300,"6-6","Mississippi St.","12/27/1980","10",7,""
"33",62,"Ted Larsen",27,"LG",16,16,307,"6-2","North Carolina St.","6/13/1987","4",7,"New England Patriots / 6th / 205th pick / 2010"
"34",82,"Mike Leach",38,"",16,0,245,"6-2","Boston Univ.,William & Mary","10/18/1976","14",1,""
"35",14,"Ryan Lindley",25,"qb",3,2,229,"6-3","San Diego St.","6/2/1989","2",1,"Arizona Cardinals / 6th / 185th pick / 2012"
"36",96,"Kareem Martin",22,"de",11,2,272,"6-6","North Carolina","2/19/1992","Rook",2,"Arizona Cardinals / 3rd / 84th pick / 2014"
"37",70,"Bobby Massie",25,"RT",16,16,316,"6-6","Mississippi","8/1/1989","2",7,"Arizona Cardinals / 4th / 112th pick / 2012"
"38",32,"Tyrann Mathieu",22,"fs",13,6,186,"5-9","LSU","5/13/1992","1",3,"Arizona Cardinals / 3rd / 69th pick / 2013"
"39",73,"Josh Mauro",23,"de",5,2,271,"6-6","Stanford","2/17/1991","Rook",1,""
"40",51,"Kevin Minter",24,"lb",16,5,246,"6-0","LSU","12/3/1990","1",4,"Arizona Cardinals / 2nd / 45th pick / 2013"
"41",87,"Troy Niklas",22,"te",7,2,270,"6-7","Notre Dame","9/18/1992","Rook",0,"Arizona Cardinals / 2nd / 52nd pick / 2014"
"42",57,"Alex Okafor",23,"LB",13,12,264,"6-5","Texas","2/8/1991","1",7,"Arizona Cardinals / 4th / 103rd pick / 2013"
"43",3,"Carson Palmer",35,"qb",6,6,230,"6-5","USC","12/27/1979","10",4,"Cincinnati Bengals / 1st / 1st pick / 2003"
"44",34,"Jalen Parmele",29,"",1,0,224,"6-0","Toledo","12/30/1985","6",0,"Miami Dolphins / 6th / 176th pick / 2008"
"45",NA,"Solomon Patton",24,"",6,NA,177,"5-9","Florida","10/17/1990","Rook",0,""
"46",21,"Patrick Peterson*",24,"LCB",16,16,220,"6-0","LSU","7/11/1990","3",9,"Arizona Cardinals / 1st / 5th pick / 2011"
"47",25,"Jerraud Powers",27,"DB",16,11,190,"5-9","Auburn","7/19/1987","5",4,"Indianapolis Colts / 3rd / 92nd pick / 2009"
"48",98,"Frostee Rucker",31,"dt",15,7,270,"6-3","USC","9/14/1983","7",5,"Cincinnati Bengals / 3rd / 91st pick / 2006"
"49",NA,"Jalen Saunders",22,"",3,NA,165,"5-9","Oklahoma","9/30/1992","Rook",0,"New York Jets / 4th / 104th pick / 2014"
"50",63,"Lyle Sendlein",30,"C",16,16,299,"6-3","Texas","3/16/1984","7",7,""
"51",91,"Matt Shaughnessy",28,"lb",8,7,260,"6-5","Wisconsin","9/23/1986","5",4,"Oakland Raiders / 3rd / 71st pick / 2009"
"52",79,"Bradley Sowell",25,"",16,0,316,"6-7","Mississippi","6/6/1989","2",1,""
"53",5,"Drew Stanton",30,"QB",9,8,236,"6-3","Michigan St.","5/7/1984","6",5,"Detroit Lions / 2nd / 43rd pick / 2007"
"54",72,"Ed Stinson",24,"nt",10,2,287,"6-3","Alabama","2/15/1990","Rook",2,"Arizona Cardinals / 5th / 160th pick / 2014"
"55",66,"Alameda Ta'amu",24,"",7,0,348,"6-3","Washington","8/23/1990","2",1,"Pittsburgh Steelers / 4th / 109th pick / 2012"
"56",30,"Stepfan Taylor",23,"rb",14,4,214,"5-9","Stanford","6/9/1991","1",2,"Arizona Cardinals / 5th / 140th pick / 2013"
"57",6,"Logan Thomas",23,"",2,0,248,"6-6","Virginia Tech","7/1/1991","Rook",0,"Arizona Cardinals / 4th / 120th pick / 2014"
"58",68,"Jared Veldheer",27,"LT",16,16,322,"6-8","Hillsdale","6/14/1987","4",7,"Oakland Raiders / 3rd / 69th pick / 2010"
"59",78,"Earl Watford",24,"",10,0,300,"6-4","James Madison","6/24/1990","1",1,"Arizona Cardinals / 4th / 116th pick / 2013"
"60",92,"Dan Williams",27,"NT",16,9,330,"6-2","Tennessee","6/1/1987","4",6,"Arizona Cardinals / 1st / 26th pick / 2010"
"61",33,"Kerwynn Williams",23,"",5,0,196,"5-8","Utah St.","6/9/1991","1",1,"Indianapolis Colts / 7th / 230th pick / 2013"
"62",9,"Dave Zastudil",36,"",2,0,210,"6-3","Ohio","10/26/1978","12",0,"Baltimore Ravens / 4th / 112th pick / 2002"
"63",NA,"Team Total",26.6,"",16,NA,245.2,"6-2.2","","","3.7",NA,""
