"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",40,"Adger Armstrong",28,"",16,0,213,"6-0","Texas A&M","6/21/1957","5",0,""
"2",82,"Jerry Bell",26,"TE",9,9,230,"6-5","Arizona St.","3/7/1959","3",4,"Tampa Bay Buccaneers / 3rd / 74th pick / 1982"
"3",83,"Theo Bell",32,"",15,0,185,"6-0","Arizona","12/21/1953","9",2,"Pittsburgh Steelers / 4th / 120th pick / 1976"
"4",52,"Scot Brantley",27,"RILB",13,13,230,"6-1","Florida","2/24/1958","5",4,"Tampa Bay Buccaneers / 3rd / 76th pick / 1980"
"5",80,"Gene Branton",25,"",3,0,223,"6-4","Texas Southern","11/23/1960","2",0,"Tampa Bay Buccaneers / 6th / 148th pick / 1983"
"6",29,"Leon Bright",30,"",8,0,192,"5-9","Florida St.","5/19/1955","4",0,""
"7",57,"Keith Browner",23,"lolb",16,5,245,"6-6","USC","1/24/1962","1",3,"Tampa Bay Buccaneers / 2nd / 30th pick / 1984"
"8",78,"John Cannon",25,"LDE",16,16,260,"6-5","William & Mary","7/30/1960","3",6,"Tampa Bay Buccaneers / 3rd / 83rd pick / 1982"
"9",87,"Gerald Carter",28,"WR",16,16,190,"6-1","Texas A&M","6/19/1957","5",5,"Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"10",28,"Mel Carver",26,"",2,0,221,"5-11","UNLV","7/14/1959","3",0,""
"11",23,"Jeremiah Castille",24,"LCB",16,16,175,"5-10","Alabama","1/15/1961","2",7,"Tampa Bay Buccaneers / 3rd / 72nd pick / 1983"
"12",72,"Steve Courson",30,"LG",16,13,274,"6-1","South Carolina","10/1/1955","7",6,"Pittsburgh Steelers / 5th / 125th pick / 1977"
"13",31,"Craig Curry",24,"ss",16,7,187,"6-0","Texas","7/20/1961","1",3,"Indianapolis Colts / 4th / 93rd pick / 1984"
"14",58,"Jeff Davis",25,"LILB",16,16,230,"6-0","Clemson","1/26/1960","3",6,"Tampa Bay Buccaneers / 5th / 128th pick / 1982"
"15",17,"Steve DeBerg",31,"QB",11,11,210,"6-3","San Jose St.","1/19/1954","7",8,"Dallas Cowboys / 10th / 275th pick / 1977"
