"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"James Anderson",25,"",8,0,220,"6-3","Virginia Tech","9/26/1983","2",1,"Carolina Panthers / 3rd / 88th pick / 2006"
"2",7,"Jason Baker",30,"",16,0,201,"6-1","Iowa","5/17/1978","7",2,""
"3",82,"Gary Barnidge",23,"",15,0,240,"6-5","Louisville","9/22/1985","Rook",0,"Carolina Panthers / 5th / 141st pick / 2008"
"4",52,"Jon Beason*+",23,"MLB",16,16,237,"6-0","Miami (FL)","1/14/1985","1",15,"Carolina Panthers / 1st / 25th pick / 2007"
"5",96,"Tyler Brayton",29,"DE",16,16,280,"6-6","Colorado","11/20/1979","5",8,"Oakland Raiders / 1st / 32nd pick / 2003"
"6",73,"Jeremy Bridges",28,"rt",14,4,301,"6-4","Southern Miss","4/19/1980","4",3,"Philadelphia Eagles / 6th / 185th pick / 2003"
"7",57,"Dan Connor",23,"",3,0,233,"6-3","Penn St.","11/2/1985","Rook",0,"Carolina Panthers / 3rd / 74th pick / 2008"
"8",55,"Donte Curry",30,"",13,0,233,"6-1","Morris Brown","7/22/1978","7",1,""
"9",58,"Thomas Davis",25,"LB",16,16,231,"6-1","Georgia","3/22/1983","3",8,"Carolina Panthers / 1st / 14th pick / 2005"
"10",17,"Jake Delhomme",33,"QB",16,16,215,"6-2","La-Lafayette","1/10/1975","9",13,""
"11",53,"Na'il Diggs",30,"LB",16,16,238,"6-4","Ohio St.","7/8/1978","8",7,"Green Bay Packers / 4th / 98th pick / 2000"
"12",20,"Chris Gamble",25,"LCB",16,16,200,"6-1","Ohio St.","3/11/1983","4",8,"Carolina Panthers / 1st / 28th pick / 2004"
"13",91,"Gary Gibson",26,"",11,0,285,"6-3","Rutgers","5/5/1982","1",1,""
"14",30,"Charles Godfrey",23,"FS",16,16,207,"6-0","Iowa","11/15/1985","Rook",7,"Carolina Panthers / 3rd / 67th pick / 2008"
"15",37,"Nick Goings",30,"",16,0,225,"6-0","Ohio St.,Pittsburgh","1/26/1978","7",0,""
"16",69,"Jordan Gross*+",28,"LT",15,15,300,"6-4","Utah","7/20/1980","5",15,"Carolina Panthers / 1st / 8th pick / 2003"
"17",18,"D.J. Hackett",27,"wr",9,2,199,"6-2","Northern State Univ.,Colorado","7/3/1981","3",2,"Seattle Seahawks / 5th / 157th pick / 2004"
"18",63,"Geoff Hangartner",26,"c",16,8,301,"6-5","Texas A&M","4/22/1982","3",5,"Carolina Panthers / 5th / 169th pick / 2005"
"19",43,"Chris Harris",26,"SS",16,16,206,"6-1","La-Monroe","8/6/1982","3",7,"Chicago Bears / 6th / 181st pick / 2005"
"20",78,"Nick Hayden",22,"ldt",2,1,295,"6-4","Wisconsin","2/4/1986","Rook",0,"Carolina Panthers / 6th / 181st pick / 2008"
"21",45,"Brad Hoover",32,"FB",16,11,242,"6-0","West. Carolina","11/11/1976","8",1,""
"22",80,"Dwayne Jarrett",22,"wr",9,1,219,"6-4","USC","9/11/1986","1",1,"Carolina Panthers / 2nd / 45th pick / 2007"
"23",95,"Charles Johnson",22,"",16,0,270,"6-2","Georgia","7/10/1986","1",2,"Carolina Panthers / 3rd / 83rd pick / 2007"
"24",54,"Landon Johnson",27,"",15,0,227,"6-2","Purdue","3/12/1981","4",1,"Cincinnati Bengals / 3rd / 96th pick / 2004"
"25",84,"Mark Jones",28,"",16,0,185,"5-9","Tennessee","11/3/1980","4",0,"Tampa Bay Buccaneers / 7th / 206th pick / 2004"
"26",67,"Ryan Kalil",23,"C",12,12,299,"6-3","USC","3/29/1985","1",6,"Carolina Panthers / 2nd / 59th pick / 2007"
"27",4,"John Kasay",39,"",16,0,198,"5-10","Georgia","10/27/1969","17",5,"Seattle Seahawks / 4th / 98th pick / 1991"
"28",99,"Ma'ake Kemoeatu",29,"LDT",14,14,335,"6-5","Utah","1/10/1979","6",6,""
"29",47,"Jeff King",25,"TE",16,15,250,"6-5","Virginia Tech","2/19/1983","2",2,"Carolina Panthers / 5th / 155th pick / 2006"
"30",56,"Jason Kyle",36,"",16,0,242,"6-3","Arizona St.","5/12/1972","13",1,"Seattle Seahawks / 4th / 126th pick / 1995"
"31",92,"Damione Lewis",30,"RDT",15,15,301,"6-2","Miami (FL)","3/1/1978","7",7,"St. Louis Rams / 1st / 12th pick / 2001"
"32",5,"Rhys Lloyd",26,"",16,0,231,"5-11","Minnesota","6/5/1982","1",0,""
