"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Eddie Anderson",33,"fs",7,5,210,"6-1","Fort Valley St.","7/22/1963","10",2,"Seattle Seahawks / 6th / 153rd pick / 1986"
"2",2,"Leo Araguz",26,"",3,0,190,"5-11","S.F. Austin","1/18/1970","Rook",0,""
"3",35,"Joe Aska",24,"rb",15,2,236,"5-11","Central Oklahoma","7/14/1972","1",3,"Oakland Raiders / 3rd / 86th pick / 1995"
"4",93,"Jerry Ball",32,"",16,0,330,"6-1","SMU","12/15/1964","9",3,"Detroit Lions / 3rd / 63rd pick / 1987"
"5",54,"Greg Biekert",27,"MLB",16,15,253,"6-2","Colorado","3/14/1969","3",8,"Los Angeles Raiders / 7th / 181st pick / 1993"
"6",24,"Larry Brown",27,"db",8,1,186,"5-11","TCU","11/30/1969","5",1,"Dallas Cowboys / 12th / 320th pick / 1991"
"7",81,"Tim Brown*",30,"PR",16,16,195,"6-0","Notre Dame","7/22/1966","8",11,"Los Angeles Raiders / 1st / 6th pick / 1988"
"8",99,"Aundray Bruce",30,"",16,0,265,"6-5","Auburn","4/30/1966","8",2,"Atlanta Falcons / 1st / 1st pick / 1988"
"9",96,"Paul Butcher",33,"",16,0,230,"6-0","Wayne State (MI)","11/8/1963","10",1,""
"10",16,"Rich Camarillo",37,"",1,0,202,"5-11","Washington","11/29/1959","15",0,""
"11",21,"Darren Carrington",30,"FS",14,9,200,"6-2","Pittsburgh,Northern Arizona","10/10/1966","7",5,"Denver Broncos / 5th / 134th pick / 1989"
"12",20,"Perry Carter",25,"",4,0,194,"6-0","Southern Miss","8/5/1971","1",0,"Arizona Cardinals / 4th / 107th pick / 1994"
"13",68,"Rick Cunningham",29,"",13,0,311,"6-7","Oregon St.,Texas A&M","1/4/1967","6",1,"Indianapolis Colts / 4th / 106th pick / 1990"
"14",48,"Jerone Davison",26,"",2,0,235,"6-1","Arizona St.","9/16/1970","Rook",0,""
"15",83,"Rickey Dudley",24,"TE",16,15,255,"6-6","Ohio St.","7/15/1972","Rook",4,"Oakland Raiders / 1st / 9th pick / 1996"
"16",34,"Derrick Fenner",29,"FB",16,11,240,"5-11","Gardner-Webb,North Carolina","4/6/1967","7",4,"Seattle Seahawks / 10th / 268th pick / 1989"
"17",55,"James Folston",25,"",12,0,236,"6-3","La-Monroe","8/14/1971","2",1,"Los Angeles Raiders / 2nd / 52nd pick / 1994"
"18",5,"Cole Ford",24,"K",16,0,210,"6-2","USC","12/31/1972","1",2,"Pittsburgh Steelers / 7th / 247th pick / 1995"
"19",53,"Rob Fredrickson",25,"LLB",10,10,240,"6-4","Michigan St.","5/13/1971","2",5,"Los Angeles Raiders / 1st / 22nd pick / 1994"
"20",87,"Andrew Glover",29,"te",14,4,250,"6-6","Grambling St.","8/12/1967","5",1,"Los Angeles Raiders / 10th / 274th pick / 1991"
"21",92,"La'Roi Glover",22,"",2,0,285,"6-2","San Diego St.","7/4/1974","Rook",0,"Oakland Raiders / 5th / 166th pick / 1996"
"22",66,"Kevin Gogan",32,"RG",16,16,317,"6-7","Washington","11/2/1964","9",7,"Dallas Cowboys / 8th / 206th pick / 1987"
"23",7,"Jeff Gossett",39,"P",12,0,200,"6-2","East. Illinois","1/25/1957","15",1,""
"24",45,"Tim Hall",22,"",2,0,218,"5-11","Robert Morris","2/15/1974","Rook",0,"Oakland Raiders / 6th / 183rd pick / 1996"
"25",75,"Pat Harlow",27,"LT",10,9,295,"6-6","USC","3/16/1969","5",4,"New England Patriots / 1st / 11th pick / 1991"
"26",74,"Nolan Harrison",27,"de",15,2,280,"6-5","Indiana","1/25/1969","5",2,"Los Angeles Raiders / 6th / 146th pick / 1991"
"27",85,"Marcus Hinton",25,"",2,0,260,"6-4","Alcorn St.","12/27/1971","Rook",0,""
"28",80,"Daryl Hobbs",28,"wr",16,1,175,"6-2","Pacific","5/23/1968","3",4,""
"29",9,"Billy Joe Hobert",25,"qb",8,3,230,"6-3","Washington","1/8/1971","1",2,"Los Angeles Raiders / 3rd / 58th pick / 1993"
"30",57,"Rob Holmberg",25,"lb",13,1,230,"6-3","Navy,Penn St.","5/6/1971","2",1,"Los Angeles Raiders / 7th / 217th pick / 1994"
"31",15,"Jeff Hostetler",35,"QB",13,13,215,"6-3","Penn St.,West Virginia","4/22/1961","11",9,"New York Giants / 3rd / 59th pick / 1984"
"32",64,"Robert Jenkins",33,"lt",10,6,258,"6-5","UCLA","12/30/1963","9",3,"Los Angeles Rams / 6th / 144th pick / 1986"
"33",82,"James Jett",26,"WR",16,16,165,"5-10","West Virginia","12/28/1970","3",6,""
"34",51,"Lance Johnstone",23,"LDE",16,10,250,"6-4","Temple","6/11/1973","Rook",6,"Oakland Raiders / 2nd / 57th pick / 1996"
"35",52,"Mike Jones",27,"RLB",15,15,240,"6-1","Missouri","4/15/1969","5",7,""
"36",89,"Trey Junkin",35,"",6,0,240,"6-2","Louisiana Tech","1/23/1961","13",0,"Buffalo Bills / 4th / 93rd pick / 1983"
"37",26,"Napoleon Kaufman",23,"RB",16,9,185,"5-9","Washington","6/7/1973","1",7,"Oakland Raiders / 1st / 18th pick / 1995"
"38",72,"Lincoln Kennedy",25,"RT",16,16,335,"6-6","Washington","2/12/1971","3",7,"Atlanta Falcons / 1st / 9th pick / 1993"
"39",46,"Carl Kidd",23,"KR",16,0,200,"6-1","Arkansas","6/14/1973","1",0,""
"40",11,"David Klingler",27,"",1,0,210,"6-3","Houston","2/17/1969","4",1,"Cincinnati Bengals / 1st / 6th pick / 1992"
"41",25,"Dan Land",31,"db",16,2,195,"6-0","Albany State (GA)","7/3/1965","9",2,""
"42",29,"Albert Lewis",36,"RCB",16,13,196,"6-2","Grambling St.","10/6/1960","13",7,"Kansas City Chiefs / 3rd / 61st pick / 1983"
"43",43,"Lorenzo Lynch",33,"SS",16,16,200,"5-11","Sacramento St.","4/6/1963","9",7,""
"44",23,"Lamar Lyons",23,"",6,0,210,"6-3","Washington","3/25/1973","Rook",0,""
"45",97,"Russell Maryland",27,"LDT",16,16,300,"6-1","Miami (FL)","3/22/1969","5",8,"Dallas Cowboys / 1st / 1st pick / 1991"
"46",36,"Terry McDaniel*",31,"LCB",16,15,180,"5-10","Tennessee","2/8/1965","8",11,"Los Angeles Raiders / 1st / 9th pick / 1988"
"47",91,"Chester McGlockton*",27,"RDT",16,16,334,"6-3","Clemson","9/16/1969","4",14,"Los Angeles Raiders / 1st / 16th pick / 1992"
"48",73,"Charles McRae",28,"t",13,1,305,"6-7","Tennessee","9/16/1968","5",1,"Tampa Bay Buccaneers / 1st / 7th pick / 1991"
"49",50,"Mike Morton",24,"lolb",16,6,325,"6-4","North Carolina","3/28/1972","1",4,"Oakland Raiders / 4th / 118th pick / 1995"
"50",63,"Barret Robbins",23,"C",14,14,320,"6-3","TCU","8/26/1973","1",7,"Oakland Raiders / 2nd / 49th pick / 1995"
"51",84,"Kenny Shedd",25,"wr",16,1,168,"5-10","Northern Iowa","2/14/1971","Rook",1,"New York Jets / 5th / 129th pick / 1993"
"52",94,"Anthony Smith",29,"de",6,4,265,"6-3","Alabama,Arizona","6/28/1967","5",3,"Los Angeles Raiders / 1st / 11th pick / 1990"
"53",56,"Pat Swilling",32,"RDE",16,16,245,"6-3","Georgia Tech","10/25/1964","10",8,"New Orleans Saints / 3rd / 60th pick / 1986"
"54",37,"James Trapp",27,"db",12,4,195,"6-0","Clemson","12/28/1969","3",2,"Los Angeles Raiders / 3rd / 72nd pick / 1993"
"55",88,"Olanda Truitt",25,"",10,0,187,"6-0","Pittsburgh,Mississippi St.","1/4/1971","3",0,"Los Angeles Raiders / 5th / 125th pick / 1993"
"56",67,"Dan Turk",34,"c",16,2,290,"6-4","Drake,Wisconsin","6/25/1962","11",2,"Pittsburgh Steelers / 4th / 101st pick / 1985"
"57",22,"Harvey Williams",29,"rb",13,5,226,"6-2","LSU","4/22/1967","5",4,"Kansas City Chiefs / 1st / 21st pick / 1991"
"58",76,"Steve Wisniewski",29,"LG",16,16,305,"6-4","Penn St.","4/7/1967","7",12,"Dallas Cowboys / 2nd / 29th pick / 1989"
"59",NA,"Team Total",28.1,"",16,NA,239.7,"6-2.1","","","5.0",NA,""
