"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Ashley Ambrose",23,"lcb",14,6,190,"5-11","Miss. Valley St.","9/17/1970","1",2,"Indianapolis Colts / 2nd / 29th pick / 1992"
"2",81,"Charles Arbuckle",25,"te",16,2,248,"6-3","UCLA","9/13/1968","1",1,"New Orleans Saints / 5th / 125th pick / 1990"
"3",31,"Michael Ball",29,"",5,0,216,"6-0","Southern","8/5/1964","5",0,"Indianapolis Colts / 4th / 104th pick / 1988"
"4",36,"John Baylor",28,"SS",16,11,203,"6-0","Southern Miss","3/5/1965","4",4,"Indianapolis Colts / 5th / 129th pick / 1988"
"5",29,"Jason Belser",23,"FS",16,16,188,"5-9","Oklahoma","5/28/1970","1",6,"Indianapolis Colts / 8th / 197th pick / 1992"
"6",4,"Dean Biasucci",31,"K",16,0,190,"6-0","West. Carolina","7/25/1962","9",3,""
"7",50,"Duane Bickett",31,"LLB",15,15,251,"6-5","USC","12/1/1962","8",5,"Indianapolis Colts / 1st / 5th pick / 1985"
"8",99,"Michael Brandon",25,"",15,0,290,"6-4","Florida","7/30/1968","Rook",1,"Indianapolis Colts / 12th / 309th pick / 1992"
"9",34,"Ray Buchanan",22,"fs",16,5,186,"5-9","Louisville","9/29/1971","Rook",3,"Indianapolis Colts / 3rd / 65th pick / 1993"
"10",53,"Paul Butcher",30,"",16,0,230,"6-0","Wayne State (MI)","11/8/1963","7",1,""
"11",71,"Kevin Call",32,"",10,0,302,"6-7","Colorado St.","11/13/1961","9",1,"Indianapolis Colts / 5th / 130th pick / 1984"
"12",88,"Kerry Cash",24,"TE",16,14,245,"6-4","Texas","8/7/1969","2",2,"Indianapolis Colts / 5th / 125th pick / 1991"
"13",76,"Sam Clancy",35,"LDT",16,8,288,"6-7","Pittsburgh","5/29/1958","10",3,"Seattle Seahawks / 11th / 284th pick / 1982"
"14",55,"Quentin Coryatt",23,"MLB",16,16,250,"6-3","Texas A&M","8/1/1970","1",5,"Indianapolis Colts / 1st / 2nd pick / 1992"
"15",80,"Aaron Cox",28,"",11,0,174,"5-9","Arizona St.","3/13/1965","5",0,"Los Angeles Rams / 1st / 20th pick / 1988"
"16",35,"Rodney Culver",24,"rb",16,1,224,"5-9","Notre Dame","12/23/1969","1",1,"Indianapolis Colts / 4th / 85th pick / 1992"
"17",38,"Eugene Daniel",32,"RCB",16,16,178,"5-11","LSU","5/4/1961","9",5,"Indianapolis Colts / 8th / 205th pick / 1984"
"18",87,"Sean Dawkins",22,"wr",16,7,215,"6-4","California","2/3/1971","Rook",3,"Indianapolis Colts / 1st / 16th pick / 1993"
"19",69,"Randy Dixon",28,"LG",15,15,305,"6-3","Pittsburgh","3/12/1965","6",5,"Indianapolis Colts / 4th / 85th pick / 1987"
"20",90,"Steve Emtman",23,"lde",5,5,290,"6-4","Washington","4/16/1970","1",2,"Indianapolis Colts / 1st / 1st pick / 1992"
"21",11,"Jeff George",26,"QB",13,11,218,"6-4","Purdue,Illinois","12/8/1967","3",6,"Indianapolis Colts / 1st / 1st pick / 1990"
"22",37,"Chris Goode",30,"LCB",14,10,195,"6-0","North Alabama,Alabama","9/17/1963","6",3,"Indianapolis Colts / 10th / 253rd pick / 1987"
"23",59,"Steve Grant",24,"",16,0,240,"6-0","West Virginia","12/23/1969","1",1,"Indianapolis Colts / 10th / 253rd pick / 1992"
"24",75,"Cecil Gray",25,"de",6,2,305,"6-4","North Carolina","2/16/1968","3",1,"Philadelphia Eagles / 9th / 244th pick / 1990"
"25",30,"Derwin Gray",22,"",11,0,198,"5-11","BYU","4/9/1971","Rook",1,"Indianapolis Colts / 4th / 92nd pick / 1993"
"26",78,"Jon Hand",30,"RDE",15,14,300,"6-7","Alabama","11/13/1963","7",5,"Indianapolis Colts / 1st / 4th pick / 1986"
"27",54,"Jeff Herrod",27,"RLB",14,14,249,"6-0","Mississippi","7/29/1966","5",6,"Indianapolis Colts / 9th / 243rd pick / 1988"
"28",84,"Jessie Hester",30,"WR",16,16,175,"5-11","Florida St.","1/21/1963","8",5,"Los Angeles Raiders / 1st / 23rd pick / 1985"
"29",23,"Anthony Johnson",26,"FB",13,8,225,"6-0","Notre Dame","10/25/1967","3",4,"Indianapolis Colts / 2nd / 36th pick / 1990"
"30",85,"Reggie Langhorne",30,"WR",16,16,200,"6-2","Elizabeth City St.","4/7/1963","8",6,"Cleveland Browns / 7th / 175th pick / 1985"
"31",63,"Kirk Lowdermilk",30,"C",16,16,269,"6-3","Ohio St.","4/10/1963","8",6,"Minnesota Vikings / 3rd / 59th pick / 1985"
"32",7,"Don Majkowski",29,"",3,0,197,"6-2","Virginia","2/25/1964","6",0,"Green Bay Packers / 10th / 255th pick / 1987"
"33",64,"Trevor Matich",32,"c",16,4,277,"6-4","BYU","10/9/1961","8",2,"New England Patriots / 1st / 28th pick / 1985"
"34",95,"Skip McClendon",29,"LDE",16,14,282,"6-6","Northwestern,Arizona St.","4/9/1964","6",5,"Cincinnati Bengals / 3rd / 77th pick / 1987"
"35",61,"Tony McCoy",24,"",6,0,289,"6-1","Florida","6/10/1969","1",0,"Indianapolis Colts / 4th / 105th pick / 1992"
"36",57,"Devon McDonald",24,"",16,0,240,"6-2","Notre Dame","11/8/1969","Rook",1,"Indianapolis Colts / 4th / 107th pick / 1993"
"37",86,"Eddie Miller",24,"",1,0,185,"6-0","South Carolina","6/20/1969","1",0,"Indianapolis Colts / 9th / 225th pick / 1992"
"38",73,"Zefross Moss",27,"RT",16,16,325,"6-6","Alabama St.","8/17/1966","4",6,""
"39",96,"Willis Peguese",27,"de",13,4,273,"6-4","Miami (FL)","12/18/1966","3",2,"Houston Oilers / 3rd / 72nd pick / 1990"
"40",42,"Roosevelt Potts",22,"RB",16,15,250,"6-0","La-Monroe","1/8/1971","Rook",5,"Indianapolis Colts / 2nd / 49th pick / 1993"
"41",97,"Scott Radecic",31,"lb",16,4,243,"6-3","Penn St.","6/14/1962","9",2,"Kansas City Chiefs / 2nd / 34th pick / 1984"
"42",68,"John Ray",24,"",2,0,350,"6-8","West Virginia","4/26/1969","Rook",0,""
"43",74,"William Schultz",26,"RG",14,14,305,"6-5","USC","5/1/1967","3",5,"Indianapolis Colts / 4th / 94th pick / 1990"
"44",92,"Tom Sims",26,"dt",5,3,291,"6-2","West. Michigan,Pittsburgh","4/18/1967","2",1,"Kansas City Chiefs / 6th / 152nd pick / 1990"
"45",98,"Tony Siragusa",26,"RDT",14,14,330,"6-3","Pittsburgh","5/14/1967","3",5,""
"46",45,"Tony Stargell",27,"db",16,1,190,"5-11","Tennessee St.","8/7/1966","3",1,"New York Jets / 3rd / 56th pick / 1990"
"47",3,"Rohn Stark",34,"P",16,0,203,"6-3","Florida St.","5/4/1959","11",3,"Baltimore Colts / 2nd / 34th pick / 1982"
"48",79,"Joe Staysniak",27,"g",14,1,292,"6-4","Ohio St.","12/8/1966","2",1,"San Diego Chargers / 7th / 185th pick / 1990"
"49",28,"Ed Toner",25,"rb",16,1,240,"6-0","Boston Col.","3/22/1968","1",0,""
"50",10,"Jack Trudeau",31,"qb",5,5,227,"6-3","Illinois","9/9/1962","7",0,"Indianapolis Colts / 2nd / 47th pick / 1986"
"51",83,"Clarence Verdin",30,"KR",16,0,160,"5-8","La-Lafayette","6/14/1963","7",0,"Washington Redskins / 3rd / 83rd pick / 1984 Supp"
"52",44,"Warren Williams",28,"",5,0,209,"6-0","Miami (FL)","7/29/1965","5",0,"Pittsburgh Steelers / 6th / 155th pick / 1988"
"53",67,"Will Wolford",29,"LT",12,12,294,"6-5","Vanderbilt","5/18/1964","7",4,"Buffalo Bills / 1st / 20th pick / 1986"
"54",NA,"Team Total",27.2,"",16,NA,243.2,"6-2.0","","","4.2",NA,""
