"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",39,"Marvin Allen",23,"",11,0,215,"5-10","Tulane","11/23/1965","Rook",0,"New England Patriots / 11th / 294th pick / 1988"
"2",78,"Bruce Armstrong",23,"RT",16,16,295,"6-4","Louisville","9/7/1965","1",9,"New England Patriots / 1st / 23rd pick / 1987"
"3",68,"Mike Baab",29,"C",15,12,270,"6-4","Texas","12/6/1959","6",4,"Cleveland Browns / 5th / 115th pick / 1982"
"4",53,"Thomas Benson",27,"",12,0,238,"6-2","Oklahoma","9/6/1961","4",1,"Atlanta Falcons / 2nd / 36th pick / 1984"
"5",28,"Jim Bowman",25,"db",16,1,210,"6-2","Central Michigan","10/26/1963","3",2,"New England Patriots / 2nd / 52nd pick / 1985"
"6",59,"Vincent Brown",23,"lb",16,3,245,"6-2","Miss. Valley St.","1/9/1965","Rook",2,"New England Patriots / 2nd / 43rd pick / 1988"
"7",26,"Raymond Clayborn",33,"RCB",16,16,186,"6-0","Texas","1/2/1955","11",8,"New England Patriots / 1st / 16th pick / 1977"
"8",40,"Elgin Davis",23,"",5,0,192,"5-10","Central Florida","10/23/1965","1",0,"New England Patriots / 12th / 330th pick / 1987"
"9",87,"Lin Dawson",29,"te",6,6,240,"6-3","North Carolina St.","6/24/1959","7",1,"New England Patriots / 8th / 212th pick / 1981"
"10",21,"Reggie Dupard",25,"rb",16,2,206,"5-11","SMU","10/30/1963","2",3,"New England Patriots / 1st / 26th pick / 1986"
"11",11,"Tony Eason",29,"qb",2,2,212,"6-4","Illinois","10/8/1959","5",1,"New England Patriots / 1st / 15th pick / 1983"
"12",66,"Paul Fairchild",27,"g",16,3,270,"6-4","Kansas","9/14/1961","4",2,"New England Patriots / 5th / 124th pick / 1984"
"13",62,"Sean Farrell",28,"LG",15,15,260,"6-3","Penn St.","5/25/1960","6",5,"Tampa Bay Buccaneers / 1st / 17th pick / 1982"
"14",6,"Jeff Feagles",22,"P",16,0,215,"6-1","Miami (FL)","3/7/1966","Rook",1,""
"15",2,"Doug Flutie",26,"QB",11,9,180,"5-10","Boston Col.","10/23/1962","2",3,"Los Angeles Rams / 11th / 285th pick / 1985"
"16",81,"Russ Francis",35,"TE",12,8,240,"6-6","Oregon","4/3/1953","13",2,"New England Patriots / 1st / 16th pick / 1975"
"17",80,"Irving Fryar",26,"PR",15,14,200,"6-0","Nebraska","9/28/1962","4",5,"New England Patriots / 1st / 1st pick / 1984"
"18",48,"Dennis Gadbois",25,"",2,0,183,"6-1","Boston Univ.","9/18/1963","1",0,""
"19",7,"Teddy Garcia",24,"K",16,0,187,"5-10","La-Monroe","6/4/1964","Rook",-1,"New England Patriots / 4th / 100th pick / 1988"
"20",43,"Ernest Gibson",27,"",16,0,189,"5-10","Furman","10/3/1961","4",1,"New England Patriots / 6th / 151st pick / 1984"
"21",72,"Tim Goad",22,"NT",16,14,280,"6-3","North Carolina","2/28/1966","Rook",7,"New England Patriots / 4th / 87th pick / 1988"
"22",14,"Steve Grogan",35,"qb",6,4,210,"6-4","Kansas St.","7/24/1953","13",3,"New England Patriots / 5th / 116th pick / 1975"
"23",97,"Milford Hodge",27,"rde",15,7,278,"6-3","Washington St.","3/11/1961","2",4,"New England Patriots / 8th / 224th pick / 1985"
"24",41,"Darryl Holmes",24,"",16,0,190,"6-2","Fort Valley St.","9/6/1964","1",1,""
"25",32,"Craig James",27,"",6,0,215,"6-0","SMU","1/2/1961","4",2,"New England Patriots / 7th / 187th pick / 1983"
"26",38,"Roland James",30,"SS",15,15,191,"6-2","Tennessee","2/18/1958","8",8,"New England Patriots / 1st / 14th pick / 1980"
"27",85,"Steve Johnson",23,"te",14,3,245,"6-6","Virginia Tech","6/22/1965","Rook",0,"New England Patriots / 6th / 154th pick / 1988"
"28",83,"Cedric Jones",28,"wr",16,2,184,"6-1","Duke","6/1/1960","6",3,"New England Patriots / 3rd / 56th pick / 1982"
"29",93,"Tim Jordan",24,"lolb",16,6,226,"6-3","Wisconsin","4/26/1964","1",5,"New England Patriots / 4th / 107th pick / 1987"
"30",42,"Ronnie Lippett",28,"LCB",15,15,180,"5-11","Miami (FL)","12/10/1960","5",7,"New England Patriots / 8th / 214th pick / 1983"
"31",31,"Fred Marion",29,"FS",16,16,192,"6-2","Miami (FL)","1/2/1959","6",8,"New England Patriots / 5th / 112th pick / 1982"
"32",82,"Sammy Martin",23,"KR",16,0,175,"5-11","LSU","8/21/1965","Rook",1,"New England Patriots / 4th / 97th pick / 1988"
"33",64,"Trevor Matich",27,"c",8,6,277,"6-4","BYU","10/9/1961","3",2,"New England Patriots / 1st / 28th pick / 1985"
"34",50,"Larry McGrew",31,"ROLB",16,15,233,"6-5","USC","7/23/1957","8",8,"New England Patriots / 2nd / 45th pick / 1980"
"35",23,"Rod McSwain",26,"db",16,1,198,"6-1","Clemson","1/28/1962","4",2,"Atlanta Falcons / 3rd / 63rd pick / 1984"
"36",86,"Stanley Morgan",33,"WR",16,14,181,"5-11","Tennessee","2/17/1955","11",5,"New England Patriots / 1st / 25th pick / 1977"
"37",91,"Eric Naposki",22,"",3,0,230,"6-2","Connecticut","12/20/1966","Rook",0,""
