"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",44,"Matt Asiata",27,"RB",15,9,229,"5-11","Utah","7/24/1987","2",6,""
"2",23,"Joe Banyard",26,"",15,0,213,"5-11","Texas-El Paso","11/12/1988","2",1,""
"3",55,"Anthony Barr",22,"LB",12,12,255,"6-5","UCLA","3/18/1992","Rook",7,"Minnesota Vikings / 1st / 9th pick / 2014"
"4",61,"Joe Berger",32,"RG",16,9,303,"6-5","Michigan Tech","5/25/1982","9",5,"Carolina Panthers / 6th / 207th pick / 2005"
"5",36,"Robert Blanton",25,"SS",15,13,208,"6-1","Notre Dame","9/7/1989","2",5,"Minnesota Vikings / 5th / 139th pick / 2012"
"6",5,"Teddy Bridgewater",22,"QB",13,12,214,"6-2","Louisville","11/10/1992","Rook",9,"Minnesota Vikings / 1st / 32nd pick / 2014"
"7",54,"Jasper Brinkley",29,"MLB",16,11,275,"6-2","South Carolina","7/12/1985","5",6,"Minnesota Vikings / 5th / 150th pick / 2009"
"8",16,"Matt Cassel",32,"qb",3,3,230,"6-5","USC","5/17/1982","9",1,"New England Patriots / 7th / 230th pick / 2005"
"9",57,"Audie Cole",25,"lb",16,1,246,"6-4","North Carolina St.","6/1/1989","2",2,"Minnesota Vikings / 7th / 210th pick / 2012"
"10",95,"Scott Crichton",23,"",8,0,273,"6-3","Oregon St.","10/30/1991","Rook",1,"Minnesota Vikings / 3rd / 72nd pick / 2014"
"11",32,"Ahmad Dixon",23,"",3,NA,212,"6-0","Baylor","9/5/1991","Rook",0,"Dallas Cowboys / 7th / 248th pick / 2014"
"12",62,"Vlad Ducasse",27,"rg",13,6,326,"6-5","Massachusetts","10/15/1987","4",3,"New York Jets / 2nd / 61st pick / 2010"
"13",85,"Rhett Ellison",26,"TE",16,13,251,"6-5","USC","10/3/1988","2",2,"Minnesota Vikings / 4th / 128th pick / 2012"
"14",32,"Antone Exum",23,"",14,0,213,"6-0","Virginia Tech","2/27/1991","Rook",1,"Minnesota Vikings / 6th / 182nd pick / 2014"
"15",42,"Jerome Felton",28,"fb",16,3,246,"6-0","Furman","7/3/1986","6",0,"Detroit Lions / 5th / 146th pick / 2008"
"16",73,"Sharrif Floyd",23,"DT",14,11,297,"6-3","Florida","5/28/1991","1",6,"Minnesota Vikings / 1st / 23rd pick / 2013"
"17",86,"Chase Ford",24,"te",11,5,245,"6-6","Miami (FL)","7/19/1990","2",2,""
"18",63,"Brandon Fusco",26,"rg",3,3,302,"6-4","Slippery Rock","7/26/1988","3",1,"Minnesota Vikings / 6th / 172nd pick / 2011"
"19",87,"MarQueis Gray",25,"",8,0,250,"6-4","Minnesota","11/7/1989","1",0,""
"20",52,"Chad Greenway",31,"LB",12,12,240,"6-2","Iowa","1/12/1983","7",6,"Minnesota Vikings / 1st / 17th pick / 2006"
"21",97,"Everson Griffen",27,"DE",16,16,280,"6-3","USC","12/22/1987","4",9,"Minnesota Vikings / 4th / 100th pick / 2010"
"22",79,"Mike Harris",26,"rt",12,5,310,"6-5","UCLA","12/5/1988","2",3,""
"23",50,"Gerald Hodges",23,"lb",14,7,243,"6-1","Penn St.","1/17/1991","1",5,"Minnesota Vikings / 4th / 120th pick / 2013"
"24",15,"Greg Jennings",31,"WR",16,13,195,"5-11","West. Michigan","9/21/1983","8",6,"Green Bay Packers / 2nd / 52nd pick / 2006"
"25",12,"Charles Johnson",25,"wr",12,6,215,"6-2","Grand Valley St.","2/27/1989","1",4,"Green Bay Packers / 7th / 216th pick / 2013"
"26",74,"Charlie Johnson",30,"LG",14,14,302,"6-3","Oklahoma St.","5/2/1984","8",6,"Indianapolis Colts / 6th / 199th pick / 2006"
"27",92,"Tom Johnson",30,"dt",16,2,288,"6-3","Southern Miss","8/30/1984","3",3,""
"28",98,"Linval Joseph",26,"NT",16,16,328,"6-4","East Carolina","10/10/1988","4",8,"New York Giants / 2nd / 46th pick / 2010"
"29",51,"Josh Kaddu",24,"",1,0,239,"6-3","Oregon","3/12/1990","2",0,"Miami Dolphins / 5th / 155th pick / 2012"
"30",75,"Matt Kalil",25,"LT",16,16,306,"6-6","USC","7/6/1989","2",7,"Minnesota Vikings / 1st / 4th pick / 2012"
"31",48,"Zach Line",24,"",1,0,230,"6-1","SMU","4/26/1990","1",0,""
"32",71,"Phil Loadholt",28,"RT",11,11,343,"6-8","Oklahoma","1/21/1986","5",5,"Minnesota Vikings / 2nd / 54th pick / 2009"
"33",18,"Jeff Locke",25,"",16,0,209,"6-0","UCLA","9/27/1989","1",2,"Minnesota Vikings / 5th / 155th pick / 2013"
"34",46,"Cullen Loeffler",33,"",16,0,241,"6-5","Texas","1/27/1981","10",1,""
"35",56,"Michael Mauti",24,"",9,0,243,"6-2","Penn St.","1/19/1990","1",1,"Minnesota Vikings / 7th / 213th pick / 2013"
"36",31,"Jerick McKinnon",22,"rb",11,6,205,"5-9","Georgia Southern","5/3/1992","Rook",4,"Minnesota Vikings / 3rd / 96th pick / 2014"
"37",24,"Captain Munnerlyn",26,"LCB",16,16,182,"5-9","South Carolina","4/10/1988","5",7,"Carolina Panthers / 7th / 216th pick / 2009"
"38",84,"Cordarrelle Patterson",23,"wr",16,7,216,"6-2","Tennessee","3/17/1991","1",4,"Minnesota Vikings / 1st / 29th pick / 2013"
"39",28,"Adrian Peterson",29,"rb",1,1,217,"6-2","Oklahoma","3/21/1985","7",1,"Minnesota Vikings / 1st / 7th pick / 2007"
"40",7,"Christian Ponder",26,"qb",2,1,222,"6-2","Florida St.","2/25/1988","3",1,"Minnesota Vikings / 1st / 12th pick / 2011"
"41",27,"Shaun Prater",25,"",10,0,190,"5-10","Iowa","10/27/1989","2",1,"Cincinnati Bengals / 5th / 156th pick / 2012"
"42",39,"Jabari Price",22,"",14,0,200,"5-11","North Carolina","8/31/1992","Rook",1,"Minnesota Vikings / 7th / 225th pick / 2014"
"43",29,"Xavier Rhodes",24,"RCB",16,16,210,"6-2","Florida St.","6/19/1990","1",6,"Minnesota Vikings / 1st / 25th pick / 2013"
"44",21,"Josh Robinson",23,"cb",16,5,199,"5-10","Central Florida","1/8/1991","2",3,"Minnesota Vikings / 3rd / 66th pick / 2012"
"45",96,"Brian Robison",31,"DE",16,16,258,"6-2","Texas","4/27/1983","7",7,"Minnesota Vikings / 4th / 102nd pick / 2007"
"46",82,"Kyle Rudolph",25,"TE",9,8,265,"6-5","Notre Dame","11/9/1989","3",2,"Minnesota Vikings / 2nd / 43rd pick / 2011"
