"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",83,"Flipper Anderson",28,"WR",15,15,175,"6-0","UCLA","3/7/1965","5",5,"Los Angeles Rams / 2nd / 46th pick / 1988"
"2",77,"Darryl Ashmore",24,"rt",9,7,310,"6-7","Northwestern","11/1/1969","Rook",3,"Los Angeles Rams / 7th / 171st pick / 1992"
"3",28,"Robert Bailey",25,"db",9,3,176,"5-9","Miami (FL)","9/3/1968","2",2,"Los Angeles Rams / 4th / 107th pick / 1991"
"4",36,"Jerome Bettis*+",21,"RB",16,12,252,"5-11","Notre Dame","2/16/1972","Rook",12,"Los Angeles Rams / 1st / 10th pick / 1993"
"5",96,"Marc Boutte",24,"LDT",16,16,307,"6-4","LSU","7/25/1969","1",6,"Los Angeles Rams / 3rd / 57th pick / 1992"
"6",21,"Deral Boykin",23,"KR",16,0,198,"5-11","Louisville","9/2/1970","Rook",0,"Los Angeles Rams / 6th / 149th pick / 1993"
"7",17,"Don Bracken",31,"",3,0,214,"6-1","Michigan","2/16/1962","8",0,""
"8",95,"Jeff Brady",25,"",6,0,235,"6-1","Kentucky","11/9/1968","2",0,"Pittsburgh Steelers / 12th / 323rd pick / 1991"
"9",61,"Bern Brostek",27,"C",16,16,300,"6-3","Washington","9/11/1966","3",6,"Los Angeles Rams / 1st / 23rd pick / 1990"
"10",89,"Richard Buchanan",24,"PR",5,0,178,"5-10","Northwestern","5/8/1969","Rook",0,""
"11",51,"Blair Bush",37,"",16,0,268,"6-3","Washington","11/25/1956","15",1,"Cincinnati Bengals / 1st / 16th pick / 1978"
"12",88,"Pat Carter",27,"TE",11,10,256,"6-4","Florida St.","8/1/1966","5",1,"Detroit Lions / 2nd / 32nd pick / 1988"
"13",54,"Brett Collins",25,"",10,0,226,"6-1","Washington","10/8/1968","1",1,"Green Bay Packers / 12th / 314th pick / 1992"
"14",56,"Shane Conlan",29,"MLB",12,11,235,"6-3","Penn St.","4/3/1964","6",4,"Buffalo Bills / 1st / 8th pick / 1987"
