"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"David Alexander",26,"C",16,16,275,"6-3","Tulsa","7/28/1964","3",9,"Philadelphia Eagles / 5th / 121st pick / 1987"
"2",21,"Eric Allen",25,"RCB",16,15,184,"5-10","Arizona St.","11/22/1965","2",8,"Philadelphia Eagles / 2nd / 30th pick / 1988"
"3",93,"David Bailey",25,"",13,0,240,"6-4","Oklahoma St.","9/3/1965","Rook",1,""
"4",86,"Fred Barnett",24,"WR",16,11,204,"6-0","Arkansas St.","6/17/1966","Rook",7,"Philadelphia Eagles / 3rd / 77th pick / 1990"
"5",81,"Mike Bellamy",24,"",6,0,195,"6-1","Illinois","6/28/1966","Rook",0,"Philadelphia Eagles / 2nd / 50th pick / 1990"
"6",99,"Jerome Brown*+",25,"RDT",16,15,292,"6-2","Miami (FL)","2/4/1965","3",16,"Philadelphia Eagles / 1st / 9th pick / 1987"
"7",41,"Keith Byars",27,"RB",16,15,245,"6-1","Ohio St.","10/14/1963","4",10,"Philadelphia Eagles / 1st / 10th pick / 1986"
"8",97,"Dick Chapura",26,"",7,0,277,"6-3","Missouri","6/15/1964","3",1,"Chicago Bears / 10th / 277th pick / 1987"
"9",75,"Louis Cheek",26,"t",1,1,295,"6-6","Texas A&M","10/6/1964","2",1,"Miami Dolphins / 8th / 220th pick / 1988"
"10",69,"Bruce Collie",28,"g",12,2,275,"6-6","Texas-Arlington","6/27/1962","5",2,"San Francisco 49ers / 5th / 140th pick / 1985"
"11",12,"Randall Cunningham*",27,"QB",16,16,212,"6-4","UNLV","3/27/1963","5",19,"Philadelphia Eagles / 2nd / 37th pick / 1985"
"12",78,"Matt Darwin",27,"t",2,2,268,"6-4","Texas A&M","3/11/1963","4",1,"Philadelphia Eagles / 4th / 106th pick / 1986"
"13",36,"Robert Drummond",23,"",4,0,205,"6-1","Syracuse","6/21/1967","1",1,"Philadelphia Eagles / 3rd / 76th pick / 1989"
"14",84,"Anthony Edwards",24,"",5,0,195,"5-10","New Mex. Highlands","5/26/1966","1",0,""
"15",56,"Byron Evans",26,"MLB",16,16,235,"6-2","Arizona","2/23/1964","3",7,"Philadelphia Eagles / 4th / 93rd pick / 1987"
"16",5,"Jeff Feagles",24,"P",16,0,215,"6-1","Miami (FL)","3/7/1966","2",2,""
"17",33,"William Frizzell",28,"db",16,1,203,"6-3","North Carolina Central","9/8/1962","6",3,"Detroit Lions / 10th / 259th pick / 1984"
"18",90,"Mike Golic",28,"LDT",16,13,274,"6-5","Notre Dame","12/12/1962","4",6,"Houston Oilers / 10th / 255th pick / 1985"
"19",71,"Cecil Gray",22,"de",12,1,305,"6-4","North Carolina","2/16/1968","Rook",1,"Philadelphia Eagles / 9th / 244th pick / 1990"
"20",54,"Britt Hager",24,"lb",16,1,231,"6-1","Texas","2/20/1966","1",1,"Philadelphia Eagles / 3rd / 81st pick / 1989"
"21",80,"Marvin Hargrove",22,"KR",7,0,178,"5-10","Richmond","4/23/1968","Rook",0,""
"22",95,"Al Harris",34,"de",16,4,250,"6-5","Arizona St.","12/31/1956","11",2,"Chicago Bears / 1st / 9th pick / 1979"
