"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"James Allen",26,"",3,0,240,"6-2","Oregon St.","11/11/1979","3",0,"New Orleans Saints / 3rd / 82nd pick / 2002"
"2",60,"Ben Archibald",27,"",5,0,320,"6-3","BYU","8/26/1978","Rook",0,""
"3",20,"Jay Bellamy",33,"ss",3,3,200,"5-11","Rutgers","7/8/1972","11",1,""
"4",65,"LeCharles Bentley*",26,"C",14,14,313,"6-2","Ohio St.","11/7/1979","3",7,"New Orleans Saints / 2nd / 44th pick / 2002"
"5",17,"Mitch Berger",33,"",16,0,220,"6-4","Colorado","6/24/1972","11",2,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"6",57,"Colby Bockwoldt",24,"LB",16,16,235,"6-1","BYU","4/14/1981","1",7,"New Orleans Saints / 7th / 240th pick / 2004"
"7",23,"Fred Booker",27,"",12,0,199,"5-9","LSU","6/4/1978","Rook",1,""
"8",4,"Todd Bouman",33,"qb",16,3,229,"6-2","St. Cloud St.","8/1/1972","4",2,""
"9",2,"Aaron Brooks",29,"QB",13,13,220,"6-4","Virginia","3/24/1976","5",8,"Green Bay Packers / 4th / 131st pick / 1999"
"10",35,"Fakhir Brown",28,"db",12,4,192,"5-11","Grambling St.","9/21/1977","6",2,""
"11",70,"Jammal Brown",24,"RT",13,13,313,"6-6","Oklahoma","3/30/1981","Rook",5,"New Orleans Saints / 1st / 13th pick / 2005"
"12",92,"Tony Bryant",29,"dt",16,1,282,"6-6","Florida St.","9/3/1976","6",2,"Oakland Raiders / 2nd / 40th pick / 1999"
"13",29,"Josh Bullocks",22,"FS",16,13,207,"6-0","Nebraska","2/28/1983","Rook",5,"New Orleans Saints / 2nd / 40th pick / 2005"
"14",3,"John Carney",41,"",16,0,180,"5-11","Notre Dame","4/20/1964","17",2,""
"15",85,"Ernie Conwell",33,"TE",8,8,255,"6-2","Washington","8/17/1972","9",1,"St. Louis Rams / 2nd / 59th pick / 1996"
"16",21,"Jason Craft",29,"rcb",16,4,187,"5-10","Colorado St.","2/13/1976","6",3,"Jacksonville Jaguars / 5th / 160th pick / 1999"
"17",56,"Alfred Fincher",22,"",11,0,241,"6-1","Connecticut","8/15/1983","Rook",1,"New Orleans Saints / 3rd / 82nd pick / 2005"
"18",72,"Wayne Gandy",34,"LT",16,16,308,"6-4","Auburn","2/10/1971","11",6,"Los Angeles Rams / 1st / 15th pick / 1994"
"19",37,"Steve Gleason",28,"ss",13,1,215,"5-11","Washington St.","3/19/1977","5",1,""
"20",94,"Charles Grant",27,"DE",16,14,282,"6-3","Georgia","9/3/1978","3",7,"New Orleans Saints / 1st / 25th pick / 2002"
"21",81,"Az-Zahir Hakim",28,"wr",12,2,189,"5-10","San Diego St.","6/3/1977","7",3,"St. Louis Rams / 4th / 96th pick / 1998"
"22",89,"Lamont Hall",31,"te",16,5,260,"6-4","Clemson","11/16/1974","6",0,""
"23",19,"Devery Henderson",23,"wr",15,3,200,"5-11","LSU","3/26/1982","1",2,"New Orleans Saints / 2nd / 50th pick / 2004"
"24",86,"Zachary Hilton",25,"te",15,6,262,"6-8","North Carolina","7/2/1980","2",3,""
"25",52,"Sedrick Hodge",27,"LB",13,12,244,"6-4","North Carolina","9/13/1978","4",5,"New Orleans Saints / 3rd / 70th pick / 2001"
"26",61,"Montrae Holland",25,"rg",15,10,322,"6-2","Florida St.","5/21/1980","2",4,"New Orleans Saints / 4th / 102nd pick / 2003"
"27",87,"Joe Horn",33,"WR",13,13,206,"6-1","Itawamba JC","1/16/1972","9",4,"Kansas City Chiefs / 5th / 135th pick / 1996"
"28",47,"Kevin Houser",28,"",16,0,250,"6-2","Ohio St.","8/23/1977","5",1,"New Orleans Saints / 7th / 228th pick / 2000"
"29",93,"Darren Howard",29,"DE",12,9,275,"6-3","Kansas St.","11/19/1976","5",5,"New Orleans Saints / 2nd / 33rd pick / 2000"
"30",64,"Kendyl Jacox",30,"LG",15,15,330,"6-2","Kansas St.","6/10/1975","7",6,""
"31",44,"Mike Karney",24,"FB",16,14,254,"5-11","Arizona St.","7/6/1981","1",0,"New Orleans Saints / 5th / 156th pick / 2004"
"32",77,"Rodney Leisle",24,"",1,0,315,"6-3","UCLA","2/5/1981","1",0,"New Orleans Saints / 5th / 139th pick / 2004"
"33",84,"Michael Lewis",34,"",2,0,165,"5-8","none","11/14/1971","4",0,""
"34",75,"Jermane Mayberry",32,"RG",11,8,325,"6-4","Texas A&M-Kingsville","8/29/1973","9",3,"Philadelphia Eagles / 1st / 25th pick / 1996"
"35",25,"Fred McAfee",37,"",16,0,193,"5-10","Mississippi Col.","6/20/1968","14",0,"New Orleans Saints / 6th / 154th pick / 1991"
"36",26,"Deuce McAllister",27,"rb",5,5,232,"6-1","Mississippi","12/27/1978","4",3,"New Orleans Saints / 1st / 23rd pick / 2001"
"37",34,"Mike McKenzie",29,"LCB",15,15,194,"6-0","Memphis","4/26/1976","6",6,"Green Bay Packers / 3rd / 87th pick / 1999"
"38",59,"Ronald McKinnon",32,"MLB",16,9,246,"6-0","North Alabama","9/20/1973","9",5,""
"39",80,"Shad Meier",27,"",1,0,255,"6-4","Kansas St.","6/7/1978","4",0,"Tennessee Titans / 3rd / 90th pick / 2001"
"40",51,"Terrence Melton",28,"lb",15,2,235,"6-1","Rice","1/1/1977","1",2,""
"41",40,"Mel Mitchell",26,"",13,0,220,"6-1","West. Kentucky","2/10/1979","3",1,"New Orleans Saints / 5th / 150th pick / 2002"
"42",67,"Jamar Nesbit",29,"rt",16,4,329,"6-4","South Carolina","12/17/1976","6",2,""
