"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",55,"John Abraham*+",32,"DE",15,13,256,"6-4","South Carolina","5/6/1978","10",15,"New York Jets / 1st / 13th pick / 2000"
"2",59,"Spencer Adkins",23,"",9,0,246,"5-11","Miami (FL)","5/16/1987","1",1,"Atlanta Falcons / 6th / 176th pick / 2009"
"3",98,"Jamaal Anderson",24,"de",16,3,288,"6-5","Arkansas","2/6/1986","3",3,"Atlanta Falcons / 1st / 8th pick / 2007"
"4",95,"Jonathan Babineaux",29,"DT",15,15,281,"6-2","Iowa","10/12/1981","5",8,"Atlanta Falcons / 2nd / 59th pick / 2005"
"5",72,"Sam Baker",25,"LT",16,16,308,"6-5","USC","5/30/1985","2",8,"Atlanta Falcons / 1st / 21st pick / 2008"
"6",71,"Kroy Biermann",25,"DE",16,14,242,"6-3","Montana","9/12/1985","2",7,"Atlanta Falcons / 5th / 154th pick / 2008"
"7",63,"Justin Blalock",27,"LG",16,16,320,"6-3","Texas","12/20/1983","3",8,"Atlanta Falcons / 2nd / 39th pick / 2007"
"8",NA,"Rob Bruggeman",24,"",1,0,290,"6-4","Iowa","3/21/1986","Rook",0,""
"9",3,"Matt Bryant",35,"",16,0,200,"5-9","Baylor","5/29/1975","8",4,""
"10",77,"Tyson Clabo*",29,"RT",16,16,314,"6-6","Wake Forest","10/17/1981","4",10,""
"11",26,"Erik Coleman",28,"s",12,1,200,"5-10","Washington St.","5/6/1982","6",1,"New York Jets / 5th / 143rd pick / 2004"
"12",73,"Harvey Dahl",29,"RG",16,16,302,"6-5","Nevada","6/24/1981","4",8,""
"13",92,"Chauncey Davis",27,"de",16,2,277,"6-2","Florida St.","1/27/1983","5",3,"Atlanta Falcons / 4th / 128th pick / 2005"
"14",28,"Thomas DeCoud",25,"S",16,16,196,"6-1","California","3/19/1985","2",6,"Atlanta Falcons / 3rd / 98th pick / 2008"
