"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",55,"John Abraham",28,"de",8,7,256,"6-4","South Carolina","5/6/1978","6",3,"New York Jets / 1st / 13th pick / 2000"
"2",64,"P.J. Alexander",28,"lg",4,4,297,"6-4","Syracuse","12/23/1978","2",2,""
"3",5,"Morten Andersen",46,"",14,0,217,"6-2","Michigan St.","8/19/1960","24",3,"New Orleans Saints / 4th / 86th pick / 1982"
"4",95,"Jonathan Babineaux",25,"dt",16,1,281,"6-2","Iowa","10/12/1981","1",3,"Atlanta Falcons / 2nd / 59th pick / 2005"
"5",52,"Jordan Beck",23,"",15,0,233,"6-2","Cal Poly-San Luis Obispo","4/18/1983","Rook",1,"Atlanta Falcons / 3rd / 90th pick / 2005"
"6",80,"Eric Beverly",32,"te",16,2,300,"6-3","Miami (OH)","3/28/1974","8",0,""
"7",85,"Dwayne Blakley",27,"te",16,4,257,"6-4","Missouri","8/10/1979","2",1,""
"8",59,"Michael Boley",24,"LB",16,13,236,"6-3","Southern Miss","8/24/1982","1",7,"Atlanta Falcons / 5th / 160th pick / 2005"
"9",56,"Keith Brooking",31,"MLB",16,16,245,"6-2","Georgia Tech","10/30/1975","8",8,"Atlanta Falcons / 1st / 12th pick / 1998"
"10",91,"Paul Carrington",24,"de",15,2,250,"6-7","Central Florida","11/11/1982","Rook",3,""
"11",77,"Tyson Clabo",25,"RG",10,10,314,"6-6","Wake Forest","10/17/1981","Rook",5,""
"12",75,"Roderick Coleman",30,"DT",15,15,285,"6-2","East Carolina","8/16/1976","7",7,"Oakland Raiders / 5th / 153rd pick / 1999"
"13",25,"Chris Crocker",26,"FS",16,16,194,"5-11","Marshall","3/9/1980","3",7,"Cleveland Browns / 3rd / 84th pick / 2003"
"14",83,"Alge Crumpler*",29,"TE",16,16,262,"6-2","North Carolina","12/23/1977","5",8,"Atlanta Falcons / 2nd / 35th pick / 2001"
"15",92,"Chauncey Davis",23,"DE",16,13,277,"6-2","Florida St.","1/27/1983","1",6,"Atlanta Falcons / 4th / 128th pick / 2005"
