"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",51,"Tom Beer",27,"lb",16,1,221,"6-1","Saginaw Valley St.,Wayne State (MI)","3/27/1969","2",1,"Detroit Lions / 7th / 215th pick / 1994"
"2",36,"Bennie Blades",30,"SS",15,15,221,"6-0","Miami (FL)","9/3/1966","8",5,"Detroit Lions / 1st / 3rd pick / 1988"
"3",96,"Shane Bonham",26,"dt",15,2,272,"6-2","Air Force,Tennessee","10/18/1970","2",2,"Detroit Lions / 3rd / 93rd pick / 1994"
"4",27,"Jocelyn Borgella",25,"",11,0,180,"5-10","Cincinnati","8/26/1971","2",1,"Detroit Lions / 6th / 183rd pick / 1994"
"5",57,"Stephen Boyd",24,"rlb",8,5,247,"6-0","Boston Col.","8/22/1972","1",2,"Detroit Lions / 5th / 141st pick / 1995"
"6",50,"Michael Brooks",32,"lb",4,4,236,"6-1","LSU","3/2/1964","9",1,"Denver Broncos / 3rd / 86th pick / 1987"
"7",48,"Steve Brooks",25,"",1,0,245,"6-5","Occidental","6/2/1971","Rook",0,""
"8",59,"Reggie Brown",22,"RLB",10,10,241,"6-2","Texas A&M","9/28/1974","Rook",3,"Detroit Lions / 1st / 17th pick / 1996"
"9",77,"Mike Compton",26,"LG",15,15,310,"6-6","West Virginia","9/18/1970","3",7,"Detroit Lions / 3rd / 68th pick / 1993"
"10",76,"Scott Conover",28,"rg",10,7,276,"6-4","Purdue","9/27/1968","5",4,"Detroit Lions / 5th / 118th pick / 1991"
"11",92,"Shane Dronett",25,"",7,0,300,"6-6","Texas","1/12/1971","4",0,"Denver Broncos / 2nd / 54th pick / 1992"
"12",94,"Luther Elliss",23,"RDT",14,14,318,"6-5","Utah","3/22/1973","1",6,"Detroit Lions / 1st / 20th pick / 1995"
"13",44,"Brad Ford",22,"",14,0,170,"5-10","Alabama","1/11/1974","Rook",1,"Detroit Lions / 4th / 129th pick / 1996"
"14",53,"Kevin Glover*",33,"C",16,16,278,"6-2","Maryland","6/17/1963","11",10,"Detroit Lions / 2nd / 34th pick / 1985"
"15",4,"Jason Hanson",26,"K",16,0,182,"5-11","Washington St.","6/17/1970","4",3,"Detroit Lions / 2nd / 56th pick / 1992"
"16",74,"Chris Harrison",24,"",2,0,290,"6-3","Virginia","2/25/1972","Rook",0,""
"17",64,"Jeff Hartings",24,"RG",11,10,301,"6-3","Penn St.","9/7/1972","Rook",5,"Detroit Lions / 1st / 23rd pick / 1996"
"18",66,"Hessley Hempstead",24,"",13,0,295,"6-1","Kansas","1/29/1972","1",1,"Detroit Lions / 7th / 228th pick / 1995"
"19",25,"Greg Jeffries",25,"db",16,4,195,"5-9","Virginia","10/16/1971","3",2,"Detroit Lions / 6th / 147th pick / 1993"
"20",99,"Pepper Johnson",32,"MLB",15,12,250,"6-3","Ohio St.","7/29/1964","10",5,"New York Giants / 2nd / 51st pick / 1986"
"21",70,"Jeff Jones",24,"",7,0,310,"6-6","Texas A&M","5/30/1972","1",1,""
"22",52,"Scott Kowalkowski",28,"lb",16,1,220,"6-2","Notre Dame","8/23/1968","5",1,"Philadelphia Eagles / 8th / 216th pick / 1991"
"23",55,"Antonio London",25,"LLB",14,12,238,"6-2","Alabama","4/14/1971","3",5,"Detroit Lions / 3rd / 62nd pick / 1993"
"24",26,"Eric Lynch",26,"",16,0,224,"5-10","Grand Valley St.","5/16/1970","4",0,""
"25",1,"Don Majkowski",32,"qb",5,2,197,"6-2","Virginia","2/25/1964","9",2,"Green Bay Packers / 10th / 255th pick / 1987"
"26",39,"Van Malone",26,"FS",15,15,189,"5-11","Texas","7/1/1970","2",5,"Detroit Lions / 2nd / 57th pick / 1994"
"27",83,"Aubrey Matthews",34,"",16,0,165,"5-7","Delta St.","9/15/1962","10",0,""
"28",10,"Kez McCorvey",24,"",1,0,184,"6-0","Florida St.","1/23/1972","1",0,"Detroit Lions / 5th / 156th pick / 1995"
"29",47,"Ryan McNeil",26,"LCB",16,16,210,"6-2","Miami (FL)","10/4/1970","3",7,"Detroit Lions / 2nd / 33rd pick / 1993"
"30",89,"Pete Metzelaars",36,"TE",15,11,254,"6-7","Wabash","5/24/1960","14",2,"Seattle Seahawks / 3rd / 75th pick / 1982"
"31",33,"Glyn Milburn",25,"KR",16,0,177,"5-8","Oklahoma,Stanford","2/19/1971","3",0,"Denver Broncos / 2nd / 43rd pick / 1993"
