"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",88,"Justin Armour",26,"wr",15,7,210,"6-4","Stanford","1/1/1973","4",4,"Buffalo Bills / 4th / 113th pick / 1995"
"2",74,"James Atkins",29,"rt",2,1,306,"6-6","La-Lafayette","1/28/1970","5",0,""
"3",30,"Obafemi Ayanbadejo",24,"",12,0,235,"6-2","San Diego St.","3/5/1975","1",0,""
"4",12,"Tony Banks",26,"QB",12,10,230,"6-4","Michigan St.","4/5/1973","3",7,"St. Louis Rams / 2nd / 42nd pick / 1996"
"5",69,"Jeff Blackshear",30,"RG",16,16,323,"6-6","La-Monroe","3/29/1969","6",9,"Seattle Seahawks / 8th / 197th pick / 1993"
"6",58,"Peter Boulware*",25,"LB",16,11,255,"6-4","Florida St.","12/18/1974","2",13,"Baltimore Ravens / 1st / 4th pick / 1997"
"7",51,"Cornell Brown",24,"lb",16,5,240,"6-0","Virginia Tech","3/15/1975","2",4,"Baltimore Ravens / 6th / 194th pick / 1997"
"8",90,"Rob Burnett",32,"DE",16,16,265,"6-4","Syracuse","8/27/1967","9",10,"Cleveland Browns / 5th / 129th pick / 1990"
"9",10,"Stoney Case",27,"qb",10,4,204,"6-3","New Mexico","7/7/1972","4",1,"Arizona Cardinals / 3rd / 80th pick / 1995"
"10",92,"Martin Chase",25,"",3,0,310,"6-2","Oklahoma","12/19/1974","Rook",0,"Baltimore Ravens / 5th / 124th pick / 1998"
"11",49,"Ryan Collins",24,"te",4,3,259,"6-6","St. Thomas","11/1/1975","Rook",0,""
"12",91,"Lional Dalton",24,"dt",16,2,315,"6-1","East. Michigan","2/21/1975","1",0,""
"13",86,"Billy Davis",27,"",16,0,205,"6-1","Pittsburgh","7/6/1972","4",1,""
"14",85,"Greg DeLong",26,"te",16,7,250,"6-4","North Carolina","4/3/1973","4",0,""
"15",29,"Charles Evans",32,"FB",16,10,240,"6-1","Clark (GA)","4/16/1967","6",3,"Minnesota Vikings / 11th / 295th pick / 1992"
"16",62,"Mike Flynn",25,"",12,0,305,"6-3","Maine","6/15/1974","1",0,""
