"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",97,"Geno Atkins*",26,"DT",16,16,286,"6-1","Georgia","3/28/1988","4",10,"Cincinnati Bengals / 4th / 120th pick / 2010"
"2",25,"Giovani Bernard",23,"RB",13,9,202,"5-9","North Carolina","11/22/1991","1",7,"Cincinnati Bengals / 2nd / 37th pick / 2013"
"3",61,"Russell Bodine",22,"C",16,16,310,"6-3","North Carolina","6/30/1992","Rook",7,"Cincinnati Bengals / 4th / 111th pick / 2014"
"4",65,"Clint Boling",25,"LG",16,16,310,"6-4","Georgia","5/9/1989","3",8,"Cincinnati Bengals / 4th / 101st pick / 2011"
"5",83,"Kevin Brock",28,"te",14,2,315,"6-5","Rutgers","4/9/1986","3",0,""
"6",55,"Vontaze Burfict",24,"lb",5,5,245,"6-3","Arizona St.","9/24/1990","2",3,""
"7",33,"Rex Burkhead",24,"",9,0,214,"5-10","Nebraska","7/2/1990","1",1,"Cincinnati Bengals / 6th / 190th pick / 2013"
"8",17,"Jason Campbell",33,"",4,0,223,"6-5","Auburn","12/31/1981","8",0,"Washington Redskins / 1st / 25th pick / 2005"
"9",56,"Chris Carter",25,"",3,0,245,"6-1","Fresno St.","4/6/1989","3",0,"Pittsburgh Steelers / 5th / 162nd pick / 2011"
"10",93,"Will Clarke",23,"",7,0,271,"6-6","West Virginia","5/4/1991","Rook",1,"Cincinnati Bengals / 3rd / 88th pick / 2014"
"11",14,"Andy Dalton*",27,"QB",16,16,215,"6-2","TCU","10/29/1987","3",11,"Cincinnati Bengals / 2nd / 35th pick / 2011"
"12",21,"Darqueze Dennard",23,"",14,0,199,"5-11","Michigan St.","10/10/1991","Rook",1,"Cincinnati Bengals / 1st / 24th pick / 2014"
"13",51,"Jayson DiManche",24,"lb",12,1,232,"6-1","Southern Illinois","9/22/1990","1",1,""
"14",96,"Carlos Dunlap",25,"DE",16,16,290,"6-6","Florida","2/28/1989","4",9,"Cincinnati Bengals / 2nd / 54th pick / 2010"
"15",85,"Tyler Eifert",24,"te",1,1,250,"6-6","Notre Dame","9/8/1990","1",0,"Cincinnati Bengals / 1st / 21st pick / 2013"
"16",53,"Marquis Flowers",22,"lb",16,1,231,"6-3","Arizona","2/16/1992","Rook",2,"Cincinnati Bengals / 6th / 212th pick / 2014"
"17",91,"Robert Geathers",31,"",16,0,270,"6-3","Georgia","8/11/1983","10",2,"Cincinnati Bengals / 4th / 117th pick / 2004"
"18",95,"Wallace Gilberry",30,"DE",16,16,267,"6-3","Alabama","12/5/1984","6",8,""
"19",18,"A.J. Green*",26,"WR",13,13,205,"6-4","Georgia","7/31/1988","3",9,"Cincinnati Bengals / 1st / 4th pick / 2011"
"20",84,"Jermaine Gresham",26,"TE",15,15,261,"6-5","Oklahoma","6/16/1988","4",4,"Cincinnati Bengals / 1st / 21st pick / 2010"
"21",29,"Leon Hall",30,"RCB",15,15,193,"5-11","Michigan","12/9/1984","7",5,"Cincinnati Bengals / 1st / 18th pick / 2007"
"22",46,"Clark Harris",30,"",16,0,257,"6-5","Rutgers","7/10/1984","6",1,"Green Bay Packers / 7th / 243rd pick / 2007"
"23",72,"Tanner Hawkinson",24,"",3,0,298,"6-5","Kansas","5/14/1990","1",0,"Cincinnati Bengals / 5th / 156th pick / 2013"
"24",89,"Ryan Hewitt",23,"RB",16,11,246,"6-4","Stanford","1/24/1991","Rook",1,""
"25",32,"Jeremy Hill",22,"RB",16,8,233,"6-1","LSU","10/20/1992","Rook",10,"Cincinnati Bengals / 2nd / 55th pick / 2014"
"26",10,"Kevin Huber*",29,"",16,0,221,"6-0","Cincinnati","7/16/1985","5",3,"Cincinnati Bengals / 5th / 142nd pick / 2009"
"27",99,"Margus Hunt",27,"",12,0,277,"6-8","SMU","7/14/1987","1",1,"Cincinnati Bengals / 2nd / 53rd pick / 2013"
