"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",21,"Hamza Abdullah",22,"",1,0,213,"6-2","Washington St.","8/20/1983","Rook",0,"Tampa Bay Buccaneers / 7th / 231st pick / 2005"
"2",81,"Charlie Adams",26,"wr",16,2,190,"6-2","Hofstra","10/23/1979","2",4,""
"3",45,"Roc Alexander",24,"",10,0,193,"6-0","Washington","9/23/1981","1",1,""
"4",82,"Stephen Alexander",30,"TE",16,15,246,"6-4","Oklahoma","11/7/1975","7",2,"Washington Redskins / 2nd / 48th pick / 1998"
"5",23,"Marques Anderson",26,"rb",6,0,212,"5-11","UCLA","5/26/1979","3",0,"Green Bay Packers / 3rd / 92nd pick / 2002"
"6",38,"Mike Anderson",32,"",15,15,230,"6-0","Utah","9/21/1973","5",11,"Denver Broncos / 6th / 189th pick / 2000"
"7",24,"Champ Bailey*+",27,"LCB",14,14,192,"6-0","Georgia","6/22/1978","6",14,"Washington Redskins / 1st / 7th pick / 1999"
"8",26,"Tatum Bell",24,"rb",15,1,190,"5-11","Oklahoma St.","3/2/1981","1",8,"Denver Broncos / 2nd / 41st pick / 2004"
"9",42,"Sam Brandon",26,"",14,0,200,"6-2","UNLV","7/5/1979","3",1,"Denver Broncos / 4th / 131st pick / 2002"
"10",98,"Courtney Brown",27,"DE",14,13,285,"6-4","Penn St.","2/14/1978","5",7,"Cleveland Browns / 1st / 1st pick / 2000"
"11",51,"Keith Burns",33,"mlb",15,1,235,"6-2","Oklahoma St.","5/16/1972","11",2,"Denver Broncos / 7th / 210th pick / 1994"
"12",65,"Cooper Carlisle",28,"RG",16,16,295,"6-5","Florida","8/11/1977","5",10,"Denver Broncos / 4th / 112th pick / 2000"
"13",77,"Dwayne Carswell",33,"",7,0,290,"6-3","Liberty","1/18/1972","11",1,""
"14",54,"Patrick Chukwurah",26,"",14,0,250,"6-1","Wyoming","3/1/1979","4",1,"Minnesota Vikings / 5th / 157th pick / 2001"
"15",95,"Marco Coleman",36,"",7,0,286,"6-3","Georgia Tech","12/18/1969","13",1,"Miami Dolphins / 1st / 12th pick / 1992"
