"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",4,"Louie Aguiar",25,"P",16,0,215,"6-2","Utah St.","6/30/1966","Rook",1,""
"2",2,"Raul Allegre",32,"",1,0,165,"5-9","Montana,Texas","6/15/1959","8",0,""
"3",30,"Brad Baxter",24,"FB",16,14,233,"6-1","Alabama St.","5/5/1967","2",6,"Minnesota Vikings / 11th / 303rd pick / 1989"
"4",80,"Mark Boyer",29,"TE",11,10,233,"6-4","USC","9/16/1962","6",1,"Indianapolis Colts / 9th / 229th pick / 1985"
"5",43,"Michael Brim",25,"LCB",16,12,192,"6-0","Virginia Union","1/23/1966","3",6,"Phoenix Cardinals / 4th / 95th pick / 1988"
"6",29,"A.B. Brown",26,"",9,0,210,"5-9","Pittsburgh,West Virginia","12/4/1965","2",0,"New York Jets / 8th / 209th pick / 1989"
"7",87,"Chris Burkett",29,"wr",15,1,205,"6-4","Jackson St.","8/21/1962","6",3,"Buffalo Bills / 2nd / 42nd pick / 1985"
"8",90,"Dennis Byrd",25,"RDT",16,16,270,"6-5","Tulsa","10/5/1966","2",8,"New York Jets / 2nd / 42nd pick / 1989"
"9",66,"Dave Cadigan",26,"LG",15,10,285,"6-4","USC","4/6/1965","3",6,"New York Jets / 1st / 8th pick / 1988"
"10",59,"Kyle Clifton",29,"MLB",16,16,236,"6-4","TCU","8/23/1962","7",8,"New York Jets / 3rd / 64th pick / 1984"
"11",69,"Jeff Criswell",27,"LT",16,16,291,"6-7","Graceland College (IA)","3/7/1964","4",8,""
"12",98,"Darrell Davis",25,"",13,0,258,"6-2","TCU","3/10/1966","1",1,"New York Jets / 12th / 306th pick / 1990"
"13",89,"Dale Dawkins",25,"",15,0,190,"6-1","Miami (FL)","10/30/1966","1",0,"New York Jets / 9th / 223rd pick / 1990"
"14",84,"Chris Dressel",30,"te",15,6,238,"6-4","Stanford","2/7/1961","8",1,"Houston Oilers / 3rd / 69th pick / 1983"
