"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",27,"Brent Alexander",30,"FS",16,16,189,"5-11","Tennessee St.","7/10/1971","7",9,""
"2",94,"Rodney Bailey",22,"de",16,1,306,"6-3","Ohio St.","10/7/1979","Rook",2,"Pittsburgh Steelers / 6th / 181st pick / 2001"
"3",88,"Tim Baker",24,"",3,0,208,"6-4","Texas Tech","10/23/1977","Rook",0,""
"4",97,"Kendrell Bell*",23,"RILB",16,16,254,"6-1","Georgia","7/2/1978","Rook",16,"Pittsburgh Steelers / 2nd / 39th pick / 2001"
"5",40,"Myron Bell",30,"ss",16,1,203,"5-11","Michigan St.","9/15/1971","7",2,"Pittsburgh Steelers / 5th / 140th pick / 1994"
"6",36,"Jerome Bettis*",29,"RB",11,11,252,"5-11","Notre Dame","2/16/1972","8",8,"Los Angeles Rams / 1st / 10th pick / 1993"
"7",89,"Will Blackwell",26,"",1,0,190,"6-0","San Diego St.","7/9/1975","4",0,"Pittsburgh Steelers / 2nd / 53rd pick / 1997"
"8",33,"R.J. Bowers",27,"",3,0,250,"6-0","Grove City","2/10/1974","Rook",1,""
"9",3,"Kris Brown",25,"",16,0,206,"5-11","Nebraska","12/23/1976","2",1,"Pittsburgh Steelers / 7th / 228th pick / 1999"
"10",87,"Mark Bruener",29,"TE",9,9,260,"6-4","Washington","9/16/1972","6",1,"Pittsburgh Steelers / 1st / 27th pick / 1995"
"11",80,"Plaxico Burress",24,"SE",16,16,226,"6-5","Michigan St.","8/12/1977","1",10,"Pittsburgh Steelers / 1st / 8th pick / 2000"
"12",96,"Kendrick Clancy",23,"nt",16,4,305,"6-1","Mississippi","9/17/1978","1",3,"Pittsburgh Steelers / 3rd / 72nd pick / 2000"
"13",73,"Chris Combs",25,"",2,0,284,"6-4","Duke","12/15/1976","1",0,"Pittsburgh Steelers / 6th / 173rd pick / 2000"
"14",48,"Matt Cushing",26,"te",13,3,255,"6-4","Illinois","7/2/1975","2",0,""
"15",62,"Roger Duffy",34,"",8,0,300,"6-3","Penn St.","7/16/1967","11",1,"New York Jets / 8th / 196th pick / 1990"
"16",81,"Troy Edwards",24,"",16,0,191,"5-10","Louisiana Tech","4/7/1977","2",3,"Pittsburgh Steelers / 1st / 13th pick / 1999"
"17",66,"Alan Faneca*+",25,"LG",15,15,312,"6-5","LSU","12/7/1976","3",14,"Pittsburgh Steelers / 1st / 26th pick / 1998"
"18",57,"John Fiala",28,"",16,0,237,"6-2","Washington","11/25/1973","3",2,"Miami Dolphins / 6th / 166th pick / 1997"
"19",41,"Lee Flowers",28,"SS",15,15,213,"6-0","Georgia Tech","1/14/1973","6",7,"Pittsburgh Steelers / 5th / 151st pick / 1995"
"20",45,"Chris Fuamatu-Ma'afala",24,"rb",16,5,252,"6-0","Utah","3/4/1977","3",4,"Pittsburgh Steelers / 6th / 178th pick / 1998"
"21",72,"Wayne Gandy",30,"LT",15,15,308,"6-4","Auburn","2/10/1971","7",7,"Los Angeles Rams / 1st / 15th pick / 1994"
"22",85,"Cory Geason",26,"",7,0,255,"6-3","Tulane","8/12/1975","1",0,""
"23",92,"Jason Gildon*+",29,"LOLB",16,16,255,"6-4","Oklahoma St.","7/31/1972","7",19,"Pittsburgh Steelers / 3rd / 88th pick / 1994"
"24",53,"Clark Haggans",24,"rolb",16,1,243,"6-4","Colorado St.","1/10/1977","1",2,"Pittsburgh Steelers / 5th / 137th pick / 2000"
"25",98,"Casey Hampton",24,"NT",16,11,320,"6-1","Texas","9/3/1977","Rook",6,"Pittsburgh Steelers / 1st / 19th pick / 2001"
"26",64,"Jeff Hartings",29,"C",16,16,301,"6-3","Penn St.","9/7/1972","5",12,"Detroit Lions / 1st / 23rd pick / 1996"
"27",50,"Earl Holmes",28,"LILB",16,16,242,"6-2","Florida A&M","4/28/1973","5",10,"Pittsburgh Steelers / 4th / 126th pick / 1996"
"28",83,"Lenzie Jackson",24,"",12,0,184,"6-0","Arizona St.","6/17/1977","2",0,""
"29",51,"Mike Jones",32,"",15,0,240,"6-1","Missouri","4/15/1969","10",1,""
"30",35,"Dan Kreider",24,"fb",13,1,255,"5-11","New Hampshire","3/11/1977","1",0,""
"31",90,"Justin Kurpeikis",24,"",3,0,254,"6-3","Penn St.","7/17/1977","Rook",0,""
"32",31,"Mike Logan",27,"s",16,1,212,"6-0","West Virginia","9/15/1974","4",3,"Jacksonville Jaguars / 2nd / 50th pick / 1997"
"33",8,"Tommy Maddox",30,"",3,0,220,"6-4","UCLA","9/2/1971","9",1,"Denver Broncos / 1st / 25th pick / 1992"
"34",17,"Tee Martin",23,"",1,0,225,"6-2","Tennessee","7/25/1978","Rook",0,"Pittsburgh Steelers / 5th / 163rd pick / 2000"
"35",4,"Josh Miller",31,"",16,0,225,"6-4","Arizona","7/14/1970","5",2,""
"36",78,"Mathias Nkwenti",23,"",1,0,300,"6-3","Temple","5/11/1978","Rook",0,"Pittsburgh Steelers / 4th / 111th pick / 2001"
"37",56,"Chukky Okobi",23,"",1,0,310,"6-1","Purdue","11/18/1978","Rook",0,"Pittsburgh Steelers / 5th / 146th pick / 2001"
"38",55,"Joey Porter",24,"ROLB",15,15,250,"6-2","Colorado St.","3/22/1977","2",9,"Pittsburgh Steelers / 3rd / 73rd pick / 1999"
"39",22,"Hank Poteat",24,"",13,0,192,"5-9","Pittsburgh","8/30/1977","1",2,"Pittsburgh Steelers / 3rd / 77th pick / 2000"
"40",79,"Oliver Ross",27,"rg",16,8,317,"6-5","Iowa St.","9/27/1974","3",5,"Dallas Cowboys / 5th / 138th pick / 1998"
"41",54,"Mike Schneck",24,"",16,0,237,"6-0","Wisconsin","8/4/1977","2",1,""
"42",30,"Chad Scott",27,"lcb",15,15,205,"6-1","Towson,Maryland","9/6/1974","4",9,"Pittsburgh Steelers / 1st / 24th pick / 1997"
"43",82,"Bobby Shaw",26,"",16,0,185,"6-1","California","4/23/1975","2",4,"Seattle Seahawks / 6th / 169th pick / 1998"
"44",23,"Jason Simmons",25,"",12,0,198,"5-9","Arizona St.","3/30/1976","3",1,"Pittsburgh Steelers / 5th / 137th pick / 1998"
"45",91,"Aaron Smith",25,"DE",16,16,300,"6-5","Northern Colorado","4/9/1976","2",9,"Pittsburgh Steelers / 4th / 109th pick / 1999"
"46",77,"Marvel Smith",23,"RT",16,16,321,"6-5","Arizona St.","8/6/1978","1",8,"Pittsburgh Steelers / 2nd / 38th pick / 2000"
"47",10,"Kordell Stewart*",29,"QB",16,16,218,"6-1","Colorado","10/16/1972","6",15,"Pittsburgh Steelers / 2nd / 60th pick / 1995"
