"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",48,"Danny Aiken",25,"",16,0,250,"6-4","Virginia","8/28/1988","2",1,""
"2",6,"Ryan Allen",23,"",16,0,215,"6-2","Louisiana Tech","2/28/1990","Rook",3,""
"3",80,"Danny Amendola",28,"wr",12,6,183,"5-11","Texas Tech","11/2/1985","4",6,""
"4",25,"Kyle Arrington",27,"db",16,12,196,"5-10","Hofstra","8/12/1986","4",4,""
"5",64,"Chris Barker",23,"",4,0,305,"6-3","Nevada","8/3/1990","Rook",0,""
"6",58,"Steve Beauharnais",23,"",2,0,240,"6-1","Rutgers","5/2/1990","Rook",0,"New England Patriots / 7th / 235th pick / 2013"
"7",92,"Jake Bequette",24,"",5,0,274,"6-5","Arkansas","2/21/1989","1",0,"New England Patriots / 3rd / 90th pick / 2012"
"8",29,"LeGarrette Blount",27,"rb",16,7,245,"6-1","Oregon","12/5/1986","3",5,""
"9",38,"Brandon Bolden",23,"rb",12,2,220,"5-11","Mississippi","1/26/1990","1",3,""
"10",82,"Josh Boyce",22,"wr",9,3,206,"5-11","TCU","5/6/1991","Rook",1,"New England Patriots / 4th / 102nd pick / 2013"
"11",12,"Tom Brady*",36,"QB",16,16,225,"6-4","Michigan","8/3/1977","13",13,"New England Patriots / 6th / 199th pick / 2000"
"12",99,"Michael Buchanan",22,"",15,0,255,"6-6","Illinois","1/24/1991","Rook",0,"New England Patriots / 7th / 226th pick / 2013"
"13",61,"Marcus Cannon",25,"rt",14,6,363,"6-5","TCU","5/6/1988","2",4,"New England Patriots / 5th / 138th pick / 2011"
"14",96,"Andre Carter",34,"",9,0,265,"6-4","California","5/12/1979","12",1,"San Francisco 49ers / 1st / 7th pick / 2001"
"15",23,"Marquice Cole",30,"",13,0,184,"5-11","Northwestern","11/13/1983","4",1,""
"16",10,"Austin Collie",28,"wr",7,1,200,"6-1","BYU","11/11/1985","4",1,"Indianapolis Colts / 4th / 127th pick / 2009"
"17",91,"Jamie Collins",24,"LB",16,8,250,"6-4","Southern Miss","10/20/1989","Rook",5,"New England Patriots / 2nd / 52nd pick / 2013"
"18",63,"Dan Connolly",31,"RG",16,16,311,"6-4","SE Missouri St.","9/2/1982","8",9,""
"19",49,"Ja'Gared Davis",23,"",1,0,235,"6-1","SMU","9/11/1990","Rook",0,""
"20",36,"Kanorris Davis",23,"",3,0,207,"5-10","Troy","1/21/1990","Rook",0,""
"21",37,"Alfonzo Dennard",24,"RCB",13,9,204,"5-10","Nebraska","9/9/1989","1",3,"New England Patriots / 7th / 224th pick / 2012"
"22",46,"James Develin",25,"rb",16,6,251,"6-3","Brown","7/23/1988","2",1,""
"23",17,"Aaron Dobson",22,"WR",12,9,210,"6-3","Marshall","6/13/1991","Rook",5,"New England Patriots / 2nd / 59th pick / 2013"
"24",43,"Nate Ebner",25,"",15,0,220,"0-0","Ohio St.","12/14/1988","1",1,"New England Patriots / 6th / 197th pick / 2012"
"25",11,"Julian Edelman",27,"WR",16,11,198,"6-0","Kent St.","5/22/1986","4",9,"New England Patriots / 7th / 232nd pick / 2009"
"26",52,"Dane Fletcher",27,"lb",15,1,244,"6-2","Montana St.","9/14/1986","3",2,""
"27",98,"Marcus Forston",24,"",3,0,305,"6-3","Miami (FL)","9/28/1989","1",0,""
"28",3,"Stephen Gostkowski*",29,"",16,0,200,"6-2","Memphis","1/28/1984","7",5,"New England Patriots / 4th / 118th pick / 2006"
"29",41,"Justin Green",22,"",2,0,195,"5-11","Illinois","2/26/1991","Rook",0,""
"30",28,"Steve Gregory",30,"S",14,11,185,"5-11","Syracuse","1/8/1983","7",4,""
"31",87,"Rob Gronkowski",24,"te",7,6,265,"6-6","Arizona","5/14/1989","3",5,"New England Patriots / 2nd / 42nd pick / 2010"
"32",30,"Duron Harmon",22,"s",15,3,198,"6-0","Rutgers","1/24/1991","Rook",2,"New England Patriots / 3rd / 91st pick / 2013"
"33",54,"Dont'a Hightower",23,"LB",16,14,266,"6-2","Alabama","3/12/1990","1",7,"New England Patriots / 1st / 25th pick / 2012"
"34",47,"Michael Hoomanawanui",25,"TE",13,10,271,"6-3","Illinois","7/4/1988","3",1,"St. Louis Rams / 5th / 132nd pick / 2010"
"35",95,"Chandler Jones",23,"DE",16,16,247,"6-5","Syracuse","2/27/1990","1",10,"New England Patriots / 1st / 21st pick / 2012"
"36",94,"Chris Jones",23,"DT",13,11,302,"6-2","Bowling Green","7/12/1990","Rook",6,"Houston Texans / 6th / 198th pick / 2013"
"37",93,"Tommy Kelly",33,"dt",5,5,300,"6-6","Mississippi St.","12/27/1980","9",3,""
"38",67,"Josh Kline",24,"lg",7,1,310,"6-3","Kent St.","12/29/1989","Rook",1,""
"39",70,"Logan Mankins*",31,"LG",16,16,307,"6-4","Fresno St.","3/10/1982","8",14,"New England Patriots / 1st / 32nd pick / 2005"
"40",51,"Jerod Mayo",27,"lb",6,6,230,"6-2","Tennessee","2/23/1986","5",4,"New England Patriots / 1st / 10th pick / 2008"
"41",32,"Devin McCourty",26,"S",15,15,186,"5-10","Rutgers","8/13/1987","3",9,"New England Patriots / 1st / 27th pick / 2010"
"42",88,"Matthew Mulligan",28,"te",15,4,258,"6-4","Maine","1/18/1985","4",0,""
"43",71,"Andre Neblett",25,"",1,0,297,"6-0","Temple","6/7/1988","3",0,""
"44",50,"Rob Ninkovich",29,"DE",16,16,251,"6-3","Purdue","2/1/1984","7",10,"New Orleans Saints / 5th / 135th pick / 2006"
"45",22,"Stevan Ridley",24,"rb",14,6,230,"5-11","LSU","1/27/1989","2",6,"New England Patriots / 3rd / 73rd pick / 2011"
"46",26,"Logan Ryan",22,"rcb",16,7,191,"5-11","Rutgers","2/9/1991","Rook",4,"New England Patriots / 3rd / 83rd pick / 2013"
"47",71,"Sealver Siliga",23,"dt",5,4,300,"6-3","Utah","4/26/1990","2",2,""
"48",18,"Matt Slater*",28,"",12,0,198,"6-0","UCLA","9/9/1985","5",0,"New England Patriots / 5th / 153rd pick / 2008"
"49",77,"Nate Solder",25,"LT",15,15,314,"6-8","Colorado","4/12/1988","2",8,"New England Patriots / 1st / 17th pick / 2011"
"50",90,"Isaac Sopoaga",32,"dt",6,2,321,"6-2","Hawaii","9/4/1981","8",1,"San Francisco 49ers / 4th / 104th pick / 2004"
"51",55,"Brandon Spikes",26,"LB",16,11,250,"6-3","Florida","9/3/1987","3",6,"New England Patriots / 2nd / 62nd pick / 2010"
"52",44,"Zach Sudfeld",24,"",3,0,253,"6-7","Nevada","4/18/1989","Rook",0,""
"53",74,"Will Svitek",31,"rt",13,2,301,"6-6","Stanford","1/8/1982","8",2,"Kansas City Chiefs / 6th / 187th pick / 2005"
"54",31,"Aqib Talib*",27,"LCB",13,13,202,"6-2","Kansas","2/13/1986","5",11,"Tampa Bay Buccaneers / 1st / 20th pick / 2008"
"55",85,"Kenbrell Thompkins",25,"WR",12,8,196,"6-0","Cincinnati","7/29/1988","Rook",4,""
"56",72,"Joe Vellano",25,"dt",16,8,285,"6-2","Maryland","10/30/1988","Rook",5,""
"57",34,"Shane Vereen",24,"rb",8,1,200,"5-10","California","3/2/1989","2",5,"New England Patriots / 2nd / 56th pick / 2011"
"58",76,"Sebastian Vollmer",29,"RT",8,8,315,"6-8","Houston","7/10/1984","4",4,"New England Patriots / 2nd / 58th pick / 2009"
"59",33,"Leon Washington",31,"",2,0,210,"5-8","Florida St.","8/29/1982","7",0,"New York Jets / 4th / 117th pick / 2006"
"60",62,"Ryan Wendell",27,"C",16,16,275,"6-2","Fresno St.","3/4/1986","4",9,""
"61",59,"Chris White",24,"",16,0,241,"6-2","Mississippi St.","1/15/1989","2",1,"Buffalo Bills / 6th / 169th pick / 2011"
"62",75,"Vince Wilfork",32,"dt",4,4,325,"6-2","Miami (FL)","11/4/1981","9",2,"New England Patriots / 1st / 21st pick / 2004"
