"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",26,"Ainsley Battles",23,"fs",13,11,204,"5-11","Vanderbilt","11/6/1978","1",6,""
"2",21,"Aaron Beasley",28,"RCB",12,12,205,"6-0","West Virginia","7/7/1973","5",6,"Jacksonville Jaguars / 3rd / 63rd pick / 1996"
"3",71,"Tony Boselli",29,"lt",3,3,324,"6-7","USC","4/17/1972","6",1,"Jacksonville Jaguars / 1st / 2nd pick / 1995"
"4",42,"James Boyd",24,"",16,0,207,"5-11","Penn St.","10/17/1977","Rook",1,"Jacksonville Jaguars / 3rd / 94th pick / 2001"
"5",90,"Tony Brackens",27,"DE",12,12,267,"6-4","Texas","12/26/1974","5",7,"Jacksonville Jaguars / 2nd / 33rd pick / 1996"
"6",80,"Kyle Brady",29,"TE",16,16,278,"6-6","Penn St.","1/14/1972","6",3,"New York Jets / 1st / 9th pick / 1995"
"7",24,"Delvin Brown",22,"",5,0,202,"5-11","Miami (FL)","9/17/1979","Rook",0,""
"8",8,"Mark Brunell",31,"QB",15,15,217,"6-1","Washington","9/17/1970","7",12,"Green Bay Packers / 5th / 118th pick / 1993"
"9",25,"Fernando Bryant",24,"LCB",10,9,174,"5-10","Alabama","3/26/1977","2",3,"Jacksonville Jaguars / 1st / 26th pick / 1999"
"10",55,"Danny Clark",24,"lb",13,3,248,"6-2","Illinois","5/9/1977","1",2,"Jacksonville Jaguars / 7th / 245th pick / 2000"
"11",36,"Renard Cox",23,"",5,0,191,"6-0","Maryland","3/3/1978","Rook",0,""
"12",29,"Jason Craft",25,"lcb",16,8,187,"5-10","Colorado St.","2/13/1976","2",4,"Jacksonville Jaguars / 5th / 160th pick / 1999"
"13",20,"Donovin Darius",26,"SS",11,11,225,"6-1","Syracuse","8/12/1975","3",4,"Jacksonville Jaguars / 1st / 25th pick / 1998"
"14",84,"Sean Dawkins",30,"wr",16,3,215,"6-4","California","2/3/1971","8",2,"Indianapolis Colts / 1st / 16th pick / 1993"
"15",78,"Todd Fordham",28,"LT",12,12,320,"6-5","Florida St.","10/9/1973","4",5,""
"16",85,"Damon Gibson",26,"",16,0,180,"5-9","Iowa","2/25/1975","3",0,""
"17",54,"Donny Green",24,"",1,0,238,"6-2","Virginia","9/18/1977","Rook",0,""
"18",2,"Chris Hanson",25,"",16,0,223,"6-2","Marshall","10/25/1976","2",3,""
"19",51,"Kevin Hardy",28,"LB",9,9,259,"6-4","Illinois","7/24/1973","5",5,"Jacksonville Jaguars / 1st / 2nd pick / 1996"
"20",1,"Mike Hollis",29,"",16,0,179,"5-7","Idaho","5/22/1972","6",1,""
"21",3,"Jaret Holmes",25,"",4,0,203,"6-0","Auburn","3/3/1976","2",0,""
"22",88,"Damon Jones",27,"te",7,4,270,"6-5","Michigan,Southern Illinois","9/18/1974","4",1,"Jacksonville Jaguars / 5th / 147th pick / 1997"
"23",35,"Elvis Joseph",23,"rb",14,3,216,"6-1","La-Lafayette,Southern","8/30/1978","Rook",5,""
"24",64,"Aaron Koch",23,"lt",16,1,300,"6-3","Oregon St.","2/21/1978","1",1,""
"25",34,"Stacey Mack",26,"RB",16,11,241,"6-1","Temple","6/26/1975","2",7,""
"26",87,"Keenan McCardell",31,"WR",16,16,191,"6-1","UNLV","1/6/1970","9",10,"Washington Redskins / 12th / 326th pick / 1991"
"27",32,"Marlon McCree",24,"FS",13,11,202,"5-11","Kentucky","3/17/1977","Rook",5,"Jacksonville Jaguars / 7th / 233rd pick / 2001"
"28",63,"Brad Meester",24,"LG",16,16,300,"6-3","Northern Iowa","3/23/1977","1",6,"Jacksonville Jaguars / 2nd / 60th pick / 2000"
"29",92,"Rob Meier",24,"",16,0,293,"6-5","Washington St.","8/29/1977","1",2,"Jacksonville Jaguars / 7th / 241st pick / 2000"
"30",22,"Frank Moreau",25,"rb",3,1,223,"6-0","Louisville","9/9/1976","1",0,"Kansas City Chiefs / 4th / 115th pick / 2000"
"31",56,"Hardy Nickerson",36,"MLB",15,14,230,"6-2","California","9/1/1965","14",8,"Pittsburgh Steelers / 5th / 122nd pick / 1987"
"32",91,"Seth Payne",26,"RDT",16,16,303,"6-4","Cornell","2/12/1975","4",8,"Jacksonville Jaguars / 4th / 114th pick / 1997"
"33",58,"Jeff Posey",26,"lb",7,5,241,"6-4","Southern Miss","8/14/1975","3",2,""
"34",89,"Ryan Prince",24,"te",8,2,265,"6-4","Weber St.","5/16/1977","Rook",0,""
"35",12,"Jonathan Quinn",26,"qb",6,1,243,"6-6","Tulane,Middle Tenn. St.","2/27/1975","3",1,"Jacksonville Jaguars / 3rd / 86th pick / 1998"
"36",86,"Micah Ross",25,"",5,0,221,"6-2","Jacksonville","1/13/1976","Rook",0,""
"37",67,"Gannon Shepherd",24,"",1,0,310,"6-8","Duke","1/4/1977","Rook",0,""
"38",53,"T.J. Slaughter",24,"lb",9,8,234,"6-0","Southern Miss","2/20/1977","1",7,"Jacksonville Jaguars / 3rd / 92nd pick / 2000"
"39",73,"Jeff Smith",28,"C",16,16,322,"6-3","Tennessee","5/25/1973","4",6,"Kansas City Chiefs / 7th / 241st pick / 1996"
"40",82,"Jimmy Smith*",32,"WR",16,16,213,"6-1","Jackson St.","2/9/1969","9",20,"Dallas Cowboys / 2nd / 36th pick / 1992"
"41",94,"Larry Smith",27,"",7,0,310,"6-5","Florida St.","12/4/1974","2",1,"Jacksonville Jaguars / 2nd / 56th pick / 1999"
"42",95,"Paul Spicer",26,"de",16,4,287,"6-4","DuPage (IL),Saginaw Valley St.","8/18/1975","2",4,""
"43",99,"Marcus Stroud",23,"",16,0,312,"6-6","Georgia","6/25/1978","Rook",2,"Jacksonville Jaguars / 1st / 13th pick / 2001"
"44",5,"Jim Tarle",29,"",9,0,221,"6-0","South Carolina,Arkansas St.","12/27/1972","1",0,""
"45",28,"Fred Taylor",25,"rb",2,2,234,"6-1","Florida","1/27/1976","3",1,"Jacksonville Jaguars / 1st / 9th pick / 1998"
"46",59,"Edward Thomas",26,"lb",16,4,230,"6-1","Georgia Southern","9/27/1975","1",3,""
"47",41,"Kiwaukee Thomas",24,"lcb",16,5,192,"5-11","Georgia Southern","6/19/1977","1",3,"Jacksonville Jaguars / 5th / 159th pick / 2000"
"48",57,"Joe Tuipala",25,"",12,0,244,"6-1","San Diego St.","9/13/1976","Rook",1,""
"49",66,"John Wade",26,"",15,0,299,"6-5","Marshall","1/25/1975","3",1,"Jacksonville Jaguars / 5th / 148th pick / 1998"
"50",96,"Gary Walker*",28,"LDT",16,16,324,"6-3","Auburn","2/28/1973","6",11,"Houston Oilers / 5th / 159th pick / 1995"
"51",31,"Patrick Washington",23,"fb",16,6,240,"6-2","Virginia","3/4/1978","Rook",0,""
"52",50,"Joe Wesley",25,"",6,0,234,"6-1","LSU","11/10/1976","2",0,""
"53",52,"Eric Westmoreland",24,"lb",11,2,230,"6-0","Tennessee","3/11/1977","Rook",2,"Jacksonville Jaguars / 3rd / 73rd pick / 2001"
"54",27,"Damen Wheeler",24,"",5,0,170,"5-9","Colorado","9/3/1977","Rook",0,"San Diego Chargers / 6th / 203rd pick / 2000"
"55",22,"Reggie White",22,"",5,0,228,"6-0","Oklahoma St.","7/11/1979","Rook",0,""
"56",86,"Alvis Whitted",27,"",11,0,185,"6-0","North Carolina St.","9/4/1974","3",0,"Jacksonville Jaguars / 7th / 192nd pick / 1998"
"57",77,"Zach Wiegert",29,"RG",16,16,309,"6-5","Nebraska","8/16/1972","6",6,"St. Louis Rams / 2nd / 38th pick / 1995"
