"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",85,"Julius Adams",36,"de",16,1,270,"6-3","Texas Southern","4/26/1948","13",2,"New England Patriots / 2nd / 27th pick / 1971"
"2",55,"Don Blackmon",26,"ROLB",16,16,235,"6-3","Tulsa","3/14/1958","3",7,"New England Patriots / 4th / 102nd pick / 1981"
"3",58,"Pete Brock",30,"C",12,12,267,"6-5","Colorado","7/14/1954","8",6,"New England Patriots / 1st / 12th pick / 1976"
"4",3,"Rich Camarillo",25,"P",7,0,202,"5-11","Washington","11/29/1959","3",1,""
"5",26,"Raymond Clayborn",29,"RCB",16,16,186,"6-0","Texas","1/2/1955","7",7,"New England Patriots / 1st / 16th pick / 1977"
"6",33,"Tony Collins",25,"KR",16,5,208,"5-11","East Carolina","5/27/1959","3",5,"New England Patriots / 2nd / 47th pick / 1981"
"7",87,"Lin Dawson",25,"TE",16,15,240,"6-3","North Carolina St.","6/24/1959","3",4,"New England Patriots / 8th / 212th pick / 1981"
"8",47,"Paul Dombroski",28,"",14,0,185,"6-0","Hawaii,Linfield","8/8/1956","4",1,""
"9",11,"Tony Eason",25,"QB",16,13,212,"6-4","Illinois","10/8/1959","1",11,"New England Patriots / 1st / 15th pick / 1983"
"10",66,"Paul Fairchild",23,"",7,0,270,"6-4","Kansas","9/14/1961","Rook",1,"New England Patriots / 5th / 124th pick / 1984"
"11",1,"Tony Franklin",28,"K",16,0,182,"5-8","Texas A&M","11/18/1956","5",3,"Philadelphia Eagles / 3rd / 74th pick / 1979"
"12",80,"Irving Fryar",22,"PR",14,3,200,"6-0","Nebraska","9/28/1962","Rook",1,"New England Patriots / 1st / 1st pick / 1984"
"13",43,"Ernest Gibson",23,"LCB",15,8,189,"5-10","Furman","10/3/1961","Rook",4,"New England Patriots / 6th / 151st pick / 1984"
"14",59,"Tim Golden",25,"",15,0,220,"6-1","Florida","11/15/1959","2",1,""
"15",14,"Steve Grogan",31,"qb",3,3,210,"6-4","Kansas St.","7/24/1953","9",1,"New England Patriots / 5th / 116th pick / 1975"
"16",68,"Darryl Haley",23,"RT",16,16,269,"6-4","Utah","2/16/1961","2",8,"New England Patriots / 2nd / 55th pick / 1982"
"17",73,"John Hannah*",33,"LG",15,15,265,"6-2","Alabama","4/4/1951","11",12,"New England Patriots / 1st / 4th pick / 1973"
"18",40,"Greg Hawthorne",28,"rb",14,1,228,"6-2","Baylor","9/5/1956","5",1,"Pittsburgh Steelers / 1st / 28th pick / 1979"
"19",60,"Luther Henson",25,"",9,0,275,"6-0","Ohio St.","3/25/1959","2",1,""
"20",76,"Brian Holloway*",25,"LT",16,16,284,"6-7","Stanford","7/25/1959","3",10,"New England Patriots / 1st / 19th pick / 1981"
"21",51,"Brian Ingram",25,"",12,0,236,"6-4","Tennessee","10/31/1959","2",1,"New England Patriots / 4th / 111th pick / 1982"
"22",32,"Craig James",23,"RB",15,7,215,"6-0","SMU","1/2/1961","Rook",7,"New England Patriots / 7th / 187th pick / 1983"
"23",38,"Roland James",26,"SS",15,15,191,"6-2","Tennessee","2/18/1958","4",6,"New England Patriots / 1st / 14th pick / 1980"
"24",83,"Cedric Jones",24,"wr",14,3,184,"6-1","Duke","6/1/1960","2",2,"New England Patriots / 3rd / 56th pick / 1982"
"25",19,"Mike Kerrigan",24,"",1,0,205,"6-3","Northwestern","4/27/1960","1",0,""
"26",22,"Keith Lee",27,"",15,0,192,"5-11","Colorado St.","12/22/1957","3",1,"Buffalo Bills / 5th / 129th pick / 1980"
"27",42,"Ronnie Lippett",24,"LCB",16,8,180,"5-11","Miami (FL)","12/10/1960","1",4,"New England Patriots / 8th / 214th pick / 1983"
"28",31,"Fred Marion",25,"FS",16,10,192,"6-2","Miami (FL)","1/2/1959","2",5,"New England Patriots / 5th / 112th pick / 1982"
"29",50,"Larry McGrew",27,"RILB",16,15,233,"6-5","USC","7/23/1957","4",6,"New England Patriots / 2nd / 45th pick / 1980"
"30",23,"Rod McSwain",22,"",15,0,198,"6-1","Clemson","1/28/1962","Rook",1,"Atlanta Falcons / 3rd / 63rd pick / 1984"
"31",67,"Steve Moore",24,"",16,0,293,"6-4","Tennessee St.","10/1/1960","1",1,"New England Patriots / 3rd / 80th pick / 1983"
"32",86,"Stanley Morgan",29,"WR",13,12,181,"5-11","Tennessee","2/17/1955","7",6,"New England Patriots / 1st / 25th pick / 1977"
"33",75,"Guy Morriss",33,"c",16,5,255,"6-4","TCU","5/13/1951","11",3,"Philadelphia Eagles / 2nd / 28th pick / 1973"
"34",57,"Steve Nelson*",33,"LILB",16,16,230,"6-2","Augsburg,North Dakota St.","4/26/1951","10",10,"New England Patriots / 2nd / 34th pick / 1974"
"35",98,"Dennis Owens",24,"NT",16,16,257,"6-1","North Carolina St.","2/24/1960","2",7,""
"36",17,"Luke Prestridge",28,"",9,0,235,"6-4","Baylor","9/17/1956","5",1,"Denver Broncos / 7th / 188th pick / 1979"
"37",88,"Derrick Ramsey",28,"TE",16,13,230,"6-4","Kentucky","12/23/1956","6",7,"Oakland Raiders / 5th / 136th pick / 1978"
"38",52,"Johnny Rembert",23,"",7,0,234,"6-3","Clemson","1/19/1961","1",1,"New England Patriots / 4th / 101st pick / 1983"
"39",95,"Ed Reynolds",23,"",16,0,238,"6-5","Virginia","9/23/1961","1",1,""
"40",41,"Bo Robinson",28,"rb",16,1,228,"6-2","West Texas A&M","5/27/1956","5",0,"Detroit Lions / 3rd / 67th pick / 1979"
"41",65,"Doug Rogers",24,"",12,0,266,"6-5","Stanford","6/23/1960","2",1,"Atlanta Falcons / 2nd / 36th pick / 1982"
"42",25,"Rick Sanford",27,"fs",16,7,192,"6-1","South Carolina","1/9/1957","5",4,"New England Patriots / 1st / 25th pick / 1979"
"43",77,"Kenneth Sims",25,"LDE",16,16,272,"6-5","Texas","10/31/1959","2",7,"New England Patriots / 1st / 1st pick / 1982"
"44",27,"Ricky Smith",24,"",1,0,182,"6-0","Alabama St.","7/20/1960","2",0,"New England Patriots / 6th / 141st pick / 1982"
"45",81,"Stephen Starring",23,"WR",16,16,172,"5-10","McNeese St.","7/30/1961","1",6,"New England Patriots / 3rd / 74th pick / 1983"
"46",30,"Mosi Tatupu",29,"rb",16,4,227,"6-0","USC","4/26/1955","6",5,"New England Patriots / 8th / 215th pick / 1978"
"47",56,"Andre Tippett*",25,"LOLB",16,16,240,"6-3","Iowa","12/27/1959","2",10,"New England Patriots / 2nd / 41st pick / 1982"
"48",70,"Scott Virkus",25,"",5,0,260,"6-5","Purdue","9/7/1959","1",0,""
"49",82,"Clarence Weathers",22,"",9,0,170,"5-9","Delaware St.","1/10/1962","1",1,""
"50",24,"Robert Weathers",24,"",2,0,220,"6-2","Arizona St.","9/13/1960","2",0,"New England Patriots / 2nd / 40th pick / 1982"
"51",53,"Clayton Weishuhn",25,"lb",1,1,220,"6-2","Angelo State (TX)","10/7/1959","2",0,"New England Patriots / 3rd / 60th pick / 1982"
"52",54,"Ed Williams",23,"",14,0,244,"6-4","Texas","9/8/1961","Rook",1,"New England Patriots / 2nd / 43rd pick / 1984"
"53",44,"Jon Williams",23,"",9,0,205,"5-9","Penn St.","6/1/1961","Rook",0,"New England Patriots / 3rd / 70th pick / 1984"
"54",72,"Lester Williams",25,"",7,0,275,"6-3","Miami (FL)","1/19/1959","2",1,"New England Patriots / 1st / 27th pick / 1982"
"55",90,"Toby Williams",25,"RDE",16,15,264,"6-3","Nebraska","11/19/1959","1",7,"New England Patriots / 10th / 265th pick / 1983"
"56",61,"Ron Wooten",25,"RG",16,16,274,"6-4","North Carolina","6/28/1959","2",8,"New England Patriots / 6th / 157th pick / 1981"
"57",NA,"Team Total",25.9,"",16,NA,226.6,"6-1.9","","","3.3",NA,""
