"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",89,"Sam Aiken",26,"",15,0,204,"6-2","North Carolina","12/14/1980","3",0,"Buffalo Bills / 4th / 127th pick / 2003"
"2",77,"Tim Anderson",26,"rdt",15,5,308,"6-4","Ohio St.","11/22/1980","2",3,"Buffalo Bills / 3rd / 74th pick / 2004"
"3",41,"Matt Bowen",30,"",5,0,207,"6-1","Iowa","11/12/1976","6",0,"St. Louis Rams / 6th / 198th pick / 2000"
"4",60,"Brad Butler",23,"",2,0,310,"6-7","Virginia","9/18/1983","Rook",0,"Buffalo Bills / 5th / 143rd pick / 2006"
"5",86,"Brad Cieslak",24,"te",7,2,262,"6-3","Northern Illinois","7/1/1982","1",0,""
"6",22,"Nate Clements",27,"RCB",16,16,209,"6-0","Ohio St.","12/12/1979","5",8,"Buffalo Bills / 1st / 21st pick / 2001"
"7",55,"Angelo Crowell",25,"LB",12,12,235,"6-1","Virginia","8/16/1981","3",6,"Buffalo Bills / 3rd / 94th pick / 2003"
"8",18,"Andre' Davis",27,"wr",16,1,195,"6-1","Virginia Tech","6/12/1979","4",0,"Cleveland Browns / 2nd / 47th pick / 2002"
"9",92,"Ryan Denney",29,"",16,0,275,"6-7","BYU","6/15/1977","4",3,"Buffalo Bills / 2nd / 61st pick / 2002"
"10",96,"John DiGiorgio",24,"",12,0,225,"6-2","Saginaw Valley St.","6/29/1982","Rook",1,""
"11",56,"Keith Ellison",22,"lb",14,7,229,"6-1","San Diego St.,Oregon St.","2/6/1984","Rook",4,"Buffalo Bills / 6th / 178th pick / 2006"
"12",83,"Lee Evans",25,"WR",16,15,202,"5-10","Wisconsin","3/11/1981","2",11,"Buffalo Bills / 1st / 13th pick / 2004"
"13",85,"Kevin Everett",24,"te",16,4,241,"6-5","Miami (FL)","2/5/1982","Rook",0,"Buffalo Bills / 3rd / 86th pick / 2005"
"14",59,"London Fletcher",31,"MLB",16,16,245,"5-10","John Carroll","5/19/1975","8",10,""
"15",67,"Melvin Fowler",27,"C",16,16,310,"6-3","Maryland","3/31/1979","4",7,"Cleveland Browns / 3rd / 76th pick / 2002"
"16",69,"Mike Gandy",27,"LG",16,16,310,"6-4","Notre Dame","1/3/1979","4",7,"Chicago Bears / 3rd / 68th pick / 2001"
"17",33,"Jabari Greer",24,"",16,0,169,"5-11","Tennessee","2/11/1982","2",1,""
"18",53,"Mario Haggan",26,"",16,0,248,"6-3","Mississippi St.","3/3/1980","3",1,"Buffalo Bills / 7th / 228th pick / 2003"
"19",93,"Anthony Hargrove",23,"",10,0,269,"6-3","Georgia Tech","7/20/1983","2",1,"St. Louis Rams / 3rd / 91st pick / 2004"
"20",99,"Jason Jefferson",25,"",4,0,310,"6-1","Wisconsin","12/20/1981","1",0,"New Orleans Saints / 6th / 193rd pick / 2005"
"21",90,"Chris Kelsay",27,"DE",16,16,275,"6-4","Nebraska","10/31/1979","3",8,"Buffalo Bills / 2nd / 48th pick / 2003"
"22",42,"Jim Leonhard",24,"ss",15,1,190,"5-8","Wisconsin","10/27/1982","1",2,""
"23",9,"Rian Lindell",29,"",16,0,235,"6-3","Washington St.","1/20/1977","6",5,""
"24",7,"J.P. Losman",25,"QB",16,16,220,"6-3","UCLA,Tulane","3/12/1981","2",10,"Buffalo Bills / 1st / 22nd pick / 2004"
"25",97,"John McCargo",23,"",5,0,295,"6-2","North Carolina St.","8/19/1983","Rook",0,"Buffalo Bills / 1st / 26th pick / 2006"
"26",21,"Willis McGahee",25,"RB",14,14,228,"6-0","Miami (FL)","10/21/1981","2",7,"Buffalo Bills / 1st / 23rd pick / 2003"
"27",24,"Terrence McGee",26,"LCB",15,14,195,"5-9","NW State (LA)","10/14/1980","3",6,"Buffalo Bills / 4th / 111th pick / 2003"
"28",62,"Aaron Merz",23,"lg",7,1,346,"6-3","California","8/27/1983","Rook",1,"Buffalo Bills / 7th / 248th pick / 2006"
"29",8,"Brian Moorman*+",30,"",16,0,175,"6-0","Pittsburg St.","2/5/1976","5",2,""
"30",87,"Matt Murphy",26,"",2,0,260,"6-5","Maryland","2/23/1980","4",0,"Detroit Lions / 7th / 252nd pick / 2002"
"31",88,"Ryan Neufeld",31,"",9,0,250,"6-4","UCLA","11/22/1975","7",0,""
"32",11,"Roscoe Parrish",24,"wr",16,1,168,"5-10","Miami (FL)","7/16/1982","1",4,"Buffalo Bills / 2nd / 55th pick / 2005"
"33",79,"Terrance Pennington",23,"RT",11,9,325,"6-7","New Mexico","9/25/1983","Rook",4,"Buffalo Bills / 7th / 216th pick / 2006"
"34",71,"Jason Peters",24,"LT",16,16,328,"6-4","Arkansas","1/22/1982","2",7,""
"35",75,"Duke Preston",24,"RG",16,8,311,"6-5","Illinois","6/12/1982","1",4,"Buffalo Bills / 4th / 122nd pick / 2005"
"36",81,"Peerless Price",30,"WR",16,15,190,"5-11","Tennessee","10/27/1976","7",4,"Buffalo Bills / 2nd / 53rd pick / 1999"
"37",82,"Josh Reed",26,"wr",13,1,208,"5-10","LSU","5/1/1980","4",4,"Buffalo Bills / 2nd / 36th pick / 2002"
"38",76,"Tutan Reyes",29,"lg",6,6,310,"6-3","Mississippi","10/28/1977","5",3,"New Orleans Saints / 5th / 131st pick / 2000"
"39",84,"Robert Royal",27,"TE",16,15,257,"6-4","LSU","5/15/1979","3",2,"Washington Redskins / 5th / 160th pick / 2002"
"40",54,"Mike Schneck",29,"",16,0,237,"6-0","Wisconsin","8/4/1977","7",1,""
"41",94,"Aaron Schobel*",29,"DE",16,16,262,"6-4","TCU","9/1/1977","5",13,"Buffalo Bills / 2nd / 46th pick / 2001"
"42",31,"Daimon Shelton",34,"FB",14,10,262,"6-0","Sacramento St.","9/15/1972","9",0,"Jacksonville Jaguars / 6th / 184th pick / 1997"
"43",30,"Ko Simpson",23,"FS",16,15,200,"6-1","South Carolina","11/9/1983","Rook",7,"Buffalo Bills / 4th / 105th pick / 2006"
"44",51,"Takeo Spikes",30,"LB",12,11,242,"6-2","Auburn","12/17/1976","8",5,"Cincinnati Bengals / 1st / 13th pick / 1998"
"45",57,"Josh Stamer",29,"",6,0,238,"6-2","South Dakota","10/11/1977","3",0,""
"46",28,"Anthony Thomas",29,"rb",16,2,228,"6-2","Michigan","11/7/1977","5",4,"Chicago Bears / 2nd / 38th pick / 2001"
"47",25,"Kiwaukee Thomas",29,"lcb",16,3,192,"5-11","Georgia Southern","6/19/1977","6",2,"Jacksonville Jaguars / 5th / 159th pick / 2000"
"48",98,"Larry Tripplett",27,"LDT",16,16,300,"6-2","Washington","1/18/1979","4",7,"Indianapolis Colts / 2nd / 42nd pick / 2002"
"49",58,"Chris Villarrial",33,"RG",8,8,318,"6-3","Indiana (PA)","6/9/1973","10",4,"Chicago Bears / 5th / 152nd pick / 1996"
"50",23,"Troy Vincent",35,"fs",1,1,200,"6-1","Wisconsin","6/8/1971","14",0,"Miami Dolphins / 1st / 7th pick / 1992"
"51",20,"Donte Whitner",21,"SS",15,14,205,"5-11","Ohio St.","7/24/1985","Rook",6,"Buffalo Bills / 1st / 8th pick / 2006"
"52",95,"Kyle Williams",23,"RDT",16,11,300,"6-1","LSU","6/10/1983","Rook",6,"Buffalo Bills / 5th / 134th pick / 2006"
"53",36,"Shaud Williams",26,"",5,0,193,"5-7","Texas Tech,Alabama","10/2/1980","2",0,""
"54",27,"Coy Wire",28,"ss",16,1,205,"6-0","Stanford","11/7/1978","4",2,"Buffalo Bills / 3rd / 97th pick / 2002"
"55",26,"Ashton Youboty",22,"lb",3,1,190,"6-1","Ohio St.","7/7/1984","Rook",1,"Buffalo Bills / 3rd / 70th pick / 2006"
"56",NA,"Team Total",26.5,"",16,NA,245.5,"6-1.6","","","3.4",NA,""
