"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",92,"Cliff Avril",23,"DE",13,11,252,"6-3","Purdue","4/8/1986","1",4,"Detroit Lions / 3rd / 92nd pick / 2008"
"2",76,"Jeff Backus",32,"LT",16,16,305,"6-5","Michigan","9/21/1977","8",6,"Detroit Lions / 1st / 18th pick / 2001"
"3",52,"Darnell Bing",25,"",4,0,220,"6-2","USC","9/10/1984","1",0,"Oakland Raiders / 4th / 101st pick / 2006"
"4",21,"Aaron Brown",24,"wr",15,2,196,"6-0","TCU","10/10/1985","Rook",1,"Detroit Lions / 6th / 192nd pick / 2009"
"5",94,"Copeland Bryan",26,"de",5,1,253,"6-3","Arizona","7/14/1983","2",1,""
"6",31,"Phillip Buchanon",29,"RCB",13,11,185,"5-10","Miami (FL)","9/19/1980","7",3,"Oakland Raiders / 1st / 17th pick / 2002"
"7",77,"Gosder Cherilus",25,"RT",15,15,315,"6-7","Boston Col.","6/28/1984","1",6,"Detroit Lions / 1st / 17th pick / 2008"
"8",46,"Vinny Ciurciu",29,"",9,0,235,"6-0","Clemson,Boston Col.","5/2/1980","6",0,""
"9",60,"Joe Cohen",25,"",7,0,315,"6-2","Florida","6/6/1984","Rook",1,"San Francisco 49ers / 4th / 135th pick / 2007"
"10",98,"Landon Cohen",23,"dt",14,4,274,"6-3","Ohio","8/3/1986","1",2,"Detroit Lions / 7th / 216th pick / 2008"
"11",11,"Daunte Culpepper",32,"qb",8,5,264,"6-4","Central Florida","1/28/1977","10",0,"Minnesota Vikings / 1st / 11th pick / 1999"
"12",NA,"Chartric Darby",34,"",2,0,270,"6-0","South Carolina St.","10/22/1975","8",0,""
"13",26,"Louis Delmas",22,"FS",15,15,197,"5-11","West. Michigan","4/12/1987","Rook",5,"Detroit Lions / 2nd / 33rd pick / 2009"
"14",57,"Jordon Dizon",23,"",16,0,228,"6-0","Colorado","1/16/1986","1",1,"Detroit Lions / 2nd / 45th pick / 2008"
"15",38,"Demarcus Faggins",30,"",2,0,178,"5-10","Kansas St.","6/13/1979","7",0,"Houston Texans / 6th / 173rd pick / 2002"
"16",45,"Jerome Felton",23,"FB",13,8,246,"6-0","Furman","7/3/1986","1",1,"Detroit Lions / 5th / 146th pick / 2008"
"17",16,"Yamon Figurs",26,"",3,0,174,"6-0","Kansas St.","1/10/1983","2",0,"Baltimore Ravens / 3rd / 74th pick / 2007"
"18",82,"Casey Fitzsimmons",29,"wr",12,1,258,"6-4","Carroll (MT)","10/10/1980","6",1,""
"19",96,"Andre Fluellen",24,"de",14,3,285,"6-2","Florida St.","3/7/1985","1",2,"Detroit Lions / 3rd / 87th pick / 2008"
"20",49,"Zack Follett",22,"",12,0,231,"6-2","California","7/3/1987","Rook",1,"Detroit Lions / 7th / 235th pick / 2009"
"21",55,"Larry Foote",29,"MLB",14,14,234,"6-0","Michigan","6/12/1980","7",5,"Pittsburgh Steelers / 4th / 128th pick / 2002"
"22",NA,"Eric Fowler",25,"",3,0,208,"6-2","Grand Valley St.","10/17/1984","Rook",0,""
