"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",26,"Rabih Abdullah",24,"rb",15,1,220,"6-0","Lehigh","4/27/1975","Rook",0,""
"2",21,"Donnie Abraham",26,"LCB",16,16,190,"5-10","East Tennessee St.","10/8/1973","3",11,"Tampa Bay Buccaneers / 3rd / 71st pick / 1996"
"3",72,"Chidi Ahanotu",29,"DE",16,15,283,"6-2","California","10/11/1970","6",10,"Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"4",40,"Mike Alstott*+",26,"FB",16,16,248,"6-1","Purdue","12/21/1973","3",9,"Tampa Bay Buccaneers / 2nd / 35th pick / 1996"
"5",85,"Reidel Anthony",23,"wr",13,7,178,"5-11","Florida","10/20/1976","2",3,"Tampa Bay Buccaneers / 1st / 16th pick / 1997"
"6",20,"Ronde Barber",24,"RCB",16,15,184,"5-10","Virginia","4/7/1975","2",8,"Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"7",55,"Derrick Brooks*+",26,"LB",16,16,235,"6-0","Florida St.","4/18/1973","4",23,"Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"8",98,"James Cannida",24,"dt",2,1,275,"6-2","Nevada","1/3/1975","1",0,"Tampa Bay Buccaneers / 6th / 175th pick / 1998"
"9",77,"Brad Culpepper",30,"NT",16,16,275,"6-1","Florida","5/8/1969","7",10,"Minnesota Vikings / 10th / 264th pick / 1992"
"10",58,"Don Davis",27,"",14,0,235,"6-1","Kansas","12/17/1972","3",0,""
"11",80,"John Davis",26,"",16,0,257,"6-4","Emporia St.","5/14/1973","2",0,"Dallas Cowboys / 5th / 2nd pick / 1994 Supp"
"12",64,"Jorge Diaz",26,"LG",13,11,308,"6-4","Texas A&M-Kingsville","11/15/1973","3",5,""
"13",12,"Trent Dilfer",27,"QB",10,10,225,"6-4","Fresno St.","3/13/1972","5",6,"Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"14",65,"Kevin Dogins",27,"lg",11,5,295,"6-1","Texas A&M-Kingsville","12/7/1972","3",3,""
"15",59,"Jamie Duncan",24,"",16,0,238,"6-1","Vanderbilt","7/20/1975","1",0,"Tampa Bay Buccaneers / 3rd / 84th pick / 1998"
"16",28,"Warrick Dunn",24,"RB",15,15,180,"5-9","Florida St.","1/5/1975","2",10,"Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"17",87,"Bert Emanuel",29,"WR",11,10,180,"5-10","UCLA,Rice","10/26/1970","5",2,"Atlanta Falcons / 2nd / 45th pick / 1994"
"18",50,"Jeff Gooch",25,"",15,0,226,"5-11","Austin Peay St.","10/31/1974","3",0,""
"19",7,"Martin Gramatica",24,"",16,0,170,"5-8","Kansas St.","11/27/1975","Rook",5,"Tampa Bay Buccaneers / 3rd / 80th pick / 1999"
"20",81,"Jacquez Green",23,"WR",16,10,172,"5-10","Florida","1/15/1976","1",7,"Tampa Bay Buccaneers / 2nd / 34th pick / 1998"
"21",74,"Paul Gruber",34,"LT",16,16,292,"6-5","Wisconsin","2/24/1965","11",7,"Tampa Bay Buccaneers / 1st / 4th pick / 1988"
"22",82,"Patrick Hape",25,"te",15,1,262,"6-4","Alabama","6/6/1974","2",0,"Tampa Bay Buccaneers / 5th / 137th pick / 1997"
"23",79,"George Hegamin",26,"",1,0,331,"6-7","North Carolina St.","2/14/1973","5",0,"Dallas Cowboys / 3rd / 102nd pick / 1994"
"24",34,"Dexter Jackson",22,"",12,0,205,"6-0","Florida St.","7/28/1977","Rook",0,"Tampa Bay Buccaneers / 4th / 113th pick / 1999"
"25",97,"Tyoka Jackson",28,"",6,0,280,"6-2","Penn St.","11/22/1971","5",0,""
"26",78,"Marcus Jones",26,"de",16,4,286,"6-6","North Carolina","8/15/1973","3",0,"Tampa Bay Buccaneers / 1st / 22nd pick / 1996"
