"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",67,"Billy Ard",23,"LG",9,9,265,"6-3","Wake Forest","3/12/1959","1",7,"New York Giants / 8th / 221st pick / 1981"
"2",74,"Rich Baldinger",23,"",1,0,285,"6-4","Wake Forest","12/31/1959","Rook",0,"New York Giants / 10th / 270th pick / 1982"
"3",60,"Brad Benson",27,"LT",9,8,262,"6-3","Penn St.","11/25/1955","4",7,"New England Patriots / 8th / 219th pick / 1977"
"4",45,"Leon Bright",27,"PR",8,0,192,"5-9","Florida St.","5/19/1955","1",0,""
"5",12,"Scott Brunner",25,"QB",9,9,206,"6-5","Delaware","3/24/1957","2",11,"New York Giants / 6th / 145th pick / 1980"
"6",64,"Jim Burt",23,"nt",4,2,260,"6-1","Miami (FL)","6/7/1959","1",2,""
"7",22,"Brian Carpenter",22,"",4,0,167,"5-10","Michigan","11/27/1960","Rook",0,"Dallas Cowboys / 4th / 101st pick / 1982"
"8",26,"Rob Carpenter",27,"FB",5,5,224,"6-1","Miami (OH)","4/20/1955","5",3,"Houston Oilers / 3rd / 84th pick / 1977"
"9",53,"Harry Carson*",29,"RILB",9,9,237,"6-2","South Carolina St.","11/26/1953","6",13,"New York Giants / 4th / 105th pick / 1976"
"10",31,"Cliff Chatman",23,"rb",6,3,225,"6-2","Oklahoma,Central Oklahoma","3/13/1959","Rook",1,"New York Giants / 4th / 85th pick / 1981"
"11",29,"Bill Currier",27,"SS",9,9,196,"6-0","South Carolina","1/5/1955","5",6,"Houston Oilers / 9th / 232nd pick / 1977"
"12",18,"Joe Danelo",29,"K",9,0,166,"5-9","Washington St.","9/2/1953","7",1,"Miami Dolphins / 10th / 257th pick / 1975"
"13",46,"Mike Dennis",24,"db",9,1,190,"5-10","Wyoming","6/6/1958","2",2,""
"14",88,"Floyd Eddings",24,"wr",4,1,177,"5-11","California","12/15/1958","Rook",4,""
"15",37,"Larry Flowers",24,"",6,0,190,"6-1","Texas Tech","4/19/1958","1",1,"Tampa Bay Buccaneers / 4th / 102nd pick / 1980"
"16",66,"Chris Foote",26,"",7,0,256,"6-3","USC","12/2/1956","2",1,"Baltimore Colts / 6th / 144th pick / 1980"
"17",83,"Earnest Gray",25,"WR",9,9,195,"6-3","Memphis","3/2/1957","3",6,"New York Giants / 2nd / 36th pick / 1979"
"18",79,"Dee Hardison",26,"de",5,1,274,"6-4","North Carolina","5/2/1956","4",1,"Buffalo Bills / 2nd / 32nd pick / 1978"
"19",36,"Mark Haynes*+",24,"LCB",9,9,194,"5-11","Colorado","11/6/1958","2",15,"New York Giants / 1st / 8th pick / 1980"
"20",27,"Larry Heater",24,"",9,0,205,"5-11","Arizona","1/9/1958","2",0,"Kansas City Chiefs / 6th / 164th pick / 1980"
"21",61,"Ernie Hughes",27,"c",5,2,259,"6-3","Notre Dame","1/24/1955","4",2,"San Francisco 49ers / 3rd / 79th pick / 1978"
"22",57,"Byron Hunt",24,"lb",9,1,238,"6-5","SMU","12/17/1958","1",2,"New York Giants / 9th / 224th pick / 1981"
"23",24,"Terry Jackson",27,"RCB",8,8,197,"5-10","San Diego St.","12/9/1955","4",7,"New York Giants / 5th / 120th pick / 1978"
"24",13,"Dave Jennings*",30,"P",9,0,203,"6-4","St. Lawrence","6/8/1952","8",3,""
"25",70,"Gary Jeter",27,"de",4,1,259,"6-4","USC","1/24/1955","5",1,"New York Giants / 1st / 5th pick / 1977"
"26",55,"Brian Kelley",31,"LILB",9,9,230,"6-3","California Lutheran","9/1/1951","9",8,"New York Giants / 14th / 353rd pick / 1973"
"27",63,"Bruce Kimball",23,"g",1,1,260,"6-2","Massachusetts","8/19/1959","Rook",1,"Pittsburgh Steelers / 7th / 192nd pick / 1979"
"28",72,"Gordon King",26,"RT",9,9,275,"6-6","Stanford","2/3/1956","4",7,"New York Giants / 1st / 10th pick / 1978"
"29",51,"Frank Marion",31,"",9,0,227,"6-3","Florida A&M","3/16/1951","5",1,""
"30",75,"George Martin",29,"de",9,2,245,"6-4","Oregon","2/16/1953","7",3,"New York Giants / 11th / 262nd pick / 1975"
"31",39,"Mike Mayock",24,"",3,0,195,"6-2","Boston Col.","8/14/1958","Rook",0,"Pittsburgh Steelers / 10th / 265th pick / 1981"
"32",76,"Curtis McGriff",24,"LDE",9,8,270,"6-5","Alabama","5/17/1958","2",6,""
"33",52,"Joe McLaughlin",25,"",8,0,235,"6-1","Massachusetts","7/1/1957","3",1,""
"34",85,"John Mistler",24,"wr",9,1,186,"6-2","Arizona St.","10/28/1958","1",3,"New York Giants / 3rd / 59th pick / 1981"
"35",20,"Joe Morris",22,"",5,0,195,"5-7","Syracuse","9/15/1960","Rook",1,"New York Giants / 2nd / 45th pick / 1982"
