"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",54,"Eugene Amano",24,"rg",16,1,315,"6-4","SE Missouri St.","3/1/1982","2",1,"Tennessee Titans / 7th / 239th pick / 2004"
"2",58,"Ken Amato",29,"",15,0,245,"6-2","Montana St.","5/18/1977","3",1,""
"3",60,"Jacob Bell",25,"LG",15,15,300,"6-5","Miami (OH)","3/2/1981","2",6,"Tennessee Titans / 5th / 138th pick / 2004"
"4",83,"Drew Bennett",28,"WR",16,15,206,"6-5","UCLA","8/26/1978","5",7,""
"5",2,"Rob Bironas",28,"",16,0,205,"6-0","Georgia Southern,Auburn","1/29/1978","1",2,""
"6",52,"Colby Bockwoldt",25,"lb",16,1,235,"6-1","BYU","4/14/1981","2",1,"New Orleans Saints / 7th / 240th pick / 2004"
"7",29,"Chris Brown",25,"rb",5,3,219,"6-3","Colorado","4/17/1981","3",1,"Tennessee Titans / 3rd / 93rd pick / 2003"
"8",97,"Tony Brown",26,"rdt",12,2,283,"6-2","Memphis","9/29/1980","2",2,""
"9",53,"Keith Bulluck",29,"LB",16,16,235,"6-3","Syracuse","4/4/1977","6",7,"Tennessee Titans / 1st / 30th pick / 2000"
"10",5,"Kerry Collins",34,"qb",4,3,248,"6-5","Penn St.","12/30/1972","11",2,"Carolina Panthers / 1st / 5th pick / 1995"
"11",77,"Sean Conover",22,"de",6,2,254,"6-5","Bucknell","7/31/1984","Rook",1,""
"12",48,"Casey Cramer",24,"",15,0,235,"6-2","Dartmouth","1/5/1982","2",0,"Tampa Bay Buccaneers / 7th / 228th pick / 2004"
"13",56,"Jon Dorenbos",26,"",1,0,250,"6-0","Texas-El Paso","7/21/1980","3",0,""
"14",31,"Cortland Finnegan",22,"mlb",16,2,177,"5-9","Samford","2/2/1984","Rook",2,"Tennessee Titans / 7th / 215th pick / 2006"
"15",22,"Vincent Fuller",24,"",16,0,189,"6-1","Virginia Tech","8/3/1982","1",1,"Tennessee Titans / 4th / 108th pick / 2005"
"16",35,"Quinton Ganther",22,"",2,0,215,"5-10","Utah","7/15/1984","Rook",0,"Tennessee Titans / 7th / 246th pick / 2006"
"17",73,"Justin Geisinger",24,"",2,0,322,"6-4","Vanderbilt","5/24/1982","Rook",0,"Buffalo Bills / 6th / 197th pick / 2005"
"18",87,"David Givens",26,"wr",5,5,212,"6-0","Notre Dame","8/16/1980","4",1,"New England Patriots / 7th / 253rd pick / 2002"
"19",45,"Ahmard Hall",27,"fb",14,7,235,"5-11","Texas","11/13/1979","Rook",1,""
"20",47,"Ben Hartsock",26,"te",6,3,264,"6-4","Ohio St.","7/5/1980","2",1,"Indianapolis Colts / 3rd / 68th pick / 2004"
"21",92,"Albert Haynesworth",25,"RDT",11,10,320,"6-6","Tennessee","6/17/1981","4",4,"Tennessee Titans / 1st / 15th pick / 2002"
"22",20,"Travis Henry",28,"RB",14,13,215,"5-9","Tennessee","10/29/1978","5",9,"Buffalo Bills / 2nd / 58th pick / 2001"
"23",15,"Craig Hentrich",35,"",16,0,213,"6-3","Notre Dame","5/18/1971","12",2,"New York Jets / 8th / 200th pick / 1993"
"24",21,"Reynaldo Hill",24,"LCB",15,14,187,"5-11","Florida","8/28/1982","1",5,"Tennessee Titans / 7th / 218th pick / 2005"
"25",24,"Chris Hope",26,"SS",16,16,206,"5-11","Florida St.","9/29/1980","4",6,"Pittsburgh Steelers / 3rd / 94th pick / 2002"
"26",32,"Adam Jones",23,"RCB",15,15,187,"5-11","West Virginia","9/30/1983","1",9,"Tennessee Titans / 1st / 6th pick / 2005"
"27",81,"Brandon Jones",24,"WR",16,10,208,"6-1","Oklahoma","10/6/1982","1",4,"Tennessee Titans / 3rd / 96th pick / 2005"
"28",30,"Eric King",24,"",11,0,189,"5-8","Wake Forest","5/10/1982","1",1,"Buffalo Bills / 5th / 156th pick / 2005"
"29",91,"Travis LaBoy",25,"DE",13,11,249,"6-4","Utah St.,Hawaii","8/20/1981","2",4,"Tennessee Titans / 2nd / 42nd pick / 2004"
"30",70,"Daniel Loper",24,"",8,0,320,"6-6","Texas Tech","1/15/1982","Rook",1,"Tennessee Titans / 5th / 150th pick / 2005"
"31",37,"Calvin Lowry",23,"",16,0,199,"5-11","Penn St.","2/13/1983","Rook",1,"Tennessee Titans / 4th / 102nd pick / 2006"
"32",94,"Jesse Mahelona",23,"rdt",10,1,305,"6-1","Tennessee","4/7/1983","Rook",1,"Tennessee Titans / 5th / 169th pick / 2006"
"33",68,"Kevin Mawae",35,"C",16,16,289,"6-4","LSU","1/23/1971","12",7,"Seattle Seahawks / 2nd / 36th pick / 1994"
"34",57,"Terna Nande",23,"",1,0,232,"6-0","Miami (OH)","6/17/1983","Rook",0,"Tennessee Titans / 5th / 137th pick / 2006"
"35",23,"Donnie Nickey",26,"",16,0,215,"6-3","Ohio St.","4/25/1980","3",1,"Tennessee Titans / 5th / 154th pick / 2003"
"36",98,"Antwan Odom",25,"de",4,2,277,"6-4","Alabama","9/24/1981","2",1,"Tennessee Titans / 2nd / 57th pick / 2004"
"37",75,"Benji Olson",31,"RG",15,15,320,"6-4","Washington","6/5/1975","8",6,"Tennessee Oilers / 5th / 139th pick / 1998"
"38",69,"Zach Piller",30,"lg",3,3,321,"6-5","Georgia Tech,Florida","5/2/1976","7",1,"Tennessee Titans / 3rd / 81st pick / 1999"
"39",51,"Robert Reynolds",25,"",4,0,242,"6-3","Ohio St.","5/20/1981","2",0,"Tennessee Titans / 5th / 165th pick / 2004"
"40",82,"Courtney Roby",23,"",12,0,189,"6-0","Indiana","1/10/1983","1",0,"Tennessee Titans / 3rd / 68th pick / 2005"
"41",71,"Michael Roos",24,"LT",16,16,320,"6-7","East. Washington","10/5/1982","1",7,"Tennessee Titans / 2nd / 41st pick / 2005"
"42",95,"Josh Savage",26,"",5,0,276,"6-4","Utah","9/28/1980","2",0,""
"43",80,"Bo Scaife",25,"TE",14,12,249,"6-3","Texas","1/6/1981","1",4,"Tennessee Titans / 6th / 179th pick / 2005"
"44",78,"DeQuincy Scott",28,"",3,0,260,"6-1","Southern Miss","3/5/1978","4",0,""
"45",59,"Peter Sirmon",29,"MLB",16,15,237,"6-2","Oregon","2/18/1977","6",5,"Tennessee Titans / 4th / 128th pick / 2000"
"46",96,"Robaire Smith",29,"LDT",15,12,315,"6-4","Michigan St.","11/15/1977","6",4,"Tennessee Titans / 6th / 197th pick / 2000"
"47",90,"Randy Starks",23,"rdt",16,8,312,"6-3","Maryland","12/14/1983","2",4,"Tennessee Titans / 3rd / 71st pick / 2004"
"48",76,"David Stewart",24,"RT",14,14,318,"6-7","Mississippi St.","8/28/1982","Rook",6,"Tennessee Titans / 4th / 113th pick / 2005"
"49",28,"Lamont Thompson",28,"FS",16,16,220,"6-1","Washington St.","7/30/1978","4",6,"Cincinnati Bengals / 2nd / 41st pick / 2002"
