"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",52,"Eric Alexander",25,"",12,0,230,"6-3","LSU","2/8/1982","3",1,""
"2",23,"Willie Andrews",24,"",15,0,182,"5-9","Baylor","11/2/1983","1",2,"New England Patriots / 7th / 229th pick / 2006"
"3",32,"Rashad Baker",25,"",8,0,198,"5-10","Tennessee","2/22/1982","3",0,""
"4",88,"Kyle Brady",35,"TE",14,9,278,"6-6","Penn St.","1/14/1972","12",1,"New York Jets / 1st / 9th pick / 1995"
"5",12,"Tom Brady*+",30,"QB",16,16,225,"6-4","Michigan","8/3/1977","7",24,"New England Patriots / 6th / 199th pick / 2000"
"6",65,"Wesley Britt",26,"te",4,1,314,"6-8","Alabama","11/21/1981","1",1,"San Diego Chargers / 5th / 164th pick / 2005"
"7",98,"Chad Brown",37,"",2,0,245,"6-2","Colorado","7/12/1970","14",0,"Pittsburgh Steelers / 2nd / 44th pick / 1993"
"8",80,"Troy Brown",36,"",1,0,196,"5-10","Marshall","7/2/1971","14",0,"New England Patriots / 8th / 198th pick / 1993"
"9",54,"Tedy Bruschi",34,"LB",16,16,247,"6-1","Arizona","6/9/1973","11",7,"New England Patriots / 3rd / 86th pick / 1996"
"10",16,"Matt Cassel",25,"",6,0,230,"6-5","USC","5/17/1982","2",0,"New England Patriots / 7th / 230th pick / 2005"
"11",59,"Rosevelt Colvin",30,"LB",11,10,250,"6-3","Purdue","9/5/1977","8",6,"Chicago Bears / 4th / 111th pick / 1999"
"12",38,"Kyle Eckel",26,"",12,0,237,"5-11","Navy","12/30/1981","Rook",1,""
"13",44,"Heath Evans",29,"fb",16,1,245,"6-0","Auburn","12/30/1978","6",2,"Seattle Seahawks / 3rd / 82nd pick / 2001"
"14",33,"Kevin Faulk",31,"RB",16,8,202,"5-8","LSU","6/5/1976","8",8,"New England Patriots / 2nd / 46th pick / 1999"
"15",10,"Jabar Gaffney",27,"wr",16,7,205,"6-1","Florida","12/1/1980","5",6,"Houston Texans / 2nd / 33rd pick / 2002"
"16",21,"Randall Gay",25,"lcb",16,3,186,"5-11","LSU","5/5/1982","3",3,""
"17",3,"Stephen Gostkowski",23,"",16,0,200,"6-2","Memphis","1/28/1984","1",3,"New England Patriots / 4th / 118th pick / 2006"
"18",97,"Jarvis Green",28,"DE",16,10,290,"6-3","LSU","1/12/1979","5",6,"New England Patriots / 4th / 126th pick / 2002"
"19",7,"Matt Gutierrez",23,"",5,0,235,"6-4","Idaho St.","6/9/1984","Rook",0,""
"20",6,"Chris Hanson",31,"",16,0,223,"6-2","Marshall","10/25/1976","8",2,""
"21",37,"Rodney Harrison",35,"SS",12,11,220,"6-1","West. Illinois","12/15/1972","13",4,"San Diego Chargers / 5th / 145th pick / 1994"
"22",27,"Ellis Hobbs",24,"RCB",16,16,188,"5-9","Iowa St.","5/16/1983","2",7,"New England Patriots / 3rd / 84th pick / 2005"
"23",71,"Russ Hochstein",30,"rg",16,8,305,"6-4","Nebraska","10/7/1977","5",6,"Tampa Bay Buccaneers / 5th / 151st pick / 2001"
"24",53,"Larry Izzo",33,"",16,0,228,"5-10","Rice","9/26/1974","11",1,""
"25",17,"Chad Jackson",22,"",2,0,205,"6-1","Florida","3/6/1985","1",0,"New England Patriots / 2nd / 36th pick / 2006"
"26",29,"Eddie Jackson",27,"",3,0,190,"6-0","Arkansas","12/19/1980","3",0,""
"27",77,"Nick Kaczur",28,"RT",15,15,319,"6-4","Toledo","7/28/1979","2",10,"New England Patriots / 3rd / 100th pick / 2005"
"28",67,"Dan Koppen*",28,"C",15,15,296,"6-2","Boston Col.","9/12/1979","4",16,"New England Patriots / 5th / 164th pick / 2003"
"29",72,"Matt Light*+",29,"LT",16,16,305,"6-4","Purdue","6/23/1978","6",20,"New England Patriots / 2nd / 48th pick / 2001"
"30",70,"Logan Mankins*",25,"LG",16,16,307,"6-4","Fresno St.","3/10/1982","2",17,"New England Patriots / 1st / 32nd pick / 2005"
"31",39,"Laurence Maroney",22,"rb",13,6,210,"5-11","Minnesota","2/5/1985","1",10,"New England Patriots / 1st / 21st pick / 2006"
