"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",86,"Richard Angulo",25,"",2,0,260,"6-7","West. New Mexico","8/13/1980","2",0,"St. Louis Rams / 7th / 254th pick / 2003"
"2",2,"Darren Bennett",40,"",1,0,235,"6-5","none","1/9/1965","10",0,""
"3",23,"Michael Bennett",27,"rb",16,6,211,"5-9","Wisconsin","8/13/1978","4",4,"Minnesota Vikings / 1st / 27th pick / 2001"
"4",33,"Ralph Brown",27,"",16,0,185,"5-10","Nebraska","9/16/1978","5",1,"New York Giants / 5th / 140th pick / 2000"
"5",81,"Nate Burleson",24,"WR",12,9,192,"6-0","Nevada","8/19/1981","2",3,"Minnesota Vikings / 3rd / 71st pick / 2003"
"6",21,"Corey Chavous",29,"SS",16,16,205,"6-1","Vanderbilt","1/5/1976","7",6,"Arizona Cardinals / 2nd / 33rd pick / 1998"
"7",55,"Sam Cowart",30,"MLB",15,14,245,"6-2","Florida St.","2/26/1975","7",6,"Buffalo Bills / 2nd / 39th pick / 1998"
"8",11,"Daunte Culpepper",28,"qb",7,7,264,"6-4","Central Florida","1/28/1977","6",5,"Minnesota Vikings / 1st / 11th pick / 1999"
"9",50,"Rod Davis",24,"mlb",16,1,239,"6-2","Southern Miss","4/2/1981","1",1,"Minnesota Vikings / 5th / 155th pick / 2004"
"10",83,"Jeff Dugan",24,"",1,0,261,"6-4","Maryland","4/8/1981","1",0,"Minnesota Vikings / 7th / 220th pick / 2004"
"11",39,"Adimchinobe Echemandu",25,"",2,0,225,"5-10","California","11/21/1980","1",0,"Cleveland Browns / 7th / 208th pick / 2004"
"12",1,"Paul Edinger",27,"",16,0,175,"5-8","Michigan St.","1/17/1978","5",2,"Chicago Bears / 6th / 174th pick / 2000"
"13",36,"Dovonte Edwards",23,"",12,0,182,"6-0","North Carolina St.","10/17/1982","Rook",1,""
"14",59,"Heath Farwell",24,"",7,0,235,"6-0","San Diego St.","12/31/1981","Rook",1,""
"15",35,"Ciatrick Fason",23,"",13,0,207,"6-1","Florida","10/29/1982","Rook",0,"Minnesota Vikings / 4th / 112th pick / 2005"
"16",79,"Toniu Fonoti",24,"lg",1,1,349,"6-4","Nebraska","11/26/1981","3",0,"San Diego Chargers / 2nd / 39th pick / 2002"
"17",67,"Melvin Fowler",26,"C",11,9,310,"6-3","Maryland","3/31/1979","3",4,"Cleveland Browns / 3rd / 76th pick / 2002"
"18",28,"Laroni Gallishaw",24,"",6,0,190,"6-0","Louisville,Murray St.","4/4/1981","Rook",0,""
"19",73,"Adam Goldberg",25,"RG",16,12,310,"6-7","Wyoming","8/12/1980","1",5,""
"20",58,"Napoleon Harris",26,"lb",15,3,255,"6-2","Northwestern","2/25/1979","3",2,"Oakland Raiders / 1st / 23rd pick / 2002"
"21",56,"E.J. Henderson",25,"LB",15,14,245,"6-1","Maryland","8/3/1980","2",6,"Minnesota Vikings / 2nd / 40th pick / 2003"
