"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"Johnny Bailey",26,"KR",13,0,190,"5-8","Texas A&M-Kingsville","3/17/1967","3",5,"Chicago Bears / 9th / 228th pick / 1990"
"2",63,"Michael Bankston",23,"LDE",16,12,285,"6-5","Sam Houston St.","3/12/1970","1",9,"Phoenix Cardinals / 4th / 100th pick / 1992"
"3",89,"Pat Beach",34,"",15,0,247,"6-4","Washington St.","12/28/1959","11",0,"Baltimore Colts / 6th / 140th pick / 1982"
"4",7,"Steve Beuerlein",28,"QB",16,14,220,"6-3","Notre Dame","3/7/1965","5",11,"Los Angeles Raiders / 4th / 110th pick / 1987"
"5",25,"Eric Blount",23,"",6,0,192,"5-9","North Carolina","9/22/1970","1",1,"Phoenix Cardinals / 8th / 202nd pick / 1992"
"6",42,"John Booty",28,"SS",12,12,185,"6-0","TCU","10/9/1965","5",5,"New York Jets / 10th / 257th pick / 1988"
"7",54,"David Braxton",28,"",16,0,240,"6-2","Wake Forest","5/25/1965","4",1,"Minnesota Vikings / 2nd / 52nd pick / 1989"
"8",78,"Chad Brown",22,"",5,0,265,"6-7","Mississippi","7/9/1971","Rook",0,"Phoenix Cardinals / 8th / 199th pick / 1993"
"9",16,"Rich Camarillo*",34,"P",16,0,202,"5-11","Washington","11/29/1959","12",3,""
"10",26,"Chuck Cecil",29,"fs",15,7,185,"6-0","Arizona","11/8/1964","5",3,"Green Bay Packers / 4th / 89th pick / 1988"
"11",37,"Larry Centers",25,"FB",16,9,225,"6-0","S.F. Austin","6/1/1968","3",7,"Phoenix Cardinals / 5th / 115th pick / 1990"
"12",17,"Chris Chandler",28,"qb",4,2,224,"6-4","Washington","10/12/1965","5",2,"Indianapolis Colts / 3rd / 76th pick / 1988"
"13",84,"Gary Clark",31,"WR",14,10,173,"5-9","James Madison","5/1/1962","8",8,"Washington Redskins / 2nd / 55th pick / 1984 Supp"
"14",62,"Ben Coleman",22,"",12,0,330,"6-5","Wake Forest","5/18/1971","Rook",1,"Phoenix Cardinals / 2nd / 32nd pick / 1993"
"15",59,"Ed Cunningham",24,"C",15,15,290,"6-3","Washington","8/17/1969","1",8,"Phoenix Cardinals / 3rd / 61st pick / 1992"
"16",64,"Rick Cunningham",26,"RT",16,16,311,"6-7","Oregon St.,Texas A&M","1/4/1967","3",9,"Indianapolis Colts / 4th / 106th pick / 1990"
"17",21,"Dexter Davis",23,"db",6,1,190,"5-10","Clemson","3/20/1970","2",1,"Phoenix Cardinals / 4th / 86th pick / 1991"
"18",5,"Greg Davis",28,"K",16,0,202,"6-0","The Citadel","10/29/1965","6",3,"Tampa Bay Buccaneers / 9th / 246th pick / 1987"
"19",93,"Reuben Davis",28,"LDT",16,15,302,"6-5","North Carolina","5/7/1965","5",9,"Tampa Bay Buccaneers / 9th / 225th pick / 1988"
"20",22,"Dave Duerson",33,"db",16,4,207,"6-1","Notre Dame","11/28/1960","10",2,"Chicago Bears / 3rd / 64th pick / 1983"
"21",65,"Ernest Dye",22,"t",7,1,330,"6-6","South Carolina","7/15/1971","Rook",1,"Phoenix Cardinals / 1st / 18th pick / 1993"
"22",83,"Anthony Edwards",27,"",16,0,195,"5-10","New Mex. Highlands","5/26/1966","4",3,""
"23",80,"Chad Fann",23,"",1,0,252,"6-3","Mississippi,Florida A&M","6/7/1970","Rook",0,""
"24",31,"Odie Harris",27,"",16,0,190,"6-0","Sam Houston St.","4/1/1966","5",1,""
"25",56,"Ken Harvey",28,"rlb",16,6,237,"6-2","California","5/6/1965","5",5,"Phoenix Cardinals / 1st / 12th pick / 1988"
"26",23,"Garrison Hearst",22,"rb",6,5,215,"5-11","Georgia","1/4/1971","Rook",2,"Phoenix Cardinals / 1st / 3rd pick / 1993"
"27",58,"Eric Hill",27,"LLB",13,12,258,"6-2","LSU","11/14/1966","4",7,"Phoenix Cardinals / 1st / 10th pick / 1989"
"28",81,"Randal Hill",24,"WR",16,8,180,"5-10","Miami (FL)","9/21/1969","2",5,"Miami Dolphins / 1st / 23rd pick / 1991"
"29",97,"Steve Hyche",30,"",2,0,241,"6-3","West Alabama","6/12/1963","4",0,""
"30",53,"Garth Jax",30,"",16,0,250,"6-2","Florida St.","9/16/1963","7",1,"Dallas Cowboys / 11th / 296th pick / 1986"
"31",72,"Chuck Johnson",24,"",5,0,310,"6-4","Auburn","3/5/1969","Rook",0,""
"32",55,"Jock Jones",25,"",7,0,235,"6-2","Virginia Tech","3/13/1968","3",1,"Cleveland Browns / 8th / 212th pick / 1990"
"33",75,"Mike Jones",24,"de",16,2,290,"6-4","North Carolina St.","8/25/1969","2",3,"Phoenix Cardinals / 2nd / 32nd pick / 1991"
"34",57,"Kani Kauahi",34,"",1,0,268,"6-2","Arizona St.,Hawaii","9/6/1959","11",0,""
"35",28,"Steve Lofton",25,"",13,0,180,"5-9","Texas A&M","11/26/1968","2",1,""
"36",29,"Lorenzo Lynch",30,"CB",16,15,200,"5-11","Sacramento St.","4/6/1963","6",7,""
"37",40,"Robert Massey",26,"RCB",10,10,200,"5-11","North Carolina Central","2/17/1967","4",4,"New Orleans Saints / 2nd / 46th pick / 1989"
"38",73,"Mark May",34,"LG",11,11,295,"6-6","Pittsburgh","11/2/1959","12",6,"Washington Redskins / 1st / 20th pick / 1981"
"39",50,"David Merritt",22,"",3,0,237,"6-1","North Carolina St.","9/8/1971","Rook",0,"Miami Dolphins / 7th / 191st pick / 1993"
"40",30,"Ronald Moore",23,"RB",16,11,220,"5-10","Pittsburg St.","1/26/1970","Rook",7,"Phoenix Cardinals / 4th / 87th pick / 1993"
"41",50,"Freddie Joe Nunn",31,"LDE",16,10,262,"6-5","Mississippi","4/9/1962","8",6,"St. Louis Cardinals / 1st / 18th pick / 1985"
"42",27,"Chris Oldham",25,"ss",16,6,200,"5-9","Oregon","10/26/1968","3",3,"Detroit Lions / 4th / 105th pick / 1990"
"43",87,"Ricky Proehl",25,"WR",16,16,190,"6-0","Wake Forest","3/7/1968","3",9,"Phoenix Cardinals / 3rd / 58th pick / 1990"
"44",89,"Walter Reeves",28,"TE",16,15,270,"6-4","Auburn","12/16/1965","4",1,"Phoenix Cardinals / 2nd / 40th pick / 1989"
"45",82,"Butch Rolle",29,"te",16,5,242,"6-3","Michigan St.","8/19/1964","7",1,"Buffalo Bills / 7th / 180th pick / 1986"
"46",79,"Keith Rucker",25,"RDT",16,15,332,"6-4","East. Michigan,Ohio Wesleyan","11/20/1968","1",8,""
"47",67,"Luis Sharpe",33,"LT",16,16,275,"6-5","UCLA","6/16/1960","11",9,"St. Louis Cardinals / 1st / 16th pick / 1982"
"48",61,"Lance Smith",30,"RG",16,16,283,"6-3","LSU","1/1/1963","8",9,"St. Louis Cardinals / 3rd / 72nd pick / 1985"
"49",90,"Tyronne Stowe",28,"LLB",15,15,250,"6-2","Rutgers","5/30/1965","6",8,""
"50",98,"Eric Swann",23,"LDT",9,9,307,"6-5","Wake Technical CC","8/16/1970","2",5,"Phoenix Cardinals / 1st / 6th pick / 1991"
"51",52,"Brett Wallerstedt",23,"",7,0,240,"6-1","Arizona St.","11/24/1970","Rook",1,"Phoenix Cardinals / 6th / 143rd pick / 1993"
