"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",8,"Morten Andersen",43,"",16,0,217,"6-2","Michigan St.","8/19/1960","21",3,"New Orleans Saints / 4th / 86th pick / 1982"
"2",45,"Bill Baber",24,"",16,0,255,"6-3","Virginia","1/17/1979","2",0,"Kansas City Chiefs / 5th / 141st pick / 2001"
"3",9,"Jason Baker",25,"",16,0,201,"6-1","Iowa","5/17/1978","2",1,""
"4",59,"Shawn Barber",28,"ROLB",16,16,245,"6-2","Richmond","1/14/1975","5",8,"Washington Redskins / 4th / 113th pick / 1998"
"5",24,"William Bartee",26,"lcb",11,1,200,"6-1","Oklahoma","6/25/1977","3",1,"Kansas City Chiefs / 2nd / 54th pick / 2000"
"6",26,"Julian Battle",22,"",14,0,205,"6-2","Tennessee","7/11/1981","Rook",1,"Kansas City Chiefs / 3rd / 92nd pick / 2003"
"7",56,"Monty Beisel",25,"",12,0,254,"6-3","Kansas St.","8/20/1978","2",1,"Kansas City Chiefs / 4th / 107th pick / 2001"
"8",23,"Derrick Blaylock",24,"",16,0,205,"5-9","S.F. Austin","8/23/1979","1",3,"Kansas City Chiefs / 5th / 150th pick / 2001"
"9",85,"Marc Boerigter",25,"",15,0,220,"6-3","Hastings","5/4/1978","1",2,""
"10",93,"John Browning",30,"LDT",16,16,297,"6-5","West Virginia","9/30/1973","7",7,"Kansas City Chiefs / 3rd / 68th pick / 1996"
"11",52,"Quinton Caver",25,"",12,0,241,"6-4","Arkansas","8/22/1978","2",1,"Philadelphia Eagles / 2nd / 55th pick / 2001"
"12",15,"Todd Collins",32,"",5,0,225,"6-4","Michigan","11/5/1971","8",0,"Buffalo Bills / 2nd / 45th pick / 1995"
"13",92,"Eric Downing",25,"",14,0,315,"6-3","Syracuse","9/16/1978","2",1,"Kansas City Chiefs / 3rd / 75th pick / 2001"
"14",89,"Jason Dunn",30,"te",16,4,276,"6-6","East. Kentucky","11/15/1973","7",0,"Philadelphia Eagles / 2nd / 54th pick / 1996"
"15",43,"Omar Easy",26,"",15,0,245,"6-2","Penn St.","10/29/1977","1",0,"Kansas City Chiefs / 4th / 107th pick / 2002"
"16",38,"Clint Finley",26,"",3,0,210,"6-0","Nebraska","3/27/1977","1",0,""
"17",71,"Eddie Freeman",25,"",5,0,307,"6-5","Ala-Birmingham","1/4/1978","1",0,"Kansas City Chiefs / 2nd / 43rd pick / 2002"
"18",51,"Scott Fujita",24,"LOLB",16,16,247,"6-5","California","4/28/1979","1",8,"Kansas City Chiefs / 5th / 143rd pick / 2002"
"19",83,"Kendall Gammon",35,"",16,0,255,"6-4","Pittsburg St.","10/23/1968","11",0,"Pittsburgh Steelers / 11th / 291st pick / 1992"
"20",88,"Tony Gonzalez*+",27,"TE",16,16,251,"6-5","California","2/27/1976","6",11,"Kansas City Chiefs / 1st / 13th pick / 1997"
"21",10,"Trent Green*",33,"QB",16,16,217,"6-3","Indiana","7/9/1970","6",18,"San Diego Chargers / 8th / 222nd pick / 1993"
"22",82,"Dante Hall*+",25,"wr",16,2,187,"5-8","Texas A&M","9/20/1978","3",10,"Kansas City Chiefs / 5th / 153rd pick / 2000"
"23",40,"Corey Harris",27,"",3,0,187,"5-10","The Citadel,North Alabama","11/28/1976","4",0,""
"24",42,"Shaunard Harts",25,"",16,0,207,"6-0","Boise St.","8/4/1978","2",2,"Kansas City Chiefs / 7th / 212th pick / 2001"
"25",98,"Eric Hicks",27,"DE",16,16,280,"6-6","Maryland","6/17/1976","5",7,""
"26",99,"Vonnie Holliday",28,"DE",16,16,290,"6-5","North Carolina","12/11/1975","5",7,"Green Bay Packers / 1st / 19th pick / 1998"
"27",31,"Priest Holmes*+",30,"RB",16,16,213,"5-9","Texas","10/7/1973","6",21,""
"28",41,"Darrius Johnson",30,"",2,0,185,"5-9","Oklahoma","5/18/1973","7",0,"Denver Broncos / 4th / 122nd pick / 1996"
"29",34,"Larry Johnson",24,"",6,0,228,"6-1","Penn St.","11/19/1979","Rook",1,"Kansas City Chiefs / 1st / 27th pick / 2003"
"30",53,"Fred Jones",26,"",11,0,247,"6-2","Colorado","10/18/1977","3",1,""
"31",87,"Eddie Kennison",30,"WR",16,16,201,"6-1","LSU","1/20/1973","7",11,"St. Louis Rams / 1st / 18th pick / 1996"
"32",57,"Mike Maslowski",29,"MLB",10,10,243,"6-1","Wisc-LaCrosse","7/11/1974","4",4,""
"33",22,"Dexter McCleon",30,"RCB",16,16,195,"5-10","Clemson","10/9/1973","6",7,"St. Louis Rams / 2nd / 40th pick / 1997"
"34",50,"Kawika Mitchell",24,"mlb",12,6,253,"6-1","Georgia,South Florida","10/10/1979","Rook",3,"Kansas City Chiefs / 2nd / 47th pick / 2003"
"35",80,"Johnnie Morton",32,"WR",16,16,190,"6-0","USC","10/7/1971","9",10,"Detroit Lions / 1st / 21st pick / 1994"
"36",97,"Allen Reese",23,"",2,0,294,"5-10","Kansas St.","10/10/1980","Rook",0,""
"37",49,"Tony Richardson*",32,"FB",16,10,238,"6-1","Auburn","12/17/1971","8",1,""
"38",77,"Willie Roaf*",33,"LT",16,16,320,"6-5","Louisiana Tech","4/18/1970","10",13,"New Orleans Saints / 1st / 8th pick / 1993"
"39",61,"Montique Sharpe",23,"",5,0,296,"6-2","Wake Forest","3/10/1980","Rook",0,"Kansas City Chiefs / 7th / 230th pick / 2003"
"40",68,"Will Shields*+",32,"RG",16,16,315,"6-3","Nebraska","9/15/1971","10",16,"Kansas City Chiefs / 3rd / 74th pick / 1993"
"41",90,"Ryan Sims",23,"NT",16,16,315,"6-4","North Carolina","5/4/1980","1",7,"Kansas City Chiefs / 1st / 6th pick / 2002"
"42",70,"Marcus Spears",32,"",15,0,320,"6-4","NW State (LA)","9/28/1971","7",1,"Chicago Bears / 2nd / 39th pick / 1994"
"43",55,"Gary Stills*",29,"",16,0,250,"6-2","West Virginia","7/11/1974","4",5,"Kansas City Chiefs / 3rd / 75th pick / 1999"
"44",76,"John Tait",28,"RT",16,16,315,"6-6","BYU","1/26/1975","4",8,"Kansas City Chiefs / 1st / 14th pick / 1999"
"45",91,"R-Kal Truluck",29,"",14,0,255,"6-4","Cortland St.","9/30/1974","1",1,""
"46",84,"LaShaun Ward",23,"",1,0,198,"5-11","California","9/22/1980","Rook",0,""
"47",44,"Eric Warfield",27,"LCB",15,15,200,"6-0","Nebraska","3/3/1976","5",6,"Kansas City Chiefs / 7th / 216th pick / 1998"
"48",54,"Brian Waters",26,"LG",16,16,318,"6-3","North Texas","2/18/1977","3",8,""
"49",25,"Greg Wesley",25,"SS",16,16,208,"6-2","Ark-Pine Bluff","3/19/1978","3",7,"Kansas City Chiefs / 3rd / 85th pick / 2000"
"50",30,"Lyle West",27,"",13,0,210,"6-0","San Jose St.","12/20/1976","4",1,"New York Giants / 6th / 189th pick / 1999"
"51",62,"Casey Wiegmann",30,"C",16,16,285,"6-2","Iowa","7/20/1973","6",8,""
"52",66,"Jimmy Wilkerson",22,"",12,0,280,"6-2","Oklahoma","1/4/1981","Rook",1,"Kansas City Chiefs / 6th / 189th pick / 2003"
"53",60,"Donald Willis",30,"",16,0,325,"6-3","Washington,North Carolina A&T","7/15/1973","7",1,""
"54",21,"Jerome Woods*",30,"FS",16,16,205,"6-3","Memphis","3/17/1973","7",9,"Kansas City Chiefs / 1st / 28th pick / 1996"
"55",NA,"Team Total",27.6,"",16,NA,247.1,"6-2.0","","","4.3",NA,""
