"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",52,"Dick Ambrose",25,"MLB",16,16,235,"6-0","Virginia","1/17/1953","3",5,"Cleveland Browns / 12th / 290th pick / 1975"
"2",60,"Bob Babich",31,"",16,0,231,"6-2","Miami (OH)","5/5/1947","8",3,"San Diego Chargers / 1st / 18th pick / 1969"
"3",69,"Leo Biedermann",23,"",16,0,254,"6-7","California","10/19/1955","Rook",4,"Cleveland Browns / 12th / 317th pick / 1978"
"4",28,"Ron Bolton",28,"LCB",10,8,180,"6-2","Norfolk St.","4/16/1950","6",3,"New England Patriots / 5th / 124th pick / 1972"
"5",62,"George Buehler",31,"g",11,2,260,"6-2","Stanford","8/10/1947","9",2,"Oakland Raiders / 2nd / 50th pick / 1969"
"6",12,"Don Cockroft",33,"K",16,0,195,"6-2","Adams St.","2/6/1945","10",4,"Cleveland Browns / 3rd / 55th pick / 1967"
"7",23,"Larry Collins",23,"KR",15,1,189,"5-11","Texas A&M-Kingsville","8/8/1955","Rook",1,"Cleveland Browns / 3rd / 67th pick / 1978"
"8",27,"Thom Darden*",28,"FS",16,16,195,"6-2","Michigan","8/28/1950","6",10,"Cleveland Browns / 1st / 18th pick / 1972"
"9",63,"Barry Darrow",28,"RT",16,14,260,"6-7","West. Montana,Montana","6/27/1950","4",7,"San Diego Chargers / 17th / 422nd pick / 1973"
"10",21,"Oliver Davis",24,"RCB",13,13,203,"6-1","Tennessee St.","8/29/1954","1",5,"Cleveland Browns / 4th / 102nd pick / 1977"
"11",54,"Tom DeLeone",28,"C",15,15,248,"6-2","Ohio St.","8/13/1950","6",7,"Cincinnati Bengals / 5th / 106th pick / 1972"
"12",73,"Doug Dieken",29,"LT",16,16,254,"6-5","Illinois","2/12/1949","7",7,"Cleveland Browns / 6th / 142nd pick / 1971"
"13",66,"Earl Edwards",32,"LDT",16,16,260,"6-7","Wichita St.","3/17/1946","9",5,"San Francisco 49ers / 5th / 120th pick / 1969"
"14",8,"Johnny Evans",22,"P",16,0,197,"6-1","North Carolina St.","2/18/1956","Rook",3,"Cleveland Browns / 2nd / 39th pick / 1978"
"15",61,"Greg Fairchild",24,"",2,0,258,"6-4","Tulsa","3/10/1954","2",3,"Cincinnati Bengals / 4th / 116th pick / 1976"
"16",83,"Ricky Feacher",24,"wr",16,1,174,"5-10","Miss. Valley St.","2/11/1954","2",1,"New England Patriots / 10th / 270th pick / 1976"
"17",55,"Dave Graf",25,"",7,0,215,"6-2","Penn St.","8/5/1953","3",2,"Cleveland Browns / 17th / 421st pick / 1975"
"18",59,"Charlie Hall",30,"LLB",16,16,220,"6-3","Houston","12/2/1948","7",5,"Cleveland Browns / 3rd / 68th pick / 1971"
"19",35,"Calvin Hill",31,"rb",12,1,227,"6-4","Yale","1/2/1947","9",6,"Dallas Cowboys / 1st / 24th pick / 1969"
"20",86,"Gerald Irons",31,"RLB",14,14,230,"6-2","Md-Eastern Shore","5/2/1947","8",5,"Oakland Raiders / 3rd / 76th pick / 1970"
"21",68,"Robert Jackson",25,"RG",16,16,255,"6-2","Duke","4/1/1953","3",7,""
"22",56,"Robert Jackson",24,"",14,0,230,"6-1","Texas A&M","8/7/1954","Rook",2,"Cleveland Browns / 1st / 17th pick / 1977"
"23",64,"Joe Jones",30,"rde",14,6,250,"6-6","Tennessee St.","1/7/1948","8",2,"Cleveland Browns / 2nd / 36th pick / 1970"
"24",47,"Ricky Jones",23,"",15,0,211,"6-1","Tuskegee","3/9/1955","1",3,""
"25",85,"Dave Logan",24,"WR",16,16,219,"6-4","Colorado","2/2/1954","2",6,"Cleveland Browns / 3rd / 65th pick / 1976"
"26",40,"Tom London",24,"",15,0,197,"6-1","North Carolina St.","6/15/1954","Rook",2,""
"27",57,"Clay Matthews",22,"lb",15,2,245,"6-2","USC","3/15/1956","Rook",1,"Cleveland Browns / 1st / 12th pick / 1978"
"28",30,"Cleo Miller",26,"RB",15,9,207,"5-11","Ark-Pine Bluff","9/5/1952","4",4,""
"29",15,"Mark Miller",22,"",8,0,176,"6-2","Bowling Green","8/13/1956","Rook",1,"Cleveland Browns / 3rd / 68th pick / 1978"
"30",70,"Mack Mitchell",26,"RDE",14,14,246,"6-8","Houston","8/16/1952","3",5,"Cleveland Browns / 1st / 5th pick / 1975"
"31",82,"Ozzie Newsome",22,"TE",16,16,232,"6-2","Alabama","3/16/1956","Rook",7,"Cleveland Browns / 1st / 23rd pick / 1978"
"32",84,"Gary Parris",28,"",16,0,226,"6-2","Florida St.","6/13/1950","5",0,"San Diego Chargers / 15th / 372nd pick / 1973"
"33",20,"Tony Peters",25,"SS",16,15,187,"6-1","Oklahoma","4/28/1953","3",5,"Cleveland Browns / 4th / 82nd pick / 1975"
"34",34,"Greg Pruitt",27,"RB",12,12,190,"5-10","Oklahoma","8/18/1951","5",10,"Cleveland Browns / 2nd / 30th pick / 1973"
"35",43,"Mike Pruitt",24,"FB",16,9,222,"6-0","Purdue","4/3/1954","2",5,"Cleveland Browns / 1st / 7th pick / 1976"
"36",24,"Randy Rich",25,"",9,0,178,"5-10","New Mexico","12/28/1953","1",2,""
"37",81,"Oscar Roan",27,"",14,0,215,"6-6","UCLA,SMU","10/17/1951","3",0,"Cleveland Browns / 3rd / 57th pick / 1975"
"38",33,"Reggie Rucker",31,"WR",15,15,195,"6-2","Boston Univ.","9/21/1947","8",10,""
"39",22,"Clarence Scott",29,"LCB",16,12,190,"6-0","Kansas St.","4/9/1949","7",4,"Cleveland Browns / 1st / 14th pick / 1971"
"40",65,"Henry Sheppard",26,"LG",14,14,255,"6-6","SMU","11/12/1952","2",7,"Cleveland Browns / 5th / 130th pick / 1976"
"41",72,"Jerry Sherk",30,"RDT",16,16,258,"6-4","Oklahoma St.","7/7/1948","8",5,"Cleveland Browns / 2nd / 47th pick / 1970"
