"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",60,"John Anderson",22,"RLB",13,12,226,"6-3","Michigan","2/14/1956","Rook",6,"Green Bay Packers / 1st / 26th pick / 1978"
"2",70,"Bob Barber",27,"",16,0,240,"6-3","Grambling St.","12/26/1951","2",4,"Pittsburgh Steelers / 2nd / 51st pick / 1975"
"3",75,"Carl Barzilauskas",27,"RDT",16,16,271,"6-6","Indiana","3/19/1951","4",7,"New York Jets / 1st / 6th pick / 1974"
"4",11,"David Beverly",28,"P",16,0,180,"6-2","Auburn","8/19/1950","4",1,""
"5",85,"Elmo Boyd",24,"",2,0,188,"6-0","East. Kentucky","6/15/1954","Rook",0,"San Francisco 49ers / 3rd / 65th pick / 1977"
"6",28,"Willie Buchanon*+",28,"LCB",16,16,190,"6-0","San Diego St.","11/4/1950","6",14,"Green Bay Packers / 1st / 7th pick / 1972"
"7",77,"Mike Butler",24,"LDE",16,16,265,"6-5","Kansas","4/4/1954","1",6,"Green Bay Packers / 1st / 9th pick / 1977"
"8",50,"Jim Carter",30,"",14,1,235,"6-3","Minnesota","10/18/1948","8",2,"Green Bay Packers / 3rd / 68th pick / 1970"
"9",53,"Frank Chesley",23,"",1,0,219,"6-3","Wyoming","7/14/1955","Rook",2,"New Orleans Saints / 6th / 157th pick / 1978"
"10",82,"Paul Coffman",22,"",16,0,222,"6-3","Kansas St.","3/29/1956","Rook",0,""
"11",31,"Jim Culbreath",26,"",12,0,209,"6-0","Oklahoma","10/21/1952","1",1,"Green Bay Packers / 10th / 260th pick / 1977"
"12",19,"Bobby Douglass",31,"",12,0,225,"6-4","Kansas","6/22/1947","9",0,"Chicago Bears / 2nd / 41st pick / 1969"
"13",65,"Mike Douglass",23,"lb",16,3,220,"6-0","Arizona St.,San Diego St.","3/15/1955","Rook",3,"Green Bay Packers / 5th / 116th pick / 1978"
"14",57,"Derrel Gofourth",23,"LG",16,16,260,"6-3","Oklahoma St.","3/20/1955","1",5,"Green Bay Packers / 7th / 172nd pick / 1977"
"15",24,"Johnnie Gray",25,"FS",16,16,185,"5-11","Cal State-Fullerton","12/18/1953","3",6,""
"16",51,"Jim Gueno",24,"lb",15,1,220,"6-2","Tulane","1/15/1954","2",1,"Green Bay Packers / 9th / 245th pick / 1976"
"17",69,"Leotis Harris",23,"",13,0,267,"6-1","Arkansas","6/28/1955","Rook",2,"Green Bay Packers / 6th / 144th pick / 1978"
"18",38,"Estus Hood",23,"",16,0,183,"5-11","Illinois St.","11/14/1955","Rook",3,"Green Bay Packers / 3rd / 62nd pick / 1978"
"19",55,"Mike Hunt",22,"MLB",16,15,240,"6-2","Minnesota","10/6/1956","Rook",7,"Green Bay Packers / 2nd / 34th pick / 1978"
"20",71,"Melvin Jackson",24,"RG",16,16,267,"6-1","USC","5/5/1954","2",5,"Green Bay Packers / 12th / 328th pick / 1976"
"21",58,"Danny Johnson",23,"",3,0,215,"6-1","Tennessee St.","5/7/1955","Rook",3,"Kansas City Chiefs / 4th / 85th pick / 1978"
"22",78,"Ezra Johnson*",23,"RDE",16,16,250,"6-4","Morris Brown","10/2/1955","1",9,"Green Bay Packers / 1st / 28th pick / 1977"
"23",63,"Terry Jones",22,"",16,0,259,"6-2","Alabama","11/8/1956","Rook",3,"Green Bay Packers / 11th / 284th pick / 1978"
"24",68,"Greg Koch",23,"RT",16,16,270,"6-4","Arkansas","6/14/1955","1",5,"Green Bay Packers / 2nd / 39th pick / 1977"
"25",42,"Walter Landers",25,"",4,0,214,"6-0","Clark (GA)","7/4/1953","Rook",0,""
"26",80,"James Lofton*",22,"WR",16,16,192,"6-3","Stanford","7/5/1956","Rook",8,"Green Bay Packers / 1st / 6th pick / 1978"
"27",46,"Steve Luke",25,"SS",16,16,205,"6-2","Ohio St.","9/4/1953","3",6,"Green Bay Packers / 4th / 88th pick / 1975"
"28",13,"Chester Marcol",29,"K",16,0,190,"6-0","Hillsdale","10/24/1949","6",3,"Green Bay Packers / 2nd / 34th pick / 1972"
"29",54,"Larry McCarren",27,"C",16,16,246,"6-3","Illinois","11/9/1951","5",5,"Green Bay Packers / 12th / 308th pick / 1973"
"30",29,"Mike McCoy",25,"RCB",16,16,183,"5-11","Colorado","8/16/1953","2",6,"Green Bay Packers / 3rd / 72nd pick / 1976"
"31",81,"Rich McGeorge",30,"TE",16,16,235,"6-4","Elon","9/14/1948","8",2,"Green Bay Packers / 1st / 16th pick / 1970"
"32",34,"Terdell Middleton*",23,"RB",16,16,198,"6-0","Memphis","4/8/1955","1",11,"St. Louis Cardinals / 3rd / 80th pick / 1977"
"33",56,"Rick Nuzum",26,"",16,0,238,"6-4","Kentucky","6/30/1952","1",3,"Los Angeles Rams / 5th / 126th pick / 1975"
"34",84,"Steve Odom",26,"KR",12,0,173,"5-8","Utah","9/5/1952","4",2,"Green Bay Packers / 5th / 116th pick / 1974"
"35",74,"Dave Roller",29,"LDT",16,16,270,"6-2","Kentucky","10/28/1949","7",7,"New York Giants / 13th / 330th pick / 1971"
"36",66,"Paul Rudzinski",22,"",16,0,220,"6-1","Michigan St.","7/28/1956","Rook",3,""
"37",36,"Howard Sampson",22,"",15,0,185,"5-10","Arkansas","7/7/1956","Rook",3,""
"38",48,"Nate Simpson",24,"",16,0,189,"5-11","Tennessee St.","11/30/1954","1",0,"Green Bay Packers / 5th / 122nd pick / 1977"
"39",73,"Gerald Skinner",24,"",15,0,260,"6-4","Arkansas","9/12/1954","Rook",2,"New England Patriots / 4th / 109th pick / 1977"
"40",33,"Barty Smith",26,"FB",16,16,240,"6-3","Richmond","4/23/1952","4",6,"Green Bay Packers / 1st / 12th pick / 1974"
"41",16,"Dennis Sproul",22,"",6,0,210,"6-2","Arizona St.","7/17/1956","Rook",0,"Green Bay Packers / 8th / 200th pick / 1978"
"42",76,"Tim Stokes",28,"LT",16,16,252,"6-5","Oregon","3/16/1950","4",5,"Los Angeles Rams / 3rd / 60th pick / 1973"
"43",89,"Willie Taylor",23,"",1,0,179,"6-1","Pittsburgh","12/9/1955","Rook",0,"Tampa Bay Buccaneers / 9th / 223rd pick / 1978"
"44",43,"Aundra Thompson",25,"WR",16,16,186,"6-1","Texas A&M-Commerce","1/2/1953","1",5,"Green Bay Packers / 5th / 132nd pick / 1976"
"45",26,"Eric Torkelson",26,"",14,0,194,"6-2","Connecticut","3/3/1952","4",0,"Green Bay Packers / 11th / 272nd pick / 1974"
"46",20,"Walter Tullis",25,"",16,0,170,"6-0","Delaware St.","4/12/1953","Rook",0,"Washington Redskins / 12th / 342nd pick / 1976"
"47",21,"Steve Wagner",24,"",16,0,208,"6-2","Wisconsin","4/18/1954","2",3,"Minnesota Vikings / 5th / 133rd pick / 1976"
"48",52,"Gary Weaver",29,"LLB",16,16,224,"6-1","Fresno St.","3/13/1949","5",7,"Oakland Raiders / 7th / 179th pick / 1973"
"49",17,"David Whitehurst",23,"QB",16,16,204,"6-2","Furman","4/27/1955","1",8,"Green Bay Packers / 8th / 206th pick / 1977"
"50",NA,"Team Total",24.9,"",16,NA,219.8,"6-1.7","","","2.1",NA,""
