"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Branden Albert",27,"LT",16,16,315,"6-7","Virginia","11/4/1984","3",5,"Kansas City Chiefs / 1st / 15th pick / 2008"
"2",21,"Javier Arenas",24,"db",15,1,195,"5-9","Alabama","10/28/1987","1",2,"Kansas City Chiefs / 2nd / 50th pick / 2010"
"3",73,"Jon Asamoah",23,"RG",16,16,304,"6-4","Illinois","7/21/1988","1",5,"Kansas City Chiefs / 3rd / 68th pick / 2010"
"4",71,"Allen Bailey",22,"",16,0,278,"6-3","Miami (FL)","3/25/1989","Rook",0,"Kansas City Chiefs / 3rd / 86th pick / 2011"
"5",89,"Jonathan Baldwin",22,"wr",11,3,225,"6-4","Pittsburgh","8/10/1989","Rook",2,"Kansas City Chiefs / 1st / 26th pick / 2011"
"6",26,"Jackie Battle",28,"rb",15,4,238,"6-2","Houston","10/1/1983","4",3,""
"7",87,"Anthony Becht",34,"te",9,5,272,"6-5","West Virginia","8/8/1977","11",0,"New York Jets / 1st / 27th pick / 2000"
"8",59,"Jovan Belcher",24,"LILB",16,16,228,"6-2","Maine","7/24/1987","2",7,""
"9",29,"Eric Berry",23,"ss",1,1,211,"6-0","Tennessee","12/29/1988","1",0,"Kansas City Chiefs / 1st / 5th pick / 2010"
"10",82,"Dwayne Bowe",27,"WR",16,14,221,"6-2","LSU","9/21/1984","4",7,"Kansas City Chiefs / 1st / 23rd pick / 2007"
"11",15,"Steve Breaston",28,"WR",16,13,175,"6-1","Michigan","8/20/1983","4",5,"Arizona Cardinals / 5th / 142nd pick / 2007"
"12",30,"Jalil Brown",24,"",14,0,202,"6-0","Colorado","10/14/1987","Rook",1,"Kansas City Chiefs / 4th / 118th pick / 2011"
"13",39,"Brandon Carr",25,"RCB",16,16,207,"6-0","Grand Valley St.","5/19/1986","3",6,"Kansas City Chiefs / 5th / 140th pick / 2008"
"14",7,"Matt Cassel",29,"QB",9,9,230,"6-5","USC","5/17/1982","6",3,"New England Patriots / 7th / 230th pick / 2005"
"15",25,"Jamaal Charles",25,"rb",2,1,199,"5-11","Texas","12/27/1986","3",0,"Kansas City Chiefs / 3rd / 73rd pick / 2008"
"16",84,"Keary Colbert",29,"",7,0,200,"6-1","USC","5/21/1982","7",1,"Carolina Panthers / 2nd / 62nd pick / 2004"
"17",2,"Dustin Colquitt",29,"",16,0,211,"6-2","Tennessee","5/6/1982","6",3,"Kansas City Chiefs / 3rd / 99th pick / 2005"
"18",10,"Terrance Copper",29,"wr",16,2,204,"6-0","East Carolina","3/12/1982","7",1,""
"19",34,"Travis Daniels",29,"",16,0,194,"6-1","LSU","9/8/1982","6",1,"Miami Dolphins / 4th / 104th pick / 2005"
"20",72,"Glenn Dorsey",26,"DE",15,15,316,"6-2","LSU","8/1/1985","3",7,"Kansas City Chiefs / 1st / 5th pick / 2008"
"21",32,"Shaun Draughn",24,"",1,0,205,"6-0","North Carolina","12/7/1987","Rook",0,""
"22",24,"Brandon Flowers",25,"LCB",16,16,190,"5-10","Virginia Tech","2/18/1986","3",6,"Kansas City Chiefs / 2nd / 35th pick / 2008"
"23",43,"Thomas Gafford",28,"",16,0,252,"6-2","Houston","1/29/1983","3",1,""
"24",71,"Jared Gaither",25,"",10,0,350,"6-9","Maryland","3/18/1986","4",1,"Baltimore Ravens / 5th / 2007 Supp"
"25",92,"Wallace Gilberry",27,"de",16,1,267,"6-3","Alabama","12/5/1984","3",2,""
"26",64,"Amon Gordon",30,"nt",16,2,305,"6-2","Stanford","10/13/1981","7",2,"Cleveland Browns / 5th / 161st pick / 2004"
"27",93,"Cory Greenwood",26,"",16,0,235,"6-2","Concordia (QB)","6/5/1985","1",1,""
"28",77,"Kelly Gregg",35,"NT",16,14,310,"6-0","Oklahoma","11/1/1976","12",6,"Cincinnati Bengals / 6th / 173rd pick / 1999"
"29",91,"Tamba Hali*",28,"ROLB",16,16,265,"6-2","Penn St.","11/3/1983","5",12,"Kansas City Chiefs / 1st / 20th pick / 2006"
"30",11,"Jeremy Horne",25,"",9,0,193,"6-2","Massachusetts","10/25/1986","1",0,""
"31",50,"Justin Houston",22,"LOLB",16,10,260,"6-3","Georgia","1/12/1989","Rook",6,"Kansas City Chiefs / 3rd / 70th pick / 2011"
