"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",95,"Sam Adams",33,"LDT",16,16,350,"6-3","Texas A&M","6/13/1973","12",6,"Seattle Seahawks / 1st / 8th pick / 1994"
"2",71,"Willie Anderson*+",31,"T",16,16,340,"6-5","Auburn","7/11/1975","10",15,"Cincinnati Bengals / 1st / 10th pick / 1996"
"3",79,"Stacy Andrews",25,"rg",16,3,342,"6-7","Mississippi","6/2/1981","2",3,"Cincinnati Bengals / 4th / 123rd pick / 2004"
"4",74,"Rich Braham",36,"c",2,2,305,"6-4","West Virginia","11/6/1970","12",1,"Arizona Cardinals / 3rd / 76th pick / 1994"
"5",50,"Ahmad Brooks",22,"mlb",11,5,255,"6-4","Virginia","3/14/1984","Rook",3,"Cincinnati Bengals / 3rd / 2006 Supp"
"6",27,"Greg Brooks",26,"",5,0,177,"5-11","Southern Miss","12/16/1980","1",0,"Cincinnati Bengals / 6th / 183rd pick / 2004"
"7",36,"John Busing",23,"",7,0,221,"6-2","Miami (OH)","9/1/1983","Rook",0,""
"8",83,"Antonio Chatman",27,"",3,0,177,"5-9","Cincinnati","2/12/1979","3",0,""
"9",68,"Jonathan Fanene",24,"",4,0,290,"6-3","Utah","3/19/1982","1",0,"Cincinnati Bengals / 7th / 233rd pick / 2005"
"10",57,"Andre Frazier",24,"",11,0,234,"6-5","Cincinnati","6/29/1982","1",1,""
"11",91,"Robert Geathers",23,"",16,0,270,"6-3","Georgia","8/11/1983","2",3,"Cincinnati Bengals / 4th / 117th pick / 2004"
"12",53,"Eric Ghiaciuc",25,"C",15,13,302,"6-4","Central Michigan","5/28/1981","1",6,"Cincinnati Bengals / 4th / 119th pick / 2005"
"13",17,"Shayne Graham",29,"",16,0,197,"6-0","Virginia Tech","12/9/1977","5",3,""
"14",15,"Chris Henry",23,"wr",13,4,197,"6-4","West Virginia","5/17/1983","1",6,"Cincinnati Bengals / 3rd / 83rd pick / 2005"
"15",16,"Glenn Holt",22,"",11,0,195,"6-1","Kentucky","7/31/1984","Rook",0,""
"16",84,"T.J. Houshmandzadeh",29,"WR",14,13,197,"6-1","Oregon St.","9/26/1977","5",11,"Cincinnati Bengals / 7th / 204th pick / 2001"
"17",28,"Dexter Jackson",29,"SS",12,11,205,"6-0","Florida St.","7/28/1977","7",4,"Tampa Bay Buccaneers / 4th / 113th pick / 1999"
"18",20,"Tory James",33,"RCB",16,16,186,"6-2","LSU","5/18/1973","10",6,"Denver Broncos / 2nd / 44th pick / 1996"
"19",93,"Rashad Jeanty",23,"LB",12,9,235,"6-2","Central Florida","4/17/1983","Rook",4,""
"20",85,"Chad Johnson*+",28,"WR",16,16,192,"6-1","Langston,Oregon St.","1/9/1978","5",14,"Cincinnati Bengals / 2nd / 36th pick / 2001"
"21",31,"Jeremi Johnson",26,"FB",16,11,265,"5-11","Indiana,West. Kentucky","9/4/1980","3",1,"Cincinnati Bengals / 4th / 118th pick / 2003"
"22",59,"Landon Johnson",25,"LB",16,16,227,"6-2","Purdue","3/12/1981","2",7,"Cincinnati Bengals / 3rd / 96th pick / 2004"
"23",32,"Rudi Johnson",27,"RB",16,15,220,"5-10","Auburn","10/1/1979","5",11,"Cincinnati Bengals / 4th / 100th pick / 2001"
"24",44,"Herana-Daze Jones",24,"",16,0,205,"5-11","Indiana","4/15/1982","Rook",1,""
"25",76,"Levi Jones",27,"t",6,5,310,"6-5","Arizona St.","8/24/1979","4",3,"Cincinnati Bengals / 1st / 10th pick / 2002"
"26",22,"Johnathan Joseph",22,"LCB",16,9,185,"5-11","South Carolina","4/16/1984","Rook",4,"Cincinnati Bengals / 1st / 24th pick / 2006"
"27",34,"Kevin Kaesviharn",30,"ss",14,7,194,"6-1","Augustana (SD)","8/29/1976","5",4,""
