"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",29,"Nate Allen",24,"FS",15,12,205,"6-1","South Florida","11/30/1987","1",5,"Philadelphia Eagles / 2nd / 37th pick / 2010"
"2",30,"Colt Anderson",26,"",12,0,194,"5-10","Montana","10/25/1985","1",1,""
"3",24,"Nnamdi Asomugha",30,"RCB",16,15,215,"6-3","California","7/6/1981","8",6,"Oakland Raiders / 1st / 31st pick / 2003"
"4",81,"Jason Avant",28,"wr",16,7,210,"6-0","Michigan","4/20/1983","5",6,"Philadelphia Eagles / 4th / 109th pick / 2006"
"5",93,"Jason Babin*",31,"DE",16,16,265,"6-4","West. Michigan","5/24/1980","7",13,"Houston Texans / 1st / 27th pick / 2004"
"6",21,"Ronnie Brown",30,"rb",16,2,233,"6-0","Auburn","12/12/1981","6",1,"Miami Dolphins / 1st / 2nd pick / 2005"
"7",87,"Brent Celek",26,"TE",16,16,261,"6-4","Cincinnati","1/25/1985","4",7,"Philadelphia Eagles / 5th / 162nd pick / 2007"
"8",51,"Jamar Chaney",25,"MLB",16,16,242,"6-1","Mississippi St.","10/11/1986","1",8,"Philadelphia Eagles / 7th / 220th pick / 2010"
"9",57,"Keenan Clayton",24,"",14,0,220,"6-2","Oklahoma","6/19/1987","1",1,"Philadelphia Eagles / 4th / 121st pick / 2010"
"10",58,"Trent Cole",29,"DE",14,14,270,"6-3","Cincinnati","10/5/1982","6",7,"Philadelphia Eagles / 5th / 146th pick / 2005"
"11",42,"Kurt Coleman",23,"SS",15,13,195,"5-11","Ohio St.","7/1/1988","1",6,"Philadelphia Eagles / 7th / 244th pick / 2010"
"12",14,"Riley Cooper",24,"wr",16,3,214,"6-3","Florida","9/9/1987","1",3,"Philadelphia Eagles / 5th / 159th pick / 2010"
"13",68,"Kyle DeVan",26,"rg",5,4,294,"6-2","Oregon St.","2/10/1985","2",2,""
"14",90,"Antonio Dixon",26,"",4,0,325,"6-2","Miami (FL)","7/17/1985","2",0,""
"15",46,"Jon Dorenbos",31,"",16,0,250,"6-0","Texas-El Paso","7/21/1980","8",1,""
"16",65,"King Dunlap",26,"lg",12,2,310,"6-8","Auburn","9/14/1985","3",2,"Philadelphia Eagles / 7th / 230th pick / 2008"
"17",53,"Moise Fokou",26,"lb",11,7,228,"6-1","Maryland","8/28/1985","2",6,"Philadelphia Eagles / 7th / 230th pick / 2009"
"18",54,"Brandon Graham",23,"",3,0,263,"6-1","Michigan","4/3/1988","1",0,"Philadelphia Eagles / 1st / 13th pick / 2010"
"19",16,"Chad Hall",25,"",7,0,180,"5-8","Air Force","5/23/1986","1",0,""
"20",21,"Joselio Hanson",30,"cb",16,1,175,"5-9","Texas Tech","8/13/1981","7",2,""
"21",82,"Clay Harbor",24,"te",16,3,252,"6-3","SW Missouri St.","7/2/1987","1",1,"Philadelphia Eagles / 4th / 125th pick / 2010"
"22",6,"Alex Henery",24,"",16,0,178,"6-1","Nebraska","8/18/1987","Rook",4,"Philadelphia Eagles / 4th / 120th pick / 2011"
"23",6,"Chas Henry",22,"",16,0,220,"6-3","Florida","1/6/1989","Rook",1,""
"24",79,"Todd Herremans",29,"RT",16,16,321,"6-6","Saginaw Valley St.","10/13/1982","6",8,"Philadelphia Eagles / 4th / 126th pick / 2005"
"25",24,"Brandon Hughes",25,"rcb",13,1,178,"5-11","Oregon St.","5/23/1986","2",1,"San Diego Chargers / 5th / 148th pick / 2009"
"26",76,"Phillip Hunt",25,"",9,0,248,"6-0","Houston","1/10/1986","Rook",1,""
"27",10,"DeSean Jackson",25,"WR",15,15,178,"5-10","California","12/1/1986","3",8,"Philadelphia Eagles / 2nd / 49th pick / 2008"
"28",67,"Jamaal Jackson",31,"",16,0,330,"6-4","Delaware St.","5/8/1980","6",1,""
"29",26,"Jaiquawn Jarrett",22,"fs",12,2,196,"6-0","Temple","9/21/1989","Rook",1,"Philadelphia Eagles / 2nd / 54th pick / 2011"
"30",97,"Cullen Jenkins",30,"LDT",16,16,292,"6-3","Central Michigan","1/20/1981","7",8,""
"31",56,"Akeem Jordan",26,"lb",15,7,226,"6-1","James Madison","8/17/1985","4",4,""
"32",74,"Winston Justice",27,"rt",6,1,300,"6-5","USC","9/14/1984","4",1,"Philadelphia Eagles / 2nd / 39th pick / 2006"
"33",3,"Mike Kafka",24,"",4,0,216,"6-3","Northwestern","7/25/1987","Rook",0,"Philadelphia Eagles / 4th / 122nd pick / 2010"
"34",62,"Jason Kelce",24,"C",16,16,282,"6-3","Cincinnati","11/5/1987","Rook",8,"Philadelphia Eagles / 6th / 191st pick / 2011"
"35",73,"Derek Landri",28,"",12,0,281,"6-3","Notre Dame","9/21/1983","4",2,"Jacksonville Jaguars / 5th / 166th pick / 2007"
"36",91,"Trevor Laws",26,"rdt",14,1,297,"6-1","Notre Dame","6/14/1985","3",2,"Philadelphia Eagles / 2nd / 47th pick / 2008"
"37",27,"Dion Lewis",21,"",15,0,195,"5-8","Pittsburgh","9/27/1990","Rook",1,"Philadelphia Eagles / 5th / 149th pick / 2011"
"38",18,"Jeremy Maclin",23,"WR",13,13,200,"6-0","Missouri","5/11/1988","2",7,"Philadelphia Eagles / 1st / 19th pick / 2009"
"39",31,"Curtis Marsh",23,"",7,0,195,"6-0","Utah St.","3/1/1988","Rook",0,"Philadelphia Eagles / 3rd / 90th pick / 2011"
"40",69,"Evan Mathis",30,"LG",15,15,304,"6-5","Alabama","11/1/1981","6",7,"Carolina Panthers / 3rd / 79th pick / 2005"
"41",50,"Casey Matthews",22,"mlb",16,3,243,"6-1","Oregon","1/16/1989","Rook",2,"Philadelphia Eagles / 4th / 116th pick / 2011"
"42",25,"LeSean McCoy*+",23,"RB",15,15,215,"5-10","Pittsburgh","7/12/1988","2",11,"Philadelphia Eagles / 2nd / 53rd pick / 2009"
"43",49,"Tom Nelson",25,"",4,0,200,"5-11","Illinois St.","12/4/1986","2",0,""
"44",25,"Jarrad Page",27,"ss",6,5,220,"6-2","UCLA","10/19/1984","5",2,"Kansas City Chiefs / 7th / 228th pick / 2006"
"45",75,"Juqua Parker",33,"",12,0,250,"6-2","Oklahoma St.","5/15/1978","10",2,""
"46",98,"Mike Patterson",28,"RDT",15,15,292,"5-11","USC","9/1/1983","6",7,"Philadelphia Eagles / 1st / 31st pick / 2005"
"47",71,"Jason Peters*+",29,"LT",14,14,328,"6-4","Arkansas","1/22/1982","7",13,""
"48",23,"Dominique Rodgers-Cromartie",25,"lcb",13,3,183,"6-2","Tennessee St.","4/7/1986","3",2,"Arizona Cardinals / 1st / 16th pick / 2008"
"49",59,"Brian Rolle",23,"LB",16,13,227,"5-9","Ohio St.","11/20/1988","Rook",6,"Philadelphia Eagles / 6th / 193rd pick / 2011"
"50",22,"Asante Samuel",30,"LCB",14,14,185,"5-10","Central Florida","1/6/1981","8",6,"New England Patriots / 4th / 120th pick / 2003"
"51",32,"Owen Schmitt",26,"fb",16,5,251,"6-2","West Virginia","2/13/1985","3",0,"Seattle Seahawks / 5th / 163rd pick / 2008"
"52",11,"Steve Smith",26,"wr",9,1,195,"6-0","USC","5/6/1985","4",1,"New York Giants / 2nd / 51st pick / 2007"
"53",55,"Darryl Tapp",27,"de",12,2,255,"6-1","Virginia Tech","9/13/1984","5",2,"Seattle Seahawks / 2nd / 63rd pick / 2006"
"54",73,"Julian Vandervelde",24,"",1,0,301,"6-2","Iowa","10/7/1987","Rook",0,"Philadelphia Eagles / 5th / 161st pick / 2011"
"55",7,"Michael Vick",31,"QB",13,13,215,"6-0","Virginia Tech","6/26/1980","10",13,"Atlanta Falcons / 1st / 1st pick / 2001"
"56",63,"Danny Watkins",27,"RG",12,12,312,"6-3","Baylor","11/6/1984","Rook",6,"Philadelphia Eagles / 1st / 23rd pick / 2011"
"57",9,"Vince Young",28,"qb",6,3,230,"6-5","Texas","5/18/1983","5",3,"Tennessee Titans / 1st / 3rd pick / 2006"
"58",NA,"Team Total",26.2,"",16,NA,241.1,"6-1.3","","","3.3",NA,""
