"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",2,"David Akers",25,"",16,0,200,"5-10","Louisville","12/9/1974","1",0,""
"2",33,"Eric Bieniemy",30,"",16,0,207,"5-7","Colorado","8/15/1969","8",1,"San Diego Chargers / 2nd / 39th pick / 1991"
"3",27,"James Bostic",27,"",9,0,230,"5-11","Auburn","3/13/1972","1",0,"Los Angeles Rams / 3rd / 83rd pick / 1994"
"4",32,"Jason Bostic",23,"",1,0,190,"5-9","Georgia Tech","6/30/1976","Rook",0,""
"5",88,"Luther Broughton",25,"te",16,3,248,"6-2","Furman","11/30/1974","1",2,"Philadelphia Eagles / 5th / 155th pick / 1997"
"6",85,"Na Brown",22,"wr",12,5,196,"6-0","North Carolina","2/22/1977","Rook",2,"Philadelphia Eagles / 4th / 130th pick / 1999"
"7",74,"Doug Brzezinski",23,"LG",16,16,305,"6-4","Boston Col.","3/11/1976","Rook",6,"Philadelphia Eagles / 3rd / 64th pick / 1999"
"8",56,"Mike Caldwell",28,"lb",14,2,235,"6-2","Middle Tenn. St.","8/31/1971","6",0,"Cleveland Browns / 3rd / 83rd pick / 1993"
"9",42,"Rashard Cook",22,"",13,0,205,"5-11","USC","4/18/1977","Rook",0,"Chicago Bears / 6th / 184th pick / 1999"
"10",57,"James Darling",25,"LB",15,10,247,"6-1","Washington St.","12/29/1974","2",6,"Philadelphia Eagles / 2nd / 57th pick / 1997"
"11",93,"Pernell Davis",23,"",2,0,320,"6-2","Ala-Birmingham","5/19/1976","Rook",0,"Philadelphia Eagles / 7th / 251st pick / 1999"
"12",20,"Brian Dawkins*",26,"FS",16,16,210,"6-0","Clemson","10/13/1973","3",10,"Philadelphia Eagles / 2nd / 61st pick / 1996"
"13",66,"Jeff Dellenbach",36,"RG",16,15,290,"6-6","Wisconsin","2/14/1963","14",5,"Miami Dolphins / 4th / 111th pick / 1985"
"14",10,"Koy Detmer",26,"qb",1,1,195,"6-1","Colorado","7/5/1973","1",0,"Philadelphia Eagles / 7th / 207th pick / 1997"
"15",63,"David Diaz-Infante",35,"",15,0,291,"6-3","San Jose St.","3/31/1964","12",0,""
"16",82,"Dameane Douglas",23,"",14,0,195,"6-0","California","3/15/1976","Rook",1,"Oakland Raiders / 4th / 102nd pick / 1999"
"17",53,"Hugh Douglas",28,"de",4,2,281,"6-2","Central State (OH)","8/23/1971","4",0,"New York Jets / 1st / 16th pick / 1995"
