"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",51,"Bobby Abrams",23,"",16,0,240,"6-3","Michigan","4/12/1967","Rook",1,""
"2",2,"Raul Allegre",31,"",3,0,165,"5-9","Montana,Texas","6/15/1959","7",1,""
"3",24,"Ottis Anderson",33,"RB",16,11,220,"6-2","Miami (FL)","1/19/1957","11",6,"St. Louis Cardinals / 1st / 8th pick / 1979"
"4",9,"Matt Bahr",34,"K",13,0,175,"5-10","Penn St.","7/6/1956","11",2,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"5",85,"Stephen Baker",26,"WR",16,8,160,"5-8","Fresno St.","8/30/1964","3",6,"New York Giants / 3rd / 83rd pick / 1987"
"6",58,"Carl Banks",28,"LOLB",9,8,235,"6-4","Michigan St.","8/29/1962","6",5,"New York Giants / 1st / 3rd pick / 1984"
"7",89,"Mark Bavaro",27,"TE",15,15,245,"6-4","Notre Dame","4/28/1963","5",4,"New York Giants / 4th / 100th pick / 1985"
"8",46,"Roger Brown",24,"",5,0,196,"6-0","Virginia Tech","12/16/1966","Rook",0,"Green Bay Packers / 8th / 215th pick / 1990"
"9",44,"Maurice Carthon",29,"FB",16,13,225,"6-1","Arkansas St.","4/24/1961","5",3,""
"10",25,"Mark Collins",26,"LCB",13,12,196,"5-10","Cal State-Fullerton","1/16/1964","4",6,"New York Giants / 2nd / 44th pick / 1986"
"11",98,"Johnie Cooks",32,"lolb",14,6,247,"6-4","Mississippi St.","11/23/1958","8",4,"Baltimore Colts / 1st / 2nd pick / 1982"
"12",87,"Howard Cross",23,"TE",16,8,270,"6-5","Alabama","8/8/1967","1",1,"New York Giants / 6th / 158th pick / 1989"
"13",99,"Steve DeOssie",28,"LILB",16,13,248,"6-2","Boston Col.","11/22/1962","6",8,"Dallas Cowboys / 4th / 110th pick / 1984"
"14",77,"Eric Dorsey",26,"LDE",16,11,280,"6-5","Notre Dame","8/5/1964","4",6,"New York Giants / 1st / 19th pick / 1986"
"15",26,"Dave Duerson",30,"db",16,2,207,"6-1","Notre Dame","11/28/1960","7",3,"Chicago Bears / 3rd / 64th pick / 1983"
"16",76,"Jumbo Elliott",25,"LT",8,8,308,"6-7","Michigan","4/1/1965","2",4,"New York Giants / 2nd / 36th pick / 1988"
"17",93,"Mike Fox",23,"",16,0,285,"6-8","West Virginia","8/5/1967","Rook",2,"New York Giants / 2nd / 51st pick / 1990"
"18",29,"Myron Guyton",23,"FS",16,16,205,"6-1","East. Kentucky","8/26/1967","1",8,"New York Giants / 8th / 218th pick / 1989"
"19",27,"Rodney Hampton",21,"rb",15,2,221,"5-11","Georgia","4/3/1969","Rook",6,"New York Giants / 1st / 24th pick / 1990"
"20",15,"Jeff Hostetler",29,"qb",16,2,215,"6-3","Penn St.,West Virginia","4/22/1961","5",4,"New York Giants / 3rd / 59th pick / 1984"
"21",74,"Erik Howard*",26,"NT",16,16,275,"6-4","Washington St.","11/12/1964","4",12,"New York Giants / 2nd / 46th pick / 1986"
"22",82,"Mark Ingram",25,"WR",16,14,194,"5-10","Michigan St.","8/23/1965","3",6,"New York Giants / 1st / 28th pick / 1987"
"23",47,"Greg Jackson",24,"SS",14,14,217,"6-1","LSU","8/20/1966","1",8,"New York Giants / 3rd / 78th pick / 1989"
"24",52,"Pepper Johnson*+",26,"RILB",16,16,250,"6-3","Ohio St.","7/29/1964","4",19,"New York Giants / 2nd / 51st pick / 1986"
"25",61,"Bob Kratch",24,"RG",14,10,288,"6-3","Iowa","1/6/1966","1",6,"New York Giants / 3rd / 64th pick / 1989"
"26",84,"Troy Kyles",22,"",9,0,185,"6-1","Howard","8/13/1968","Rook",1,""
"27",5,"Sean Landeta*+",28,"P",16,0,215,"6-0","Towson","1/6/1962","5",4,""
"28",86,"Lionel Manuel",28,"",14,0,178,"5-11","Pacific","4/13/1962","6",2,"New York Giants / 7th / 171st pick / 1984"
"29",70,"Leonard Marshall",29,"rde",16,6,288,"6-3","LSU","10/22/1961","7",5,"New York Giants / 2nd / 37th pick / 1983"
"30",57,"Larry McGrew",33,"lb",11,1,233,"6-5","USC","7/23/1957","10",1,"New England Patriots / 2nd / 45th pick / 1980"
"31",30,"Dave Meggett",24,"KR",16,1,190,"5-7","Morgan St.,Towson","4/30/1966","1",7,"New York Giants / 5th / 132nd pick / 1989"
"32",60,"Eric Moore",25,"LT",15,14,293,"6-5","Indiana","1/21/1965","2",8,"New York Giants / 1st / 10th pick / 1988"
"33",80,"Bob Mrosko",25,"te",16,2,265,"6-6","Penn St.","11/13/1965","1",0,"Houston Oilers / 9th / 244th pick / 1989"
"34",65,"Bart Oates*",32,"C",16,16,275,"6-4","BYU","12/16/1958","5",11,""
"35",55,"Gary Reasons",28,"lb",16,3,235,"6-4","NW State (LA)","2/18/1962","6",5,"New York Giants / 4th / 105th pick / 1984"
"36",64,"Tom Rehder",25,"",8,0,280,"6-7","Notre Dame","1/27/1965","2",1,"New England Patriots / 3rd / 69th pick / 1988"
"37",72,"Doug Riesenberg",25,"RT",16,16,280,"6-5","California","7/22/1965","3",8,"New York Giants / 6th / 168th pick / 1987"
"38",66,"William Roberts*",28,"LG",16,16,291,"6-5","Ohio St.","8/5/1962","6",11,"New York Giants / 1st / 27th pick / 1984"
"39",81,"Stacy Robinson",28,"",5,0,186,"5-11","Prairie View,North Dakota St.","2/19/1962","5",0,"New York Giants / 2nd / 46th pick / 1985"
"40",22,"Lee Rouson",28,"",16,0,220,"6-1","Colorado","10/18/1962","5",0,"New York Giants / 8th / 213th pick / 1985"
"41",11,"Phil Simms",35,"QB",14,14,216,"6-3","Morehead St.","11/3/1955","11",10,"New York Giants / 1st / 7th pick / 1979"
"42",56,"Lawrence Taylor*",31,"ROLB",16,16,237,"6-3","North Carolina","2/4/1959","9",17,"New York Giants / 1st / 2nd pick / 1981"
"43",21,"Reyna Thompson*",27,"db",16,4,194,"6-0","Baylor","8/28/1963","4",6,"Miami Dolphins / 9th / 247th pick / 1986"
"44",34,"Lewis Tillman",24,"rb",16,3,204,"6-0","Jackson St.","4/16/1966","1",2,"New York Giants / 4th / 93rd pick / 1989"
"45",83,"Odessa Turner",26,"wr",4,3,205,"6-3","NW State (LA)","10/12/1964","3",1,"New York Giants / 4th / 112th pick / 1987"
"46",28,"Everson Walls",31,"RCB",16,16,194,"6-1","Grambling St.","12/28/1959","9",9,""
"47",73,"John Washington",27,"LDE",16,13,280,"6-4","Oklahoma St.","2/20/1963","4",7,"New York Giants / 3rd / 73rd pick / 1986"
"48",95,"Kent Wells",23,"",6,0,295,"6-4","Nebraska","7/25/1967","Rook",1,"Washington Redskins / 6th / 160th pick / 1990"
"49",43,"Dave Whitmore",23,"",16,0,232,"6-0","S.F. Austin","7/6/1967","Rook",1,"New York Giants / 4th / 107th pick / 1990"
"50",59,"Brian Williams",24,"c",16,0,305,"6-5","Minnesota","6/8/1966","1",2,"New York Giants / 1st / 18th pick / 1989"
"51",23,"Perry Williams",29,"db",16,3,203,"6-2","North Carolina St.","5/12/1961","6",3,"New York Giants / 7th / 178th pick / 1983"
"52",NA,"Team Total",27.1,"",16,NA,233.8,"6-2.2","","","4.3",NA,""
