"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",37,"Shaun Alexander",24,"RB",16,12,225,"5-11","Alabama","8/30/1977","1",12,"Seattle Seahawks / 1st / 19th pick / 2000"
"2",85,"Alex Bannister",22,"",16,0,207,"6-5","East. Kentucky","4/23/1979","Rook",0,"Seattle Seahawks / 5th / 140th pick / 2001"
"3",55,"Marcus Bell",24,"",13,0,245,"6-1","Arizona","7/19/1977","1",1,"Seattle Seahawks / 4th / 116th pick / 2000"
"4",28,"Harold Blackmon",23,"",2,0,216,"5-11","Northwestern","5/20/1978","Rook",0,"Seattle Seahawks / 7th / 210th pick / 2001"
"5",83,"Fabien Bownes",29,"",16,0,185,"5-11","West. Illinois","2/29/1972","6",0,""
"6",94,"Chad Brown",31,"LB",16,16,245,"6-2","Colorado","7/12/1970","8",8,"Pittsburgh Steelers / 2nd / 44th pick / 1993"
"7",60,"Joe Brown",24,"",2,0,288,"6-6","Ohio St.","3/5/1977","Rook",0,""
"8",23,"Ike Charlton",24,"rcb",15,1,199,"5-11","Virginia Tech","10/6/1977","1",2,"Seattle Seahawks / 2nd / 52nd pick / 2000"
"9",78,"Antonio Cochran",25,"rdt",16,2,299,"6-4","Georgia","6/21/1976","2",3,"Seattle Seahawks / 4th / 115th pick / 1999"
"10",52,"Jean-Phillipe Darche",26,"",16,0,246,"6-0","McGill","2/28/1975","1",1,""
"11",4,"Trent Dilfer",29,"qb",6,4,225,"6-4","Fresno St.","3/13/1972","7",3,"Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"12",90,"Chad Eaton",29,"LDT",16,16,303,"6-5","Washington St.","4/6/1972","5",8,"Arizona Cardinals / 7th / 241st pick / 1995"
"13",84,"Bobby Engram",28,"wr",16,4,188,"5-10","Penn St.","1/7/1973","5",3,"Chicago Bears / 2nd / 52nd pick / 1996"
"14",44,"Heath Evans",23,"",16,0,245,"6-0","Auburn","12/30/1978","Rook",0,"Seattle Seahawks / 3rd / 82nd pick / 2001"
"15",86,"Christian Fauria",30,"TE",16,11,250,"6-4","Colorado","9/22/1971","6",2,"Seattle Seahawks / 2nd / 39th pick / 1995"
"16",10,"Jeff Feagles",35,"",16,0,215,"6-1","Miami (FL)","3/7/1966","13",3,""
"17",29,"Curtis Fuller",23,"fs",10,1,191,"5-10","TCU","7/25/1978","Rook",1,"Seattle Seahawks / 4th / 127th pick / 2001"
"18",35,"Jay Graham",26,"",11,0,220,"6-0","Tennessee","7/14/1975","4",0,"Baltimore Ravens / 3rd / 64th pick / 1997"
"19",62,"Chris Gray",31,"RG",16,16,308,"6-4","Auburn","6/19/1970","8",7,"Miami Dolphins / 5th / 132nd pick / 1993"
"20",8,"Matt Hasselbeck",26,"QB",13,12,223,"6-4","Boston Col.","9/25/1975","2",7,"Green Bay Packers / 6th / 187th pick / 1998"
"21",95,"John Hilliard",25,"de",16,8,295,"6-2","Mississippi St.","4/16/1976","1",4,"Seattle Seahawks / 6th / 190th pick / 2000"
"22",11,"Brock Huard",25,"",1,0,232,"6-4","Washington","4/15/1976","1",0,"Seattle Seahawks / 3rd / 77th pick / 1999"
"23",57,"Orlando Huff",23,"",12,0,250,"6-2","Fresno St.","8/14/1978","Rook",1,"Seattle Seahawks / 4th / 104th pick / 2001"
"24",76,"Steve Hutchinson",24,"LG",16,16,313,"6-5","Michigan","11/1/1977","Rook",7,"Seattle Seahawks / 1st / 17th pick / 2001"
"25",82,"Darrell Jackson",23,"WR",16,16,201,"6-0","Florida","12/6/1978","1",9,"Seattle Seahawks / 3rd / 80th pick / 2000"
"26",71,"Walter Jones*+",27,"LT",16,16,315,"6-5","Florida St.","1/19/1974","4",13,"Seattle Seahawks / 1st / 6th pick / 1997"
"27",36,"Kerry Joseph",28,"",8,0,205,"6-1","McNeese St.","10/4/1973","3",1,""
"28",58,"Isaiah Kacyvenski",24,"",16,0,252,"6-1","Harvard","10/3/1977","1",2,"Seattle Seahawks / 4th / 119th pick / 2000"
"29",33,"Maurice Kelly",29,"fs",8,3,205,"6-2","East Tennessee St.","10/9/1972","1",1,""
"30",92,"Lamar King",26,"DE",8,8,305,"6-3","Saginaw Valley St.","8/10/1975","2",4,"Seattle Seahawks / 1st / 22nd pick / 1999"
"31",99,"Levon Kirkland",32,"MLB",16,16,270,"6-1","Clemson","2/17/1969","9",7,"Pittsburgh Steelers / 2nd / 38th pick / 1992"
"32",91,"Matt LaBounty",32,"",2,0,271,"6-4","Oregon","1/3/1969","8",0,"San Francisco 49ers / 12th / 327th pick / 1992"
"33",9,"Rian Lindell",24,"",16,0,235,"6-3","Washington St.","1/20/1977","1",2,""
"34",21,"Ken Lucas",22,"rcb",16,8,205,"6-0","Mississippi","1/23/1979","Rook",4,"Seattle Seahawks / 2nd / 40th pick / 2001"
"35",75,"Chris McIntosh",24,"rt",10,3,315,"6-6","Wisconsin","2/20/1977","1",2,"Seattle Seahawks / 1st / 22nd pick / 2000"
"36",89,"Itula Mili",28,"te",16,5,260,"6-4","BYU","4/20/1973","3",1,"Seattle Seahawks / 6th / 174th pick / 1997"
"37",22,"Paul Miranda",25,"lcb",8,2,182,"5-10","Central Florida","5/2/1976","2",1,"Indianapolis Colts / 4th / 96th pick / 1999"
"38",93,"John Randle*",34,"RDT",15,14,290,"6-1","Texas A&M-Kingsville","12/12/1967","11",10,""
"39",31,"Marcus Robertson",32,"FS",12,12,198,"5-11","Iowa St.","10/2/1969","10",5,"Houston Oilers / 4th / 102nd pick / 1991"
"40",81,"Koren Robinson",21,"WR",16,13,205,"6-1","North Carolina St.","3/19/1980","Rook",5,"Seattle Seahawks / 1st / 9th pick / 2001"
