"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",52,"George Andrews",29,"ROLB",11,11,226,"6-3","Nebraska","11/28/1955","5",6,"Los Angeles Rams / 1st / 19th pick / 1979"
"2",62,"Bill Bain",32,"LT",16,16,279,"6-4","Colorado,USC","8/9/1952","9",10,"Green Bay Packers / 2nd / 47th pick / 1975"
"3",86,"Mike Barber",31,"te",11,2,235,"6-3","Louisiana Tech","6/4/1953","8",0,"Houston Oilers / 2nd / 48th pick / 1976"
"4",73,"Russ Bolinger",30,"",16,0,255,"6-5","California-Riverside,Long Beach St.","9/10/1954","8",1,"Detroit Lions / 3rd / 68th pick / 1976"
"5",90,"Ed Brady",22,"",16,0,238,"6-2","Illinois","6/17/1962","Rook",1,"Los Angeles Rams / 8th / 215th pick / 1984"
"6",89,"Ron Brown",23,"",16,0,181,"5-11","Arizona St.","3/31/1961","Rook",6,"Cleveland Browns / 2nd / 41st pick / 1983"
"7",50,"Jim Collins",26,"RILB",16,16,230,"6-2","Syracuse","6/11/1958","3",13,"Los Angeles Rams / 2nd / 43rd pick / 1981"
"8",21,"Nolan Cromwell",29,"SS",11,11,200,"6-1","Kansas","1/30/1955","7",6,"Los Angeles Rams / 2nd / 31st pick / 1977"
"9",28,"David Croudip",25,"",16,0,183,"5-8","San Diego St.","1/25/1959","Rook",2,""
"10",45,"Dwayne Crutchfield",25,"",15,0,235,"6-0","Iowa St.","9/30/1959","2",2,"New York Jets / 3rd / 79th pick / 1982"
"11",70,"Charles DeJurnett",32,"",16,0,263,"6-4","San Jose St.","6/17/1952","8",1,"San Diego Chargers / 17th / 418th pick / 1974"
"12",29,"Eric Dickerson*+",24,"RB",16,16,220,"6-3","SMU","9/2/1960","1",17,"Los Angeles Rams / 1st / 2nd pick / 1983"
"13",8,"Steve Dils",29,"",7,0,190,"6-1","Stanford","12/8/1955","5",0,"Minnesota Vikings / 4th / 97th pick / 1979"
"14",71,"Reggie Doss",28,"RDE",16,16,265,"6-4","Hampton","12/7/1956","6",7,"Los Angeles Rams / 7th / 189th pick / 1978"
"15",55,"Carl Ekern",30,"LILB",16,16,223,"6-3","San Jose St.","5/27/1954","8",7,"Los Angeles Rams / 5th / 128th pick / 1976"
"16",80,"Henry Ellard*+",23,"PR",16,16,180,"5-11","Fresno St.","7/21/1961","1",9,"Los Angeles Rams / 2nd / 32nd pick / 1983"
"17",84,"George Farmer",26,"",14,0,175,"5-10","Southern","12/5/1958","2",1,"Los Angeles Rams / 9th / 248th pick / 1980"
"18",88,"Chris Faulkner",24,"",8,0,255,"6-4","Florida","4/13/1960","Rook",0,"Dallas Cowboys / 4th / 108th pick / 1983"
"19",15,"Vince Ferragamo",30,"qb",3,3,212,"6-3","California,Nebraska","4/24/1954","7",1,"Los Angeles Rams / 4th / 91st pick / 1977"
"20",82,"Otis Grant",23,"",14,0,197,"6-3","Michigan St.","8/13/1961","1",1,"Los Angeles Rams / 5th / 134th pick / 1983"
"21",27,"Gary Green",29,"LCB",16,16,187,"5-11","Baylor","10/2/1955","7",8,"Kansas City Chiefs / 1st / 10th pick / 1977"
"22",44,"Mike Guman",26,"FB",16,13,216,"6-2","Penn St.","4/21/1958","4",3,"Los Angeles Rams / 6th / 154th pick / 1980"
