"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"Oliver Barnett",25,"de",15,2,288,"6-3","Kentucky","4/9/1966","1",3,"Atlanta Falcons / 3rd / 55th pick / 1990"
"2",46,"Rich Bartlewski",24,"",1,0,250,"6-5","Fresno St.","8/15/1967","1",0,""
"3",65,"Guy Bingham",33,"",13,0,255,"6-3","Montana","2/25/1958","11",1,"New York Jets / 10th / 260th pick / 1980"
"4",34,"Steve Broussard",24,"rb",14,5,201,"5-7","Washington St.","2/22/1967","1",4,"Atlanta Falcons / 1st / 20th pick / 1990"
"5",83,"Aundray Bruce",25,"lb",14,2,265,"6-5","Auburn","4/30/1966","3",2,"Atlanta Falcons / 1st / 1st pick / 1988"
"6",77,"Rick Bryan",29,"LDE",16,12,265,"6-4","Oklahoma","3/20/1962","7",6,"Atlanta Falcons / 1st / 9th pick / 1984"
"7",23,"Bobby Butler",32,"db",15,2,174,"5-11","Florida St.","5/28/1959","10",2,"Atlanta Falcons / 1st / 25th pick / 1981"
"8",25,"Scott Case",29,"FS",16,16,188,"6-1","NE Oklahoma A&M,Oklahoma","5/17/1962","7",6,"Atlanta Falcons / 2nd / 32nd pick / 1984"
"9",28,"Pat Chaffey",24,"rb",14,2,220,"6-1","Oregon St.","4/19/1967","Rook",1,"Chicago Bears / 5th / 117th pick / 1990"
"10",85,"Shawn Collins",24,"wr",4,1,207,"6-2","Northern Arizona","2/20/1967","2",0,"Atlanta Falcons / 1st / 27th pick / 1989"
"11",56,"Darion Conner",24,"ROLB",15,14,250,"6-2","Jackson St.","9/28/1967","1",7,"Atlanta Falcons / 2nd / 27th pick / 1990"
"12",5,"Brad Daluiso",24,"",2,0,180,"6-1","San Diego St.,UCLA","12/31/1967","Rook",0,""
"13",86,"Floyd Dixon",27,"wr",10,3,170,"5-9","S.F. Austin","4/9/1964","5",1,"Atlanta Falcons / 6th / 154th pick / 1986"
"14",42,"Jeff Donaldson",29,"",16,0,192,"6-0","Colorado","4/19/1962","7",1,"Houston Oilers / 9th / 226th pick / 1984"
"15",64,"Jamie Dukes",27,"C",16,16,285,"6-1","Florida St.","6/14/1964","5",7,""
"16",32,"Tracey Eaton",26,"",16,0,195,"6-1","Portland St.","7/19/1965","3",1,"Houston Oilers / 7th / 187th pick / 1988"
"17",74,"Tory Epps",24,"nt",16,2,280,"6-1","Memphis","5/28/1967","1",2,"Atlanta Falcons / 8th / 195th pick / 1990"
"18",27,"William Evers",23,"",2,0,175,"5-10","Florida A&M","9/24/1968","1",0,""
"19",4,"Brett Favre",22,"",2,0,225,"6-2","Southern Miss","10/10/1969","Rook",0,"Atlanta Falcons / 2nd / 33rd pick / 1991"
"20",29,"Joe Fishback",24,"",14,0,205,"6-0","Carson-Newman","11/29/1967","Rook",1,""
"21",79,"Bill Fralic",29,"RG",12,12,280,"6-5","Pittsburgh","10/31/1962","6",5,"Atlanta Falcons / 1st / 2nd pick / 1985"
"22",17,"Scott Fulhage",30,"P",16,0,191,"5-11","Kansas St.","1/17/1961","4",3,""
"23",76,"Mike Gann",28,"lde",5,5,271,"6-5","Notre Dame","10/19/1963","6",2,"Atlanta Falcons / 2nd / 45th pick / 1985"
"24",67,"Moe Gardner",23,"NT",16,13,265,"6-2","Illinois","8/10/1968","Rook",6,"Atlanta Falcons / 4th / 87th pick / 1991"
"25",99,"Tim Green",28,"RDE",16,16,249,"6-2","Syracuse","12/16/1963","5",8,"Atlanta Falcons / 1st / 17th pick / 1986"
"26",81,"Michael Haynes",26,"WR",16,16,184,"6-0","Northern Arizona","12/24/1965","3",10,"Atlanta Falcons / 7th / 166th pick / 1988"
"27",75,"Chris Hinton*",30,"RT",16,16,300,"6-4","Northwestern","7/31/1961","8",9,"Denver Broncos / 1st / 4th pick / 1983"
"28",69,"Houston Hoover",26,"LG",16,16,295,"6-2","Jackson St.","2/6/1965","3",7,"Atlanta Falcons / 6th / 140th pick / 1988"
"29",68,"John Hunter",26,"",2,0,294,"6-8","BYU","8/16/1965","2",0,"Minnesota Vikings / 3rd / 80th pick / 1989"
"30",9,"Norm Johnson",31,"K",14,0,202,"6-2","UCLA","5/31/1960","9",4,""
"31",43,"Tracy Johnson",25,"rb",16,5,234,"6-0","Clemson","11/29/1966","2",0,"Houston Oilers / 10th / 271st pick / 1989"
"32",38,"Keith Jones",25,"rb",5,3,210,"6-1","Illinois","3/20/1966","2",1,"Atlanta Falcons / 3rd / 62nd pick / 1989"
"33",40,"Brian Jordan",24,"SS",16,15,205,"5-11","Richmond","3/29/1967","2",6,"Buffalo Bills / 7th / 173rd pick / 1989"
"34",78,"Mike Kenn+",35,"LT",15,15,273,"6-7","Michigan","2/9/1956","13",12,"Atlanta Falcons / 1st / 13th pick / 1978"
"35",88,"Harper LeBel",28,"",3,0,250,"6-4","Colorado St.","7/14/1963","2",0,"Kansas City Chiefs / 12th / 321st pick / 1985"
"36",54,"Robert Lyles",30,"LOLB",16,14,226,"6-1","TCU","3/21/1961","7",6,"Houston Oilers / 5th / 114th pick / 1984"
"37",22,"Tim McKyer",28,"LCB",16,16,174,"6-0","Texas-Arlington","9/5/1963","5",6,"San Francisco 49ers / 3rd / 64th pick / 1986"
"38",12,"Chris Miller*",26,"QB",15,14,212,"6-2","Oregon","8/9/1965","4",12,"Atlanta Falcons / 1st / 13th pick / 1987"
"39",36,"Brian Mitchell",23,"",15,0,164,"5-9","BYU","12/13/1968","Rook",1,"Atlanta Falcons / 7th / 172nd pick / 1991"
"40",41,"Erric Pegram",22,"RB",16,7,195,"5-10","North Texas","1/7/1969","Rook",2,"Atlanta Falcons / 6th / 145th pick / 1991"
"41",82,"Jason Phillips",25,"",11,0,166,"5-7","Houston","10/11/1966","2",1,"Detroit Lions / 10th / 253rd pick / 1989"
"42",39,"Bruce Pickens",23,"",7,0,190,"5-11","Nebraska","5/9/1968","Rook",0,"Atlanta Falcons / 1st / 3rd pick / 1991"
"43",35,"Mike Pritchard",22,"WR",16,11,188,"5-10","Colorado","10/26/1969","Rook",6,"Atlanta Falcons / 1st / 13th pick / 1991"
"44",51,"Wes Pritchett",25,"",3,0,251,"6-6","Notre Dame","7/7/1966","Rook",0,"Miami Dolphins / 6th / 147th pick / 1989"
"45",59,"John Rade",31,"LILB",11,10,232,"6-1","Northern Arizona,Boise St.","8/31/1960","8",4,"Atlanta Falcons / 8th / 215th pick / 1983"
"46",70,"Reggie Redding",23,"",13,0,298,"6-3","Cal State-Fullerton","9/22/1968","Rook",1,"Atlanta Falcons / 5th / 121st pick / 1990"
"47",95,"Michael Reid",27,"",2,0,226,"6-2","Wisconsin","6/25/1964","4",0,"Atlanta Falcons / 7th / 181st pick / 1987"
"48",80,"Andre Rison*",24,"WR",16,15,188,"6-1","Michigan St.","3/18/1967","2",9,"Indianapolis Colts / 1st / 22nd pick / 1989"
"49",30,"Mike Rozier",30,"",11,0,209,"5-10","Nebraska","3/1/1961","6",3,"Houston Oilers / 1st / 2nd pick / 1984 Supp"
"50",55,"Mike Ruether",29,"rg",16,6,279,"6-4","Texas","9/20/1962","5",3,"St. Louis Cardinals / 1st / 17th pick / 1984 Supp"
"51",21,"Deion Sanders*",24,"KR",15,15,195,"6-1","Florida St.","8/9/1967","2",13,"Atlanta Falcons / 1st / 5th pick / 1989"
"52",37,"Elbert Shelley",27,"",11,0,190,"5-11","Arkansas St.","12/24/1964","4",1,"Atlanta Falcons / 11th / 292nd pick / 1987"
"53",66,"Joe Sims",22,"",6,0,310,"6-3","Nebraska","3/1/1969","Rook",0,"Atlanta Falcons / 11th / 283rd pick / 1991"
"54",89,"George Thomas",27,"WR",12,6,169,"5-9","UNLV","7/11/1964","2",3,"Atlanta Falcons / 6th / 138th pick / 1988"
"55",52,"Ken Tippins",25,"lilb",16,8,235,"6-1","Middle Tenn. St.","7/22/1966","2",5,""
