"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",60,"Steve Alvord",23,"RDT",12,6,272,"6-4","Washington","10/2/1964","Rook",3,"St. Louis Cardinals / 8th / 201st pick / 1987"
"2",20,"Dwayne Anderson",26,"",1,0,205,"6-0","SMU","12/7/1961","Rook",0,""
"3",22,"Terrence Anthony",22,"",1,0,183,"5-10","Iowa St.","1/17/1965","Rook",0,"Atlanta Falcons / 9th / 236th pick / 1987"
"4",80,"Robert Awalt",23,"TE",12,9,258,"6-5","Nevada,San Diego St.","4/9/1964","Rook",5,"St. Louis Cardinals / 3rd / 62nd pick / 1987"
"5",52,"Charles Baker",30,"lb",14,3,226,"6-2","New Mexico","9/26/1957","7",2,"St. Louis Cardinals / 3rd / 81st pick / 1980"
"6",55,"Anthony Bell",23,"LLB",12,12,235,"6-3","Michigan St.","7/2/1964","1",5,"St. Louis Cardinals / 1st / 5th pick / 1986"
"7",64,"Joe Bock",28,"",1,0,256,"6-4","Virginia","7/21/1959","Rook",0,""
"8",78,"Ron Bohm",23,"dt",3,3,250,"6-3","Illinois","9/3/1964","Rook",1,""
"9",71,"Joe Bostic",30,"g",9,4,265,"6-3","Clemson","4/20/1957","8",3,"St. Louis Cardinals / 3rd / 64th pick / 1979"
"10",62,"Ray Brown",25,"g",7,3,318,"6-5","Memphis,Arkansas St.","12/12/1962","1",2,"St. Louis Cardinals / 8th / 201st pick / 1986"
"11",82,"Ron Brown",24,"",3,0,186,"5-10","Colorado","1/11/1963","Rook",0,"New York Giants / 6th / 139th pick / 1986"
"12",50,"Tony Buford",23,"lb",2,1,222,"6-2","Tulsa","4/21/1964","Rook",0,""
"13",72,"Anthony Burke",23,"",1,0,262,"6-3","Minnesota","9/2/1964","Rook",0,""
"14",69,"Victor Burnett",25,"",3,0,250,"6-5","Texas Tech,Fresno St.","10/5/1962","Rook",0,""
"15",41,"Carl Carter",23,"LCB",12,12,180,"5-11","Texas Tech","3/7/1964","1",5,"St. Louis Cardinals / 4th / 89th pick / 1986"
"16",52,"Jimmie Carter",26,"",1,0,220,"6-1","New Mexico","7/26/1961","Rook",0,"Detroit Lions / 7th / 178th pick / 1984"
"17",14,"Greg Cater",30,"P",9,0,191,"6-0","Tenn-Chattanooga","4/17/1957","7",1,"Buffalo Bills / 10th / 259th pick / 1980"
"18",74,"Gene Chilton",23,"",11,0,281,"6-3","Texas","3/27/1964","1",1,"St. Louis Cardinals / 3rd / 59th pick / 1986"
"19",79,"Bob Clasby",27,"LDT",12,12,260,"6-5","Notre Dame","9/28/1960","1",5,"Seattle Seahawks / 9th / 236th pick / 1983"
"20",84,"Clarence Collins",25,"",1,0,180,"6-1","Illinois St.","2/1/1962","Rook",0,"San Diego Chargers / 3rd / 62nd pick / 1984 Supp"
