"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",39,"David Amerson",22,"CB",16,8,205,"6-1","North Carolina St.","12/8/1991","Rook",3,"Washington Redskins / 2nd / 51st pick / 2013"
"2",92,"Chris Baker",26,"de",15,3,298,"6-2","Hampton","10/8/1987","4",2,""
"3",55,"Nick Barnett",32,"",14,0,240,"6-2","Oregon St.","5/27/1981","10",1,"Green Bay Packers / 1st / 29th pick / 2003"
"4",87,"Josh Bellamy",24,"",5,0,206,"6-0","Louisville","5/18/1989","1",0,""
"5",30,"E.J. Biggers",26,"cb",16,5,180,"6-0","West. Michigan","6/13/1987","4",2,"Tampa Bay Buccaneers / 7th / 217th pick / 2009"
"6",72,"Stephen Bowen",29,"DE",10,10,300,"6-5","Hofstra","3/28/1984","7",4,""
"7",66,"Chris Chester",30,"RG",16,16,300,"6-3","Oklahoma","1/12/1983","7",7,"Baltimore Ravens / 2nd / 56th pick / 2006"
"8",96,"Barry Cofield",29,"NT",16,16,305,"6-3","Northwestern","3/19/1984","7",6,"New York Giants / 4th / 124th pick / 2006"
"9",68,"Tom Compton",24,"",15,0,314,"6-5","South Dakota","5/10/1989","1",1,"Washington Redskins / 6th / 193rd pick / 2012"
"10",53,"William Compton",24,"",1,0,230,"6-2","Nebraska","9/19/1989","Rook",0,""
"11",12,"Kirk Cousins",25,"qb",5,3,214,"6-3","Michigan St.","8/19/1988","1",-2,"Washington Redskins / 4th / 102nd pick / 2012"
"12",83,"Fred Davis",27,"te",10,3,250,"6-3","USC","1/15/1986","5",0,"Washington Redskins / 2nd / 48th pick / 2008"
"13",37,"Reed Doughty",31,"SS",15,8,208,"6-1","Northern Colorado","11/4/1982","7",3,"Washington Redskins / 6th / 173rd pick / 2006"
"14",59,"London Fletcher",38,"MLB",16,16,245,"5-10","John Carroll","5/19/1975","15",7,""
"15",2,"Kai Forbath",26,"",13,0,191,"5-11","UCLA","9/2/1987","2",2,""
"16",88,"Pierre Garcon",27,"WR",16,16,210,"6-0","Mount Union","8/8/1986","5",9,"Indianapolis Colts / 6th / 205th pick / 2008"
"17",73,"Adam Gettis",25,"",13,0,293,"6-2","Iowa","12/9/1988","1",1,"Washington Redskins / 5th / 141st pick / 2012"
"18",64,"Kedric Golston",30,"DE",16,8,301,"6-4","Georgia","5/30/1983","7",3,"Washington Redskins / 6th / 196th pick / 2006"
"19",10,"Robert Griffin",23,"QB",13,13,220,"6-2","Baylor","2/12/1990","1",10,"Washington Redskins / 1st / 2nd pick / 2012"
"20",48,"Jose Gumbs",25,"ss",8,1,210,"5-10","Monmouth","4/20/1988","1",1,""
"21",23,"DeAngelo Hall",30,"LCB",16,16,197,"5-10","Virginia Tech","11/19/1983","9",6,"Atlanta Falcons / 1st / 8th pick / 2004"
"22",85,"Leonard Hankerson",24,"wr",10,7,205,"6-1","Miami (FL)","1/30/1989","2",2,"Washington Redskins / 3rd / 79th pick / 2011"
"23",29,"Roy Helu",25,"",16,0,216,"6-0","Nebraska","12/7/1988","2",3,"Washington Redskins / 4th / 105th pick / 2011"
"24",58,"Josh Hull",26,"",11,0,236,"6-2","Penn St.","5/21/1987","3",1,"St. Louis Rams / 7th / 254th pick / 2010"
"25",50,"Rob Jackson",28,"rolb",12,1,259,"6-4","Kansas St.","11/3/1985","5",1,"Washington Redskins / 7th / 242nd pick / 2008"
"26",51,"Brandon Jenkins",23,"",5,0,251,"6-2","Florida St.","2/9/1990","Rook",0,"Washington Redskins / 5th / 162nd pick / 2013"
"27",99,"Jarvis Jenkins",25,"de",12,5,309,"6-4","Clemson","4/24/1988","2",3,"Washington Redskins / 2nd / 41st pick / 2011"
"28",53,"Bryan Kehl",29,"",5,0,234,"6-2","BYU","6/16/1984","5",0,"New York Giants / 4th / 123rd pick / 2008"
"29",91,"Ryan Kerrigan",25,"LOLB",16,16,255,"6-3","Purdue","8/16/1988","2",7,"Washington Redskins / 1st / 16th pick / 2011"
"30",18,"Lance Lewis",25,"",3,0,209,"6-3","East Carolina","11/1/1988","Rook",0,""
