"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Brendon Ayanbadejo",27,"",16,0,230,"6-1","UCLA","9/6/1976","Rook",1,""
"2",30,"Obafemi Ayanbadejo",28,"fb",16,2,235,"6-2","San Diego St.","3/5/1975","5",0,""
"3",96,"David Bowens",26,"",4,0,260,"6-3","Michigan,West. Illinois","7/3/1977","4",0,"Denver Broncos / 5th / 158th pick / 1999"
"4",95,"Tim Bowens",30,"LDT",13,13,325,"6-4","Mississippi","2/7/1973","9",6,"Miami Dolphins / 1st / 20th pick / 1994"
"5",27,"Terrell Buckley",32,"db",16,5,180,"5-10","Florida St.","6/7/1971","11",4,"Green Bay Packers / 1st / 5th pick / 1992"
"6",90,"Rob Burnett",36,"",12,0,265,"6-4","Syracuse","8/27/1967","13",1,"Cleveland Browns / 5th / 129th pick / 1990"
"7",84,"Chris Chambers",25,"WR",16,16,210,"5-11","Wisconsin","8/12/1978","2",9,"Miami Dolphins / 2nd / 52nd pick / 2001"
"8",64,"Larry Chester",28,"RDT",15,15,325,"6-2","Temple","10/17/1975","5",7,""
"9",9,"Jay Fiedler",32,"QB",12,11,225,"6-2","Dartmouth","12/29/1971","8",7,""
"10",21,"Jamar Fletcher",24,"",11,0,186,"5-10","Wisconsin","8/28/1979","2",1,"Miami Dolphins / 1st / 26th pick / 2001"
"11",20,"Arturo Freeman",27,"",16,0,200,"6-1","South Carolina","10/27/1976","3",1,"Miami Dolphins / 5th / 152nd pick / 2000"
"12",86,"Oronde Gadsden",32,"",6,0,215,"6-2","Winston-Salem St.","8/20/1971","5",0,""
"13",42,"Trent Gamble",26,"lb",9,1,185,"5-9","Wyoming","7/24/1977","3",1,""
"14",47,"Jeff Grau",24,"",11,0,257,"6-3","UCLA","12/16/1979","1",1,"Washington Redskins / 7th / 230th pick / 2002"
"15",52,"Morlon Greenwood",25,"LB",16,11,238,"6-0","Syracuse","7/17/1978","2",6,"Miami Dolphins / 3rd / 88th pick / 2001"
"16",14,"Brian Griese",28,"qb",5,5,215,"6-3","Michigan","3/18/1975","5",3,"Denver Broncos / 3rd / 91st pick / 1998"
"17",51,"Tommy Hendricks",25,"lb",16,2,235,"6-2","Michigan","10/23/1978","3",2,""
"18",57,"Corey Jenkins",27,"",16,0,222,"6-0","South Carolina","8/25/1976","Rook",1,"Miami Dolphins / 6th / 181st pick / 2003"
