"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",95,"Sam Adams",29,"DT",15,14,350,"6-3","Texas A&M","6/13/1973","8",6,"Seattle Seahawks / 1st / 8th pick / 1994"
"2",93,"Trace Armstrong",37,"DE",15,8,275,"6-4","Arizona St.,Florida","10/5/1965","13",5,"Chicago Bears / 1st / 12th pick / 1989"
"3",70,"Brad Badger",27,"",7,0,320,"6-4","Stanford","1/11/1975","5",1,"Washington Redskins / 5th / 162nd pick / 1997"
"4",50,"Eric Barton",25,"LB",16,16,245,"6-2","Maryland","9/29/1977","3",9,"Oakland Raiders / 5th / 146th pick / 1999"
"5",49,"Jeremy Brigham",27,"",1,0,255,"6-6","Washington","3/22/1975","4",0,"Oakland Raiders / 5th / 127th pick / 1998"
"6",81,"Tim Brown",36,"WR",16,16,195,"6-0","Notre Dame","7/22/1966","14",9,"Los Angeles Raiders / 1st / 6th pick / 1988"
"7",94,"Tony Bryant",26,"DE",8,8,282,"6-6","Florida St.","9/3/1976","3",4,"Oakland Raiders / 2nd / 40th pick / 1999"
"8",31,"Phillip Buchanon",22,"cb",6,2,185,"5-10","Miami (FL)","9/19/1980","Rook",3,"Oakland Raiders / 1st / 17th pick / 2002"
"9",48,"Brad Christenson",25,"",1,0,256,"6-1","NW Oklahoma St.","5/10/1977","Rook",0,""
"10",90,"Kenyon Coleman",23,"",1,0,285,"6-5","UCLA","4/10/1979","Rook",0,"Oakland Raiders / 5th / 147th pick / 2002"
"11",57,"Roderick Coleman",26,"dt",14,2,285,"6-2","East Carolina","8/16/1976","3",3,"Oakland Raiders / 5th / 153rd pick / 1999"
"12",79,"Mo Collins",26,"RG",10,10,325,"6-4","Florida","9/22/1976","4",5,"Oakland Raiders / 1st / 23rd pick / 1998"
"13",43,"Derek Combs",23,"",4,0,185,"6-0","Ohio St.","2/28/1979","Rook",0,"Oakland Raiders / 7th / 228th pick / 2001"
"14",75,"Chris Cooper",25,"de",16,1,275,"6-5","Nebraska-Omaha","12/27/1977","1",2,"Oakland Raiders / 6th / 184th pick / 2001"
"15",32,"Zack Crockett",30,"",16,0,240,"6-2","Florida St.","12/2/1972","7",1,"Indianapolis Colts / 3rd / 79th pick / 1995"
"16",1,"Ronald Curry",23,"",1,0,220,"6-2","North Carolina","5/28/1979","Rook",0,"Oakland Raiders / 7th / 235th pick / 2002"
"17",33,"Anthony Dorsett",29,"ss",16,7,205,"5-11","Pittsburgh","9/14/1973","6",3,"Houston Oilers / 6th / 177th pick / 1996"
"18",89,"Mondriel Fulcher",26,"",2,0,250,"6-3","Miami (FL)","10/15/1976","2",0,"Oakland Raiders / 7th / 227th pick / 2000"
"19",12,"Rich Gannon*+",37,"QB",16,16,210,"6-3","Delaware","12/20/1965","15",18,"New England Patriots / 4th / 98th pick / 1987"
"20",25,"Charlie Garner",30,"RB",16,15,190,"5-10","Tennessee","2/13/1972","8",17,"Philadelphia Eagles / 2nd / 42nd pick / 1994"
"21",36,"Derrick Gibson",23,"SS",16,11,215,"6-2","Florida St.","3/22/1979","1",4,"Oakland Raiders / 1st / 28th pick / 2001"
"22",99,"DeLawrence Grant",23,"DE",16,14,280,"6-3","Oregon St.","11/18/1979","1",7,"Oakland Raiders / 3rd / 89th pick / 2001"
"23",58,"Napoleon Harris",23,"MLB",15,13,255,"6-2","Northwestern","2/25/1979","Rook",6,"Oakland Raiders / 1st / 23rd pick / 2002"
"24",23,"Madre Hill",26,"",2,0,199,"5-11","Arkansas","1/2/1976","3",0,"Cleveland Browns / 7th / 207th pick / 1999"
"25",92,"Junior Ioane",25,"",6,0,320,"6-4","Arizona St.","7/21/1977","1",1,"Oakland Raiders / 4th / 107th pick / 2000"
"26",20,"Tory James",29,"CB",14,13,186,"6-2","LSU","5/18/1973","6",5,"Denver Broncos / 2nd / 44th pick / 1996"
"27",11,"Sebastian Janikowski",24,"",16,0,250,"6-2","Florida St.","3/2/1978","2",3,"Oakland Raiders / 1st / 17th pick / 2000"
"28",39,"Brandon Jennings",24,"",10,0,195,"6-0","Texas A&M","7/15/1978","2",1,""
"29",82,"James Jett",32,"wr",1,1,165,"5-10","West Virginia","12/28/1970","9",0,""
"30",41,"Eric Johnson",26,"",16,0,210,"6-0","Nebraska","4/30/1976","2",1,""
"31",51,"Tim Johnson",24,"",6,0,235,"5-11","Youngstown St.","2/7/1978","1",0,""
"32",88,"Doug Jolley",23,"te",16,3,250,"6-4","BYU","1/2/1979","Rook",4,"Oakland Raiders / 2nd / 55th pick / 2002"
"33",52,"Mike Jones",33,"",3,0,240,"6-1","Missouri","4/15/1969","11",0,""
"34",28,"Randy Jordan",32,"",14,0,207,"5-10","North Carolina","6/6/1970","9",0,""
"35",72,"Lincoln Kennedy*+",31,"RT",15,15,335,"6-6","Washington","2/12/1971","9",15,"Atlanta Falcons / 1st / 9th pick / 1993"
"36",42,"Terry Kirby",32,"",6,0,221,"6-1","Virginia","1/20/1970","9",4,"Miami Dolphins / 3rd / 78th pick / 1993"
"37",83,"Marcus Knight",24,"wr",16,1,180,"6-1","Michigan","6/19/1978","1",0,""
"38",9,"Shane Lechler",26,"",14,0,225,"6-2","Texas A&M","8/7/1976","2",2,"Oakland Raiders / 5th / 142nd pick / 2000"
"39",38,"Clarence Love",26,"cb",11,3,180,"5-10","Toledo","6/16/1976","4",1,"Philadelphia Eagles / 4th / 116th pick / 1998"
"40",73,"Frank Middleton",28,"LG",16,16,330,"6-4","Arizona","10/25/1974","5",8,"Tampa Bay Buccaneers / 3rd / 63rd pick / 1997"
"41",97,"John Parrella",33,"DT",16,15,300,"6-3","Nebraska","11/22/1969","9",7,"Buffalo Bills / 2nd / 55th pick / 1993"
"42",84,"Jerry Porter",24,"WR",16,14,220,"6-2","West Virginia","7/14/1978","2",7,"Oakland Raiders / 2nd / 47th pick / 2000"
"43",80,"Jerry Rice*",40,"WR",16,16,200,"6-2","Miss. Valley St.","10/13/1962","17",12,"San Francisco 49ers / 1st / 16th pick / 1985"
"44",40,"Jon Ritchie",28,"fb",16,2,250,"6-2","Michigan,Stanford","9/4/1974","4",1,"Oakland Raiders / 3rd / 63rd pick / 1998"
"45",63,"Barret Robbins*+",29,"C",16,16,320,"6-3","TCU","8/26/1973","7",16,"Oakland Raiders / 2nd / 49th pick / 1995"
"46",53,"Bill Romanowski",36,"LB",16,16,245,"6-4","Boston Col.","4/2/1966","14",8,"San Francisco 49ers / 3rd / 80th pick / 1988"
"47",27,"Carey Scott",24,"",1,0,214,"5-11","Kentucky St.","8/11/1978","Rook",0,"Minnesota Vikings / 6th / 189th pick / 2001"
"48",22,"Terrance Shaw",29,"cb",16,7,200,"6-0","S.F. Austin","11/11/1973","7",4,"San Diego Chargers / 2nd / 34th pick / 1995"
"49",65,"Barry Sims",28,"LT",15,15,300,"6-5","Utah St.,Utah","12/1/1974","3",8,""
"50",56,"Travian Smith",27,"lolb",16,2,240,"6-4","Oklahoma","8/26/1975","4",3,"Oakland Raiders / 5th / 152nd pick / 1998"
"51",10,"Kevin Stemke",24,"",2,0,194,"6-2","Wisconsin","11/23/1978","Rook",0,""
"52",74,"Matt Stinchcomb",25,"lg",16,6,315,"6-6","Georgia","6/3/1977","2",4,"Oakland Raiders / 1st / 18th pick / 1999"
"53",62,"Adam Treu",28,"",16,0,300,"6-5","Nebraska","6/24/1974","5",1,"Oakland Raiders / 3rd / 72nd pick / 1997"
"54",8,"Marques Tuiasosopo",23,"",3,0,220,"6-1","Washington","3/22/1979","1",0,"Oakland Raiders / 2nd / 59th pick / 2001"
"55",91,"Regan Upshaw",27,"de",5,1,265,"6-4","California","8/12/1975","6",1,"Tampa Bay Buccaneers / 1st / 12th pick / 1996"
"56",66,"Langston Walker",23,"lt",12,2,345,"6-8","California","9/3/1979","Rook",2,"Oakland Raiders / 2nd / 53rd pick / 2002"
"57",47,"Tyrone Wheatley",30,"",14,0,235,"6-0","Michigan","1/19/1972","7",4,"New York Giants / 1st / 17th pick / 1995"
"58",87,"Alvis Whitted",28,"",9,0,185,"6-0","North Carolina St.","9/4/1974","4",0,"Jacksonville Jaguars / 7th / 192nd pick / 1998"
"59",85,"Marcus Williams",25,"",14,0,230,"6-5","Washington St.","12/12/1977","Rook",0,""
"60",86,"Roland Williams",27,"TE",16,12,265,"6-5","Syracuse","4/27/1975","4",2,"St. Louis Rams / 4th / 98th pick / 1998"
"61",24,"Charles Woodson",26,"cb",8,7,200,"6-1","Michigan","10/7/1976","4",3,"Oakland Raiders / 1st / 4th pick / 1998"
"62",26,"Rod Woodson*+",37,"FS",16,16,200,"6-0","Purdue","3/10/1965","15",14,"Pittsburgh Steelers / 1st / 10th pick / 1987"
"63",NA,"Team Total",27.5,"",16,NA,244.4,"6-2.2","","","4.7",NA,""
