"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",51,"Tuineau Alipate",27,"",8,0,245,"6-1","Washington St.","8/21/1967","Rook",1,""
"2",20,"Richie Anderson",23,"fb",13,5,230,"6-2","Penn St.","9/13/1971","1",3,"New York Jets / 6th / 144th pick / 1993"
"3",88,"Stevie Anderson",24,"",10,0,215,"6-5","Grambling St.","5/12/1970","Rook",1,"Phoenix Cardinals / 8th / 215th pick / 1993"
"4",98,"Kurt Barber",25,"",15,0,245,"6-4","USC","1/5/1969","2",1,"New York Jets / 2nd / 42nd pick / 1992"
"5",30,"Brad Baxter",27,"FB",15,9,233,"6-1","Alabama St.","5/5/1967","5",1,"Minnesota Vikings / 11th / 303rd pick / 1989"
"6",84,"Fred Baxter",23,"te",11,1,268,"6-3","Auburn","6/14/1971","1",0,"New York Jets / 5th / 115th pick / 1993"
"7",78,"Lou Benfatti",23,"",7,0,278,"6-4","Penn St.","3/9/1971","Rook",0,"New York Jets / 3rd / 94th pick / 1994"
"8",76,"James Brown",24,"rt",16,6,330,"6-6","Virginia St.","1/30/1970","1",3,"Dallas Cowboys / 3rd / 82nd pick / 1992"
"9",50,"Glenn Cadrez",24,"",16,0,240,"6-3","Houston","1/2/1970","2",1,"New York Jets / 6th / 154th pick / 1992"
"10",82,"Rob Carpenter",26,"",3,0,190,"6-2","Notre Dame,Syracuse","8/1/1968","3",0,"Cincinnati Bengals / 4th / 109th pick / 1991"
"11",92,"Tony Casillas",31,"RDT",12,11,278,"6-3","Oklahoma","10/26/1963","8",5,"Atlanta Falcons / 1st / 2nd pick / 1986"
"12",59,"Kyle Clifton",32,"mlb",16,5,236,"6-4","TCU","8/23/1962","10",3,"New York Jets / 3rd / 64th pick / 1984"
"13",69,"Jeff Criswell",30,"LT",15,15,291,"6-7","Graceland College (IA)","3/7/1964","7",6,""
"14",52,"Cal Dixon",25,"",15,0,302,"6-4","Florida","10/11/1969","2",1,"New York Jets / 5th / 127th pick / 1992"
"15",62,"Roger Duffy",27,"LG",16,14,300,"6-3","Penn St.","7/16/1967","4",6,"New York Jets / 8th / 196th pick / 1990"
"16",7,"Boomer Esiason",33,"QB",15,14,224,"6-5","Maryland","4/17/1961","10",8,"Cincinnati Bengals / 2nd / 38th pick / 1984"
"17",66,"Donald Evans",30,"LDT",16,16,282,"6-2","Winston-Salem St.","3/14/1964","7",7,"Los Angeles Rams / 2nd / 47th pick / 1987"
"18",14,"Glenn Foley",24,"",1,0,210,"6-2","Boston Col.","10/10/1970","Rook",0,"New York Jets / 7th / 208th pick / 1994"
"19",91,"Paul Frase",29,"rdt",16,5,272,"6-5","Syracuse","5/6/1965","6",3,"New York Jets / 6th / 146th pick / 1988"
"20",31,"Aaron Glenn",22,"KR",15,15,185,"5-9","Texas A&M","7/16/1972","Rook",6,"New York Jets / 1st / 12th pick / 1994"
"21",21,"Victor Green",25,"",16,0,210,"5-11","Akron","12/8/1969","1",1,""
"22",96,"Mark Gunn",26,"",3,0,288,"6-5","Pittsburgh","7/24/1968","3",0,"New York Jets / 4th / 94th pick / 1991"
"23",11,"Brian Hansen",34,"P",16,0,215,"6-4","Sioux Falls","10/26/1960","10",2,"New Orleans Saints / 9th / 237th pick / 1984"
"24",40,"James Hasty",29,"RCB",16,16,203,"6-0","Central Washington,Washington St.","5/23/1965","6",8,"New York Jets / 3rd / 74th pick / 1988"
"25",25,"Cliff Hicks",30,"PR",16,0,190,"5-9","Oregon","8/18/1964","7",0,"Los Angeles Rams / 3rd / 74th pick / 1987"
"26",55,"Bobby Houston",27,"LLB",16,16,242,"6-2","North Carolina St.","10/26/1967","4",7,"Green Bay Packers / 3rd / 75th pick / 1990"
"27",32,"Anthony Johnson",27,"",15,0,225,"6-0","Notre Dame","10/25/1967","4",0,"Indianapolis Colts / 2nd / 36th pick / 1990"
"28",39,"Johnny Johnson",26,"RB",16,14,220,"6-3","San Jose St.","6/11/1968","4",9,"Phoenix Cardinals / 7th / 169th pick / 1990"
"29",54,"Marvin Jones",22,"MLB",15,11,244,"6-2","Florida St.","6/28/1972","1",5,"New York Jets / 1st / 4th pick / 1993"
"30",56,"Jeff Lageman",27,"RDE",16,16,266,"6-6","Virginia","7/18/1967","5",7,"New York Jets / 1st / 14th pick / 1989"
"31",57,"Mo Lewis",25,"RLB",16,16,258,"6-3","Georgia","10/21/1969","3",9,"New York Jets / 3rd / 63rd pick / 1991"
"32",42,"Ronnie Lott",35,"FS",15,15,203,"6-0","USC","5/8/1959","13",6,"San Francisco 49ers / 1st / 8th pick / 1981"
"33",8,"Nick Lowery",38,"K",16,0,215,"6-4","Dartmouth","5/27/1956","16",4,""
"34",75,"Siupeli Malamala",25,"RT",12,10,310,"6-5","Washington","1/15/1969","2",4,"New York Jets / 3rd / 68th pick / 1992"
"35",74,"Everett McIver",24,"",4,0,318,"6-5","Elizabeth City St.","8/5/1970","Rook",0,""
"36",86,"Johnny Mitchell",23,"TE",16,14,241,"6-3","Nebraska","1/20/1971","2",6,"New York Jets / 1st / 15th pick / 1992"
"37",81,"Art Monk",37,"WR",16,15,210,"6-3","Syracuse","12/5/1957","14",5,"Washington Redskins / 1st / 18th pick / 1980"
"38",85,"Rob Moore*",26,"WR",16,16,203,"6-3","Syracuse","9/27/1968","4",9,"New York Jets / 1st / 1st pick / 1990 Supp"
"39",29,"Adrian Murrell",24,"rb",10,1,211,"5-11","West Virginia","10/16/1970","1",2,"New York Jets / 5th / 120th pick / 1993"
"40",95,"Alfred Oglesby",27,"nt",15,1,290,"6-4","Houston","1/27/1967","4",2,"Miami Dolphins / 3rd / 66th pick / 1990"
"41",89,"Orlando Parker",22,"",2,0,190,"5-11","Troy","3/7/1972","Rook",0,"New York Jets / 4th / 117th pick / 1994"
"42",71,"Bill Pickel",35,"",11,0,265,"6-5","Rutgers","11/5/1959","11",1,"Los Angeles Raiders / 2nd / 54th pick / 1983"
"43",37,"Anthony Prior",24,"",13,0,185,"5-11","Washington St.","3/27/1970","1",1,"New York Giants / 9th / 238th pick / 1992"
"44",53,"Jim Sweeney",32,"C",16,16,297,"6-4","Pittsburgh","8/8/1962","10",7,"New York Jets / 2nd / 37th pick / 1984"
"45",27,"Pat Terrell",26,"db",16,2,204,"6-1","Notre Dame","3/18/1968","4",2,"Los Angeles Rams / 2nd / 49th pick / 1990"
"46",22,"Eric Thomas",30,"",1,0,184,"5-11","Tulane","9/11/1964","7",0,"Cincinnati Bengals / 2nd / 49th pick / 1987"
"47",80,"James Thornton",29,"te",15,5,242,"6-2","Cal State-Fullerton","2/8/1965","6",1,"Chicago Bears / 4th / 105th pick / 1988"
"48",10,"Jack Trudeau",32,"qb",5,2,227,"6-3","Illinois","9/9/1962","8",2,"Indianapolis Colts / 2nd / 47th pick / 1986"
"49",23,"Marcus Turner",28,"db",16,1,190,"6-0","UCLA","1/13/1966","5",3,"Kansas City Chiefs / 11th / 283rd pick / 1989"
"50",48,"Brian Washington",29,"SS",15,15,210,"6-1","Nebraska","9/10/1965","6",7,"Cleveland Browns / 10th / 272nd pick / 1988"
"51",97,"Marvin Washington",29,"LDE",15,15,285,"6-6","Texas-El Paso,Idaho","10/22/1965","5",7,"New York Jets / 6th / 151st pick / 1989"
"52",67,"Dwayne White",27,"RG",16,16,315,"6-2","Alcorn St.","2/10/1967","4",7,"New York Jets / 7th / 167th pick / 1990"
"53",77,"Matt Willig",25,"t",16,3,315,"6-8","USC","1/21/1969","1",2,""
"54",87,"Ryan Yarborough",23,"",13,0,195,"6-2","Wyoming","4/26/1971","Rook",0,"New York Jets / 2nd / 41st pick / 1994"
"55",NA,"Team Total",27.4,"",16,NA,243,"6-2.6","","","4.5",NA,""
