"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",40,"Phillip Adams",23,"",1,0,193,"6-0","South Carolina St.","7/20/1988","1",0,"San Francisco 49ers / 7th / 224th pick / 2010"
"2",15,"Doug Baldwin",23,"wr",16,1,189,"5-10","Stanford","9/21/1988","Rook",6,""
"3",65,"Allen Barbre",27,"",4,0,303,"6-4","Missouri Southern","6/22/1984","4",0,"Green Bay Packers / 4th / 119th pick / 2007"
"4",27,"Atari Bigby",30,"ss",15,2,220,"5-11","Central Florida","9/19/1981","6",2,""
"5",99,"Alan Branch",27,"LDT",15,15,324,"6-6","Michigan","12/29/1984","4",8,"Arizona Cardinals / 2nd / 33rd pick / 2007"
"6",98,"Raheem Brock",33,"",16,0,274,"6-4","Temple","6/10/1978","9",2,"Philadelphia Eagles / 7th / 238th pick / 2002"
"7",37,"Brandon Browner*",27,"RCB",16,16,221,"6-4","Oregon St.","8/2/1984","Rook",11,""
"8",79,"Red Bryant",27,"DE",16,16,326,"6-5","Texas A&M","4/18/1984","3",9,"Seattle Seahawks / 4th / 121st pick / 2008"
"9",11,"Deon Butler",25,"",5,0,170,"5-10","Penn St.","1/4/1986","2",0,"Seattle Seahawks / 3rd / 91st pick / 2009"
"10",82,"Dominique Byrd",27,"",1,0,255,"6-2","USC","2/7/1984","5",0,"St. Louis Rams / 3rd / 93rd pick / 2006"
"11",75,"James Carpenter",22,"RT",9,9,313,"6-4","Alabama","3/22/1989","Rook",4,"Seattle Seahawks / 1st / 25th pick / 2011"
"12",31,"Kam Chancellor*",23,"SS",15,15,232,"6-3","Virginia Tech","4/3/1988","1",9,"Seattle Seahawks / 5th / 133rd pick / 2010"
"13",91,"Chris Clemons",30,"DE",16,16,234,"6-3","Georgia","10/30/1981","7",9,""
"14",35,"Kennard Cox",26,"",12,0,195,"6-1","Pittsburgh","8/17/1985","3",1,"Buffalo Bills / 7th / 251st pick / 2008"
"15",59,"Aaron Curry",25,"lb",5,2,250,"6-2","Wake Forest","4/6/1986","2",3,"Seattle Seahawks / 1st / 4th pick / 2009"
"16",58,"Dexter Davis",25,"",1,0,244,"6-1","Arizona St.","11/10/1986","1",0,"Seattle Seahawks / 7th / 236th pick / 2010"
"17",16,"Kris Durham",23,"",3,0,215,"6-5","Georgia","3/17/1988","Rook",0,"Seattle Seahawks / 4th / 107th pick / 2011"
