"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",70,"Bill Barnett",27,"",15,0,256,"6-4","Nebraska","5/10/1956","3",1,"Miami Dolphins / 3rd / 75th pick / 1980"
"2",73,"Bob Baumhower*+",28,"NT",16,16,261,"6-5","Alabama","8/4/1955","6",18,"Miami Dolphins / 2nd / 40th pick / 1977"
"3",34,"Woody Bennett",28,"rb",16,2,227,"6-2","Miami (FL)","3/24/1955","4",2,""
"4",78,"Charles Benson",23,"",8,0,267,"6-3","Baylor","11/21/1960","Rook",1,"Miami Dolphins / 3rd / 76th pick / 1983"
"5",75,"Doug Betters*+",27,"LDE",16,16,262,"6-7","Montana,Nevada","6/11/1956","5",20,"Miami Dolphins / 6th / 163rd pick / 1978"
"6",47,"Glenn Blackwood",26,"SS",16,16,187,"6-0","Texas","2/23/1957","4",9,"Miami Dolphins / 8th / 215th pick / 1979"
"7",42,"Lyle Blackwood",32,"FS",16,16,190,"6-1","TCU","5/24/1951","10",8,"Denver Broncos / 9th / 217th pick / 1973"
"8",58,"Kim Bokamper",29,"RDE",15,15,245,"6-6","Concordia-Moorhead (MN),San Jose St.","9/25/1954","6",9,"Miami Dolphins / 1st / 19th pick / 1976"
"9",56,"Charles Bowser",24,"ROLB",16,16,231,"6-3","Duke","10/2/1959","1",8,"Miami Dolphins / 4th / 108th pick / 1982"
"10",51,"Mark Brown",22,"lb",14,1,230,"6-2","Purdue","7/18/1961","Rook",2,"Miami Dolphins / 9th / 250th pick / 1983"
"11",59,"Bob Brudzinski",28,"LOLB",16,16,230,"6-4","Ohio St.","1/1/1955","6",8,"Los Angeles Rams / 1st / 23rd pick / 1977"
"12",81,"Jimmy Cefalo",27,"wr",1,1,190,"5-11","Penn St.","10/6/1956","5",0,"Miami Dolphins / 3rd / 81st pick / 1978"
"13",71,"Mike Charles",21,"nt",16,3,292,"6-4","Syracuse","9/23/1962","Rook",3,"Miami Dolphins / 2nd / 55th pick / 1983"
"14",76,"Steve Clark",23,"",11,0,255,"6-4","Utah","8/2/1960","1",1,"Miami Dolphins / 9th / 239th pick / 1982"
