"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",31,"Benny Barnes",29,"lcb",11,6,190,"6-1","Stanford","3/3/1951","8",3,""
"2",76,"Larry Bethea",24,"",11,0,251,"6-2","Michigan St.","7/21/1956","2",1,"Dallas Cowboys / 1st / 28th pick / 1978"
"3",53,"Bob Breunig*",27,"MLB",16,16,226,"6-2","Arizona St.","7/4/1953","5",12,"Dallas Cowboys / 3rd / 70th pick / 1975"
"4",59,"Guy Brown",25,"",16,0,223,"6-4","Houston","6/1/1955","3",1,"Dallas Cowboys / 4th / 108th pick / 1977"
"5",18,"Glenn Carano",25,"",3,0,201,"6-3","UNLV","11/18/1955","2",0,"Dallas Cowboys / 2nd / 54th pick / 1977"
"6",47,"Dextor Clinkscale",22,"",16,0,192,"5-11","South Carolina St.","4/13/1958","Rook",1,""
"7",63,"Larry Cole",34,"LDT",16,16,252,"6-5","Air Force,Houston,Hawaii","11/15/1946","12",8,"Dallas Cowboys / 16th / 428th pick / 1968"
"8",61,"Jim Cooper",25,"RT",15,15,262,"6-5","Temple","9/28/1955","3",9,"Dallas Cowboys / 6th / 164th pick / 1977"
"9",84,"Doug Cosbie",24,"",16,0,236,"6-6","Holy Cross,Santa Clara","3/27/1956","1",0,"Dallas Cowboys / 3rd / 76th pick / 1979"
"10",51,"Anthony Dickerson",23,"",16,0,220,"6-2","SMU","6/9/1957","Rook",2,""
"11",67,"Pat Donovan*",27,"LT",16,16,253,"6-5","Stanford","7/1/1953","5",12,"Dallas Cowboys / 4th / 90th pick / 1975"
"12",33,"Tony Dorsett",26,"RB",15,15,192,"5-11","Pittsburgh","4/7/1954","3",13,"Dallas Cowboys / 1st / 2nd pick / 1977"
"13",89,"Billy Joe DuPree",30,"TE",16,16,225,"6-4","Michigan St.","3/7/1950","7",4,"Dallas Cowboys / 1st / 20th pick / 1973"
"14",78,"John Dutton",29,"",16,0,266,"6-6","Nebraska","2/6/1951","6",2,"Baltimore Colts / 1st / 5th pick / 1974"
"15",62,"John Fitzgerald",32,"C",14,14,255,"6-5","Boston Col.","4/16/1948","9",8,"Dallas Cowboys / 4th / 101st pick / 1970"
"16",71,"Andy Frederick",26,"t",16,1,257,"6-6","New Mexico","7/25/1954","3",2,"Dallas Cowboys / 5th / 137th pick / 1977"
