"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",29,"Joseph Addai",25,"RB",12,12,210,"5-11","LSU","5/3/1983","2",7,"Indianapolis Colts / 1st / 30th pick / 2006"
"2",27,"Lance Ball",23,"",1,0,223,"5-9","Maryland","6/19/1985","Rook",1,""
"3",41,"Antoine Bethea",24,"FS",16,16,203,"5-11","Howard","7/27/1984","2",7,"Indianapolis Colts / 6th / 207th pick / 2006"
"4",58,"Gary Brackett",28,"MLB",12,12,235,"5-11","Rutgers","5/23/1980","5",6,""
"5",79,"Raheem Brock",30,"DE",16,15,274,"6-4","Temple","6/10/1978","6",7,"Philadelphia Eagles / 7th / 238th pick / 2002"
"6",33,"Melvin Bullitt",24,"SS",15,9,200,"6-1","Texas A&M","11/13/1984","1",5,""
"7",44,"Dallas Clark",29,"TE",15,15,257,"6-3","Iowa","6/12/1979","5",10,"Indianapolis Colts / 1st / 24th pick / 2003"
"8",NA,"Brannon Condren",25,"",1,0,203,"6-1","Troy","8/19/1983","1",0,"Indianapolis Colts / 4th / 131st pick / 2007"
"9",49,"Najeh Davenport",29,"",2,0,245,"6-1","Miami (FL)","2/8/1979","6",1,"Green Bay Packers / 4th / 135th pick / 2002"
"10",52,"Buster Davis",25,"mlb",6,3,239,"5-10","Florida St.","10/20/1983","1",2,"Arizona Cardinals / 3rd / 69th pick / 2007"
"11",30,"Clifton Dawson",25,"",2,0,212,"5-10","Harvard","10/8/1983","1",0,""
"12",96,"Keyunta Dawson",23,"RDT",14,14,268,"6-0","Texas Tech","9/13/1985","1",6,"Indianapolis Colts / 7th / 242nd pick / 2007"
"13",71,"Ryan Diem",29,"RT",16,16,331,"6-6","Northern Illinois","7/1/1979","7",9,"Indianapolis Colts / 4th / 118th pick / 2001"
"14",76,"Daniel Federkeil",25,"rg",12,3,290,"6-6","Calgary","11/9/1983","2",3,""
"15",30,"Justin Forsett",23,"",3,0,190,"5-8","California","10/14/1985","Rook",0,"Seattle Seahawks / 7th / 233rd pick / 2008"
"16",68,"Eric Foster",23,"LDT",13,11,265,"6-2","Rutgers","4/5/1985","Rook",5,""
"17",93,"Dwight Freeney*",28,"DE",15,14,268,"6-1","Syracuse","2/19/1980","6",9,"Indianapolis Colts / 1st / 11th pick / 2002"
"18",85,"Pierre Garcon",22,"",14,0,210,"6-0","Mount Union","8/8/1986","Rook",0,"Indianapolis Colts / 6th / 205th pick / 2008"
"19",43,"Matt Giordano",26,"ss",16,1,194,"5-11","California","10/16/1982","3",1,"Indianapolis Colts / 4th / 135th pick / 2005"
"20",11,"Anthony Gonzalez",24,"wr",16,2,193,"6-0","Ohio St.","9/18/1984","1",8,"Indianapolis Colts / 1st / 32nd pick / 2007"
"21",42,"Nick Graham",24,"",4,0,191,"5-10","Tulsa","1/19/1984","1",0,""
"22",NA,"Marques Hagans",26,"",2,0,202,"5-10","Virginia","12/29/1982","1",0,"St. Louis Rams / 5th / 144th pick / 2006"
"23",56,"Tyjuan Hagler",27,"lb",9,3,236,"6-0","Cincinnati","12/3/1981","2",2,"Indianapolis Colts / 5th / 173rd pick / 2005"
"24",83,"Roy Hall",25,"",4,0,229,"6-2","Ohio St.","12/8/1983","1",0,"Indianapolis Colts / 5th / 169th pick / 2007"
"25",88,"Marvin Harrison",36,"WR",15,15,175,"6-0","Syracuse","8/25/1972","12",7,"Indianapolis Colts / 1st / 19th pick / 1996"
"26",32,"Mike Hart",22,"",5,0,195,"5-9","Michigan","4/9/1986","Rook",0,"Indianapolis Colts / 6th / 202nd pick / 2008"
"27",26,"Kelvin Hayden",25,"LCB",10,10,198,"5-10","Illinois","7/23/1983","3",5,"Indianapolis Colts / 2nd / 60th pick / 2005"
"28",72,"Corey Hilliard",23,"",2,0,315,"6-5","Oklahoma St.","4/26/1985","1",0,"New England Patriots / 6th / 209th pick / 2007"
"29",92,"Marcus Howard",23,"",9,0,245,"6-2","Georgia","10/12/1985","Rook",1,"Indianapolis Colts / 5th / 161st pick / 2008"
"30",20,"Dante Hughes",23,"",14,0,190,"5-10","California","8/21/1985","1",1,"Indianapolis Colts / 3rd / 95th pick / 2007"
"31",28,"Marlin Jackson",25,"rcb",7,7,196,"6-0","Michigan","6/30/1983","3",3,"Indianapolis Colts / 1st / 29th pick / 2005"
"32",23,"Tim Jennings",25,"rcb",16,12,186,"5-8","Georgia","12/24/1983","2",6,"Indianapolis Colts / 2nd / 62nd pick / 2006"
"33",99,"Antonio Johnson",24,"rdt",8,4,310,"6-3","Mississippi St.","12/8/1984","Rook",2,"Tennessee Titans / 5th / 152nd pick / 2007"
"34",74,"Charlie Johnson",24,"LG",16,16,302,"6-3","Oklahoma St.","5/2/1984","2",9,"Indianapolis Colts / 6th / 199th pick / 2006"
"35",94,"Curtis Johnson",23,"",7,0,237,"6-3","Clark (GA)","2/16/1985","Rook",1,""
"36",99,"Edward Johnson",25,"rdt",1,1,296,"6-2","Penn St.","12/18/1983","1",1,""
"37",53,"Steve Justice",24,"lg",8,1,289,"6-3","Wake Forest","5/26/1984","Rook",1,"Indianapolis Colts / 6th / 201st pick / 2008"
"38",54,"Freddy Keiaho",26,"LB",14,14,224,"5-11","San Diego St.","12/18/1982","2",7,"Indianapolis Colts / 3rd / 94th pick / 2006"
"39",18,"Peyton Manning*+",32,"QB",16,16,230,"6-5","Tennessee","3/24/1976","10",16,"Indianapolis Colts / 1st / 1st pick / 1998"
"40",98,"Robert Mathis*",27,"de",15,2,235,"6-2","Alabama A&M","2/26/1981","5",7,"Indianapolis Colts / 5th / 138th pick / 2003"
"41",90,"Daniel Muir",25,"",6,0,298,"6-2","Kent St.","9/12/1983","1",0,""
"42",78,"Mike Pollak",23,"RG",13,13,299,"6-4","Arizona St.","2/16/1985","Rook",8,"Indianapolis Colts / 2nd / 59th pick / 2008"
"43",99,"LaJuan Ramsey",24,"",4,0,296,"6-2","USC","3/19/1984","2",0,"Philadelphia Eagles / 6th / 204th pick / 2006"
"44",31,"Keiwan Ratliff",27,"rcb",13,4,185,"5-11","Florida","4/19/1981","4",3,"Cincinnati Bengals / 2nd / 49th pick / 2004"
"45",95,"Darrell Reid",26,"",16,0,288,"6-2","Minnesota","6/20/1982","3",2,""
"46",38,"Dominic Rhodes",29,"rb",15,4,203,"5-9","Midwestern St.","1/17/1979","7",8,""
"47",61,"Jamey Richard",24,"c",15,7,297,"6-5","Buffalo","10/9/1984","Rook",5,"Indianapolis Colts / 7th / 236th pick / 2008"
"48",47,"Gijon Robinson",24,"RB",15,14,255,"6-1","Missouri Western St.","10/12/1984","Rook",2,""
"49",10,"Courtney Roby",25,"",1,0,189,"6-0","Indiana","1/10/1983","3",0,"Tennessee Titans / 3rd / 68th pick / 2005"
"50",21,"Bob Sanders",27,"ss",6,6,200,"5-8","Iowa","2/24/1981","4",3,"Indianapolis Colts / 2nd / 44th pick / 2004"
"51",86,"Tom Santi",23,"te",6,2,250,"6-5","Virginia","11/22/1985","Rook",1,"Indianapolis Colts / 6th / 196th pick / 2008"
"52",63,"Jeff Saturday",33,"C",12,12,292,"6-2","North Carolina","6/18/1975","9",7,""
"53",51,"Jordan Senn",24,"",15,0,224,"5-11","Portland St.","6/11/1984","Rook",1,""
"54",55,"Clint Session",24,"LB",16,15,222,"5-10","Pittsburgh","9/22/1984","1",7,"Indianapolis Colts / 4th / 136th pick / 2007"
"55",40,"Jamie Silva",24,"",11,0,204,"5-11","Boston Col.","12/14/1984","Rook",1,""
"56",35,"Chad Simpson",23,"",11,0,216,"5-9","Morgan St.","8/22/1985","Rook",1,""
"57",17,"Hunter Smith",31,"",16,0,209,"6-2","Notre Dame","8/9/1977","9",2,"Indianapolis Colts / 7th / 210th pick / 1999"
"58",48,"Justin Snow",32,"",16,0,240,"6-3","Baylor","12/21/1976","8",0,""
"59",12,"Jim Sorgi",28,"",1,0,196,"6-5","Wisconsin","12/3/1980","4",1,"Indianapolis Colts / 6th / 193rd pick / 2004"
"60",84,"Jacob Tamme",23,"",12,0,234,"6-4","Kentucky","3/15/1985","Rook",0,"Indianapolis Colts / 4th / 127th pick / 2008"
"61",91,"Josh Thomas",27,"de",16,3,271,"6-5","Syracuse","6/26/1981","4",3,""
"62",67,"Tony Ugoh",25,"LT",15,12,301,"6-5","Arkansas","11/17/1983","1",9,"Indianapolis Colts / 2nd / 42nd pick / 2007"
"63",4,"Adam Vinatieri",36,"",16,0,202,"6-0","South Dakota St.","12/28/1972","12",3,""
"64",87,"Reggie Wayne*",30,"WR",16,16,198,"6-0","Miami (FL)","11/17/1978","7",13,"Indianapolis Colts / 1st / 30th pick / 2001"
"65",50,"Philip Wheeler",24,"",16,0,245,"6-2","Georgia Tech","12/12/1984","Rook",1,"Indianapolis Colts / 3rd / 93rd pick / 2008"
"66",NA,"Team Total",25.8,"",16,NA,237,"6-0.9","","","2.7",NA,""
